run_group,run_treatment,prompt_template_hash,run_root_name,n_rows,unsafe_rate,parse_fail_rate,mean_prompt_chars,mean_response_chars,unique_games
lane_b,persona_baseline_adv_adv,8e901cad0668,pilot_identified_t1_0,2,1.0,0.0,2423.0,14.0,2
lane_b,persona_baseline_adv_adv,91c3b141422b,pilot_identified_t1_0,1,1.0,0.0,2428.0,14.0,1
lane_b,persona_baseline_adv_adv,9497a8acf62d,pilot_identified_t1_0,2,1.0,0.0,2429.0,14.0,2
lane_b,persona_baseline_adv_adv,951a9475db07,pilot_identified_t1_0,1,1.0,0.0,2434.0,14.0,1
lane_b,persona_baseline_adv_adv,9811d3a22ac4,pilot_identified_t1_0,1,1.0,0.0,2431.0,14.0,1
lane_b,persona_baseline_adv_adv,98182a4d44b0,pilot_identified_t1_0,1,1.0,0.0,2438.0,14.0,1
lane_b,persona_baseline_adv_adv,99445a6693e4,pilot_identified_t1_0,1,1.0,0.0,2438.0,14.0,1
lane_a,persona_baseline_neutral,54c4dd1b7a69,pilot_identified_t1_0,1,1.0,0.0,2427.0,14.0,1
lane_a,persona_baseline_neutral,557361c87425,pilot_identified_t1_0,10,1.0,0.0,2415.0,14.0,5
lane_a,persona_baseline_neutral,580f17286031,pilot_identified_t1_0,1,1.0,0.0,2436.0,14.0,1
lane_a,persona_baseline_neutral,5d09d0fc2e97,pilot_identified_t1_0,1,1.0,0.0,2429.0,14.0,1
lane_a,persona_baseline_neutral,5e602ea08372,pilot_identified_t1_0,14,1.0,0.0,2413.0,14.0,7
lane_a,persona_baseline_neutral,3e0f0e4d7a79,pilot_identified_t1_0,1,1.0,0.0,2433.0,14.0,1
lane_a,persona_baseline_neutral,455939547ead,pilot_identified_t1_0,1,1.0,0.0,2427.0,14.0,1
lane_a,persona_baseline_neutral,467c4592d282,pilot_identified_t1_0,3,1.0,0.0,2430.0,14.0,3
lane_a,persona_baseline_neutral,46f5699ee69f,pilot_identified_t1_0,1,1.0,0.0,2428.0,14.0,1
lane_a,persona_baseline_neutral,47fabff155ad,pilot_identified_t1_0,1,1.0,0.0,2444.0,14.0,1
lane_a,persona_baseline_neutral,48366310faac,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_a,persona_baseline_neutral,496323e00a4f,pilot_identified_t1_0,1,1.0,0.0,2437.0,14.0,1
lane_a,persona_baseline_neutral,4b3a181fecf6,pilot_identified_t1_0,1,1.0,0.0,2433.0,14.0,1
lane_a,persona_baseline_neutral,4c09d29f11ac,pilot_identified_t1_0,1,1.0,0.0,2438.0,14.0,1
lane_a,persona_baseline_neutral,72e011891ad7,pilot_identified_t1_0,1,1.0,0.0,2439.0,14.0,1
lane_a,persona_baseline_neutral,72f97261035e,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_a,persona_baseline_neutral,73ae4b3287f9,pilot_identified_t1_0,1,1.0,0.0,2439.0,14.0,1
lane_a,persona_baseline_neutral,75d531d4150d,pilot_identified_t1_0,2,1.0,0.0,2438.0,14.0,2
lane_a,persona_baseline_neutral,775566746ad7,pilot_identified_t1_0,1,1.0,0.0,2433.0,14.0,1
lane_a,persona_baseline_neutral,4dc3f995560e,pilot_identified_t1_0,4,1.0,0.0,2434.0,14.0,4
lane_a,persona_baseline_neutral,4ea2ffbc4278,pilot_identified_t1_0,2,1.0,0.0,2432.0,14.0,2
lane_a,persona_baseline_neutral,4eff17dd00d5,pilot_identified_t1_0,3,1.0,0.0,2430.0,14.0,3
lane_a,persona_baseline_neutral,5296c9a05b29,pilot_identified_t1_0,1,1.0,0.0,2433.0,14.0,1
lane_a,persona_baseline_neutral,54060bc1e3b3,pilot_identified_t1_0,1,1.0,0.0,2438.0,14.0,1
lane_a,persona_baseline_neutral,545e245acea7,pilot_identified_t1_0,1,1.0,0.0,2435.0,14.0,1
lane_a,persona_baseline_neutral,548137ed2c46,pilot_identified_t1_0,1,1.0,0.0,2431.0,14.0,1
lane_a,persona_baseline_neutral,54b00bdaef18,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_a,persona_baseline_neutral,7b25245ebca3,pilot_identified_t1_0,1,1.0,0.0,2428.0,14.0,1
lane_a,persona_baseline_neutral,7e22958c33ec,pilot_identified_t1_0,1,1.0,0.0,2431.0,14.0,1
lane_a,persona_baseline_neutral,7f3a1b0532d6,pilot_identified_t1_0,1,1.0,0.0,2438.0,14.0,1
lane_a,persona_baseline_neutral,7f5f06af13a0,pilot_identified_t1_0,1,1.0,0.0,2442.0,14.0,1
lane_a,persona_baseline_neutral,8238103e676e,pilot_identified_t1_0,1,1.0,0.0,2434.0,14.0,1
lane_a,persona_baseline_neutral,82f3bed7b48f,pilot_identified_t1_0,2,1.0,0.0,2421.0,14.0,1
lane_a,persona_baseline_neutral,84561bb02323,pilot_identified_t1_0,1,1.0,0.0,2442.0,14.0,1
lane_a,persona_baseline_neutral,8574972d4db2,pilot_identified_t1_0,1,1.0,0.0,2441.0,14.0,1
lane_a,persona_baseline_neutral,85c8c8c7fc50,pilot_identified_t1_0,1,1.0,0.0,2425.0,14.0,1
lane_a,persona_baseline_neutral,8732f4dbcdb6,pilot_identified_t1_0,4,1.0,0.0,2415.0,14.0,2
lane_a,persona_baseline_neutral,6234c956c676,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_a,persona_baseline_neutral,67ba78aed216,pilot_identified_t1_0,1,1.0,0.0,2438.0,14.0,1
lane_a,persona_baseline_neutral,6b96682b26cd,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_a,persona_baseline_neutral,6ec5d5124cb4,pilot_identified_t1_0,1,1.0,0.0,2434.0,14.0,1
lane_b,persona_baseline_adv_adv,7d6e5b777fb2,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_b,persona_baseline_adv_adv,8165a57c6704,pilot_identified_t1_0,2,1.0,0.0,2426.0,14.0,2
lane_b,persona_baseline_adv_adv,829ba403c414,pilot_identified_t1_0,1,1.0,0.0,2441.0,14.0,1
lane_b,persona_baseline_adv_adv,82ce39c5198e,pilot_identified_t1_0,1,1.0,0.0,2427.0,14.0,1
lane_b,persona_baseline_adv_adv,87856e27c034,pilot_identified_t1_0,4,1.0,0.0,2421.0,14.0,4
lane_a,persona_baseline_neutral,8d8497d308b5,pilot_identified_t1_0,1,1.0,0.0,2436.0,14.0,1
lane_a,persona_baseline_neutral,8dd4e97b9f68,pilot_identified_t1_0,3,1.0,0.0,2430.0,14.0,3
lane_a,persona_baseline_neutral,8f6a4598d63c,pilot_identified_t1_0,2,1.0,0.0,2434.0,14.0,2
lane_a,persona_baseline_neutral,8fb2732fbaca,pilot_identified_t1_0,1,1.0,0.0,2429.0,14.0,1
lane_a,persona_baseline_neutral,911e2ae5ef97,pilot_identified_t1_0,1,1.0,0.0,2441.0,14.0,1
lane_a,persona_baseline_neutral,9192dbac82f0,pilot_identified_t1_0,1,1.0,0.0,2430.0,14.0,1
lane_a,persona_baseline_neutral,9328812b3024,pilot_identified_t1_0,1,1.0,0.0,2437.0,14.0,1
lane_a,persona_baseline_neutral,799f2de866c0,pilot_identified_t1_0,12,1.0,0.0,2419.0,14.0,6
lane_a,persona_baseline_neutral,7abaf5b8c3eb,pilot_identified_t1_0,2,1.0,0.0,2438.0,14.0,2
lane_b,baseline_swapped,ea8f2ed288f9,pilot_identified_t1_0,2,1.0,0.0,2233.0,14.0,2
lane_a,persona_baseline_risk_averse,9081f578a451,pilot_identified_t1_0,1,1.0,0.0,2423.0,14.0,1
lane_a,persona_baseline_risk_averse,99678a69bf10,pilot_identified_t1_0,1,1.0,0.0,2415.0,14.0,1
lane_b,baseline_swapped,efb77a1aea94,pilot_identified_t1_0,18,1.0,0.0,2215.0,14.0,9
lane_b,baseline_swapped,f25a909f7137,pilot_identified_t1_0,1,1.0,0.0,2238.0,14.0,1
lane_b,baseline_swapped,fd03dde1ebf8,pilot_identified_t1_0,1,1.0,0.0,2233.0,14.0,1
lane_b,baseline_swapped,ff33b1288985,pilot_identified_t1_0,1,1.0,0.0,2248.0,14.0,1
lane_b,persona_baseline_adv_adv,007b9b992346,pilot_identified_t1_0,1,1.0,0.0,2438.0,14.0,1
lane_b,persona_baseline_adv_adv,036ea6580da8,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_b,persona_baseline_adv_adv,0417ae5883b4,pilot_identified_t1_0,2,1.0,0.0,2427.0,14.0,2
lane_b,persona_baseline_adv_adv,7803312f43dc,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_a,persona_baseline_neutral,93ff5b43ceeb,pilot_identified_t1_0,3,1.0,0.0,2431.0,14.0,3
lane_a,persona_baseline_neutral,9446c3523a5f,pilot_identified_t1_0,1,1.0,0.0,2441.0,14.0,1
lane_a,persona_baseline_neutral,9605dba47b72,pilot_identified_t1_0,1,1.0,0.0,2431.0,14.0,1
lane_a,persona_baseline_neutral,9ae19c18e172,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_a,persona_baseline_neutral,9b9d362ad49c,pilot_identified_t1_0,1,1.0,0.0,2437.0,14.0,1
lane_a,persona_baseline_neutral,9cf4c7fa00c2,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_a,persona_baseline_neutral,9dfbcceb141c,pilot_identified_t1_0,1,1.0,0.0,2438.0,14.0,1
lane_a,persona_baseline_neutral,9eb840fc0620,pilot_identified_t1_0,1,1.0,0.0,2437.0,14.0,1
lane_a,persona_baseline_neutral,9f286dce7c42,pilot_identified_t1_0,1,1.0,0.0,2427.0,14.0,1
lane_b,persona_baseline_adv_adv,78e92c18db9c,pilot_identified_t1_0,2,1.0,0.0,2424.0,14.0,2
lane_b,persona_baseline_adv_adv,79ce2145eea5,pilot_identified_t1_0,4,1.0,0.0,2423.0,14.0,4
lane_b,persona_baseline_adv_adv,7d45b03144cd,pilot_identified_t1_0,1,1.0,0.0,2428.0,14.0,1
lane_a,persona_baseline_neutral,afa7698d9bf6,pilot_identified_t1_0,1,1.0,0.0,2433.0,14.0,1
lane_a,persona_baseline_neutral,b39d5dfa1438,pilot_identified_t1_0,5,1.0,0.0,2430.0,14.0,5
lane_b,persona_baseline_adv_adv,62a226d44b15,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_b,persona_baseline_adv_adv,62e1864f3c1b,pilot_identified_t1_0,1,1.0,0.0,2424.0,14.0,1
lane_b,persona_baseline_adv_adv,63dbcef325a1,pilot_identified_t1_0,1,1.0,0.0,2428.0,14.0,1
lane_b,persona_baseline_adv_adv,63f126a0427d,pilot_identified_t1_0,1,1.0,0.0,2433.0,14.0,1
lane_b,persona_baseline_adv_adv,6764c1841843,pilot_identified_t1_0,1,1.0,0.0,2427.0,14.0,1
lane_b,persona_baseline_adv_adv,6b67a3fd0551,pilot_identified_t1_0,1,1.0,0.0,2433.0,14.0,1
lane_b,persona_baseline_adv_adv,6c11c40d26f6,pilot_identified_t1_0,6,1.0,0.0,2425.0,14.0,6
lane_b,persona_baseline_adv_adv,70d35ecb59c7,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_b,persona_baseline_adv_adv,71e0d90e30f2,pilot_identified_t1_0,1,1.0,0.0,2426.0,14.0,1
lane_b,persona_baseline_adv_adv,75c24522f2c4,pilot_identified_t1_0,1,1.0,0.0,2428.0,14.0,1
lane_a,persona_baseline_neutral,ba656d5078cb,pilot_identified_t1_0,1,1.0,0.0,2435.0,14.0,1
lane_a,persona_baseline_neutral,bb265c35a2a7,pilot_identified_t1_0,1,1.0,0.0,2431.0,14.0,1
lane_a,persona_baseline_neutral,bc0f63a9da82,pilot_identified_t1_0,1,1.0,0.0,2428.0,14.0,1
lane_a,persona_baseline_neutral,bd2707041b08,pilot_identified_t1_0,2,1.0,0.0,2431.0,14.0,2
lane_a,persona_baseline_neutral,bf6e94e20001,pilot_identified_t1_0,1,1.0,0.0,2437.0,14.0,1
lane_a,persona_baseline_neutral,a1b1ba81c52b,pilot_identified_t1_0,10,1.0,0.0,2425.0,14.0,5
lane_a,persona_baseline_neutral,a1c28b81304a,pilot_identified_t1_0,1,1.0,0.0,2443.0,14.0,1
lane_a,persona_baseline_neutral,a20476d144ce,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_a,persona_baseline_neutral,a2c10fea4b68,pilot_identified_t1_0,1,1.0,0.0,2438.0,14.0,1
lane_a,persona_baseline_neutral,a410b5884ced,pilot_identified_t1_0,1,1.0,0.0,2441.0,14.0,1
lane_a,persona_baseline_neutral,a528bbc6b658,pilot_identified_t1_0,1,1.0,0.0,2441.0,14.0,1
lane_a,persona_baseline_neutral,a613231eb1d5,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_a,persona_baseline_neutral,a840c3ecfb06,pilot_identified_t1_0,3,1.0,0.0,2432.0,14.0,3
lane_a,persona_baseline_neutral,aca299b1287c,pilot_identified_t1_0,3,1.0,0.0,2432.0,14.0,3
lane_a,persona_baseline_neutral,c7d39d9f9795,pilot_identified_t1_0,4,1.0,0.0,2429.0,14.0,2
lane_a,persona_baseline_neutral,c7e408bfbe89,pilot_identified_t1_0,1,1.0,0.0,2427.0,14.0,1
lane_a,persona_baseline_neutral,c7f93943f087,pilot_identified_t1_0,2,1.0,0.0,2431.0,14.0,2
lane_a,persona_baseline_neutral,c9518bdb2c9e,pilot_identified_t1_0,1,1.0,0.0,2442.0,14.0,1
lane_a,persona_baseline_neutral,cb570b3d6208,pilot_identified_t1_0,1,1.0,0.0,2428.0,14.0,1
lane_a,persona_baseline_neutral,cc829867b5d9,pilot_identified_t1_0,14,1.0,0.0,2413.0,14.0,7
lane_a,persona_baseline_neutral,cc8732562aa0,pilot_identified_t1_0,1,1.0,0.0,2434.0,14.0,1
lane_a,persona_baseline_neutral,b3b515ca28f8,pilot_identified_t1_0,1,1.0,0.0,2443.0,14.0,1
lane_a,persona_baseline_neutral,b462eeef0663,pilot_identified_t1_0,3,1.0,0.0,2430.0,14.0,3
lane_a,persona_baseline_neutral,b71a4c7a5f2e,pilot_identified_t1_0,1,1.0,0.0,2434.0,14.0,1
lane_a,persona_baseline_neutral,b7689e4bee54,pilot_identified_t1_0,1,1.0,0.0,2441.0,14.0,1
lane_a,persona_baseline_neutral,b96b5c5fafa1,pilot_identified_t1_0,1,1.0,0.0,2433.0,14.0,1
lane_b,persona_baseline_adv_adv,05111130cb76,pilot_identified_t1_0,1,1.0,0.0,2434.0,14.0,1
lane_b,persona_baseline_adv_adv,05eb878b401e,pilot_identified_t1_0,1,1.0,0.0,2427.0,14.0,1
lane_b,persona_baseline_adv_adv,066eaf52624b,pilot_identified_t1_0,1,1.0,0.0,2427.0,14.0,1
lane_a,persona_baseline_risk_averse,7a78050884e9,pilot_identified_t1_0,1,1.0,0.0,2418.0,14.0,1
lane_a,persona_baseline_risk_averse,7b9d9375c01a,pilot_identified_t1_0,2,1.0,0.0,2409.0,14.0,2
lane_a,persona_baseline_risk_averse,7c7abf54fc48,pilot_identified_t1_0,2,1.0,0.0,2410.0,14.0,2
lane_a,persona_baseline_risk_averse,83ec6d7c146c,pilot_identified_t1_0,1,1.0,0.0,2413.0,14.0,1
lane_b,persona_baseline_adv_adv,06dbffc9da80,pilot_identified_t1_0,1,1.0,0.0,2427.0,14.0,1
lane_b,persona_baseline_adv_adv,07b8fa509260,pilot_identified_t1_0,1,1.0,0.0,2426.0,14.0,1
lane_b,persona_baseline_adv_adv,07fac1a0ad28,pilot_identified_t1_0,1,1.0,0.0,2435.0,14.0,1
lane_b,persona_baseline_adv_adv,08ad32abb8dd,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_b,persona_baseline_adv_adv,08e86262c3cf,pilot_identified_t1_0,1,1.0,0.0,2441.0,14.0,1
lane_b,persona_baseline_adv_adv,5e4860207cac,pilot_identified_t1_0,1,1.0,0.0,2428.0,14.0,1
lane_b,persona_baseline_adv_adv,5f2e31a580f2,pilot_identified_t1_0,1,1.0,0.0,2423.0,14.0,1
lane_a,persona_baseline_neutral,d00402d4cd69,pilot_identified_t1_0,1,1.0,0.0,2425.0,14.0,1
lane_a,persona_baseline_neutral,d1abe6e6f6fa,pilot_identified_t1_0,1,1.0,0.0,2443.0,14.0,1
lane_a,persona_baseline_neutral,d2d90e6854eb,pilot_identified_t1_0,2,1.0,0.0,2431.0,14.0,2
lane_a,persona_baseline_neutral,da0e636fbd21,pilot_identified_t1_0,2,1.0,0.0,2420.0,14.0,1
lane_a,persona_baseline_neutral,dacfe3c31f43,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_a,persona_baseline_neutral,de6330ba73a3,pilot_identified_t1_0,1,1.0,0.0,2439.0,14.0,1
lane_a,persona_baseline_neutral,e0d0b64ee825,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_a,persona_baseline_neutral,e0f6f479dbf8,pilot_identified_t1_0,3,1.0,0.0,2432.0,14.0,3
lane_a,persona_baseline_neutral,c04d6fc79aca,pilot_identified_t1_0,3,1.0,0.0,2431.0,14.0,3
lane_a,persona_baseline_neutral,c0f02171e856,pilot_identified_t1_0,1,1.0,0.0,2429.0,14.0,1
lane_a,persona_baseline_neutral,c1a1269eb163,pilot_identified_t1_0,1,1.0,0.0,2431.0,14.0,1
lane_a,persona_baseline_neutral,c2eb2efbbded,pilot_identified_t1_0,1,1.0,0.0,2439.0,14.0,1
lane_a,persona_baseline_neutral,f1f2a3772fe3,pilot_identified_t1_0,1,1.0,0.0,2444.0,14.0,1
lane_a,persona_baseline_neutral,f78a2a43e1d1,pilot_identified_t1_0,1,1.0,0.0,2435.0,14.0,1
lane_a,persona_baseline_neutral,f8152b26237a,pilot_identified_t1_0,1,1.0,0.0,2442.0,14.0,1
lane_a,persona_baseline_neutral,f91634fc425b,pilot_identified_t1_0,10,1.0,0.0,2419.0,14.0,5
lane_a,persona_baseline_neutral,f9cd827ceb5c,pilot_identified_t1_0,1,1.0,0.0,2436.0,14.0,1
lane_a,persona_baseline_neutral,fa28dde90e66,pilot_identified_t1_0,1,1.0,0.0,2433.0,14.0,1
lane_a,persona_baseline_neutral,fd3f6a4346c0,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_b,persona_baseline_adv_adv,55eada45ad58,pilot_identified_t1_0,1,1.0,0.0,2427.0,14.0,1
lane_b,persona_baseline_adv_adv,56d93d80fa43,pilot_identified_t1_0,5,1.0,0.0,2426.0,14.0,5
lane_b,persona_baseline_adv_adv,578c1abf38b8,pilot_identified_t1_0,1,1.0,0.0,2426.0,14.0,1
lane_b,persona_baseline_adv_adv,5bb3f45946d5,pilot_identified_t1_0,2,1.0,0.0,2428.0,14.0,2
lane_b,persona_baseline_adv_adv,5cd8d044dd41,pilot_identified_t1_0,1,1.0,0.0,2424.0,14.0,1
lane_b,persona_baseline_adv_adv,5e2c19dd02b8,pilot_identified_t1_0,5,1.0,0.0,2427.0,14.0,5
lane_b,persona_baseline_adv_adv,50c3e73effd0,pilot_identified_t1_0,2,1.0,0.0,2414.0,14.0,1
lane_b,persona_baseline_adv_adv,514a6e4e4ce1,pilot_identified_t1_0,2,1.0,0.0,2427.0,14.0,2
lane_b,persona_baseline_adv_adv,539c02017547,pilot_identified_t1_0,1,1.0,0.0,2424.0,14.0,1
lane_b,persona_baseline_adv_adv,54ca8d692669,pilot_identified_t1_0,1,1.0,0.0,2434.0,14.0,1
lane_b,persona_baseline_adv_adv,553873155924,pilot_identified_t1_0,1,1.0,0.0,2427.0,14.0,1
lane_b,persona_baseline_adv_adv,554495e8acff,pilot_identified_t1_0,5,1.0,0.0,2426.0,14.0,5
lane_a,persona_baseline_risk_averse,0b729e1878f6,pilot_identified_t1_0,1,1.0,0.0,2412.0,14.0,1
lane_a,persona_baseline_risk_averse,0f108e5306ee,pilot_identified_t1_0,1,1.0,0.0,2419.0,14.0,1
lane_a,persona_baseline_risk_averse,0fcac34c6bdb,pilot_identified_t1_0,1,1.0,0.0,2423.0,14.0,1
lane_a,persona_baseline_risk_averse,13bba46f7052,pilot_identified_t1_0,1,1.0,0.0,2412.0,14.0,1
lane_a,persona_baseline_risk_averse,13e565fa20a0,pilot_identified_t1_0,1,1.0,0.0,2411.0,14.0,1
lane_a,persona_baseline_neutral,eb79199016db,pilot_identified_t1_0,14,1.0,0.0,2413.0,14.0,7
lane_a,persona_baseline_neutral,ed254a7348b4,pilot_identified_t1_0,1,1.0,0.0,2430.0,14.0,1
lane_b,persona_baseline_adv_adv,48808bcca066,pilot_identified_t1_0,1,1.0,0.0,2426.0,14.0,1
lane_a,persona_baseline_risk_averse,170597e6ee89,pilot_identified_t1_0,3,1.0,0.0,2410.0,14.0,3
lane_a,persona_baseline_risk_averse,1730b8d205ee,pilot_identified_t1_0,1,1.0,0.0,2418.0,14.0,1
lane_a,persona_baseline_risk_averse,19a600ce6458,pilot_identified_t1_0,4,1.0,0.0,2415.0,14.0,4
lane_a,persona_baseline_risk_averse,1ba448ba7dfc,pilot_identified_t1_0,1,1.0,0.0,2422.0,14.0,1
lane_a,persona_baseline_risk_averse,25a1e62bdecd,pilot_identified_t1_0,2,1.0,0.0,2410.0,14.0,2
lane_a,persona_baseline_risk_averse,2fa0a9cac929,pilot_identified_t1_0,3,1.0,0.0,2409.0,14.0,3
lane_b,persona_baseline_adv_adv,49a8fe30872b,pilot_identified_t1_0,2,1.0,0.0,2418.0,14.0,1
lane_b,persona_baseline_adv_adv,4df8714f19e0,pilot_identified_t1_0,4,1.0,0.0,2423.0,14.0,4
lane_b,persona_baseline_adv_adv,4f34f1cb34dc,pilot_identified_t1_0,1,1.0,0.0,2428.0,14.0,1
lane_b,persona_baseline_adv_adv,5012413000ff,pilot_identified_t1_0,1,1.0,0.0,2436.0,14.0,1
lane_b,persona_baseline_adv_adv,0c230dd49822,pilot_identified_t1_0,1,1.0,0.0,2428.0,14.0,1
lane_b,persona_baseline_adv_adv,0f0fa8827430,pilot_identified_t1_0,1,1.0,0.0,2428.0,14.0,1
lane_b,persona_baseline_adv_adv,1084db12e523,pilot_identified_t1_0,2,1.0,0.0,2431.0,14.0,2
lane_b,persona_baseline_adv_adv,130259b30cc2,pilot_identified_t1_0,1,1.0,0.0,2430.0,14.0,1
lane_a,persona_baseline_risk_averse,6c7ca9ca9400,pilot_identified_t1_0,4,1.0,0.0,2418.0,14.0,4
lane_b,persona_baseline_adv_adv,1977a8f65688,pilot_identified_t1_0,1,1.0,0.0,2428.0,14.0,1
lane_b,persona_baseline_adv_adv,1a424ad718a6,pilot_identified_t1_0,5,1.0,0.0,2426.0,14.0,5
lane_b,persona_baseline_adv_adv,1ab28a29cb67,pilot_identified_t1_0,1,1.0,0.0,2429.0,14.0,1
lane_b,persona_baseline_adv_adv,1b129030a913,pilot_identified_t1_0,1,1.0,0.0,2426.0,14.0,1
lane_b,persona_baseline_adv_adv,1d47debaa4dd,pilot_identified_t1_0,1,1.0,0.0,2437.0,14.0,1
lane_b,persona_baseline_adv_adv,1df5761b2ba4,pilot_identified_t1_0,2,1.0,0.0,2428.0,14.0,2
lane_b,persona_baseline_adv_adv,37de4f94f957,pilot_identified_t1_0,2,1.0,0.0,2422.0,14.0,1
lane_a,persona_baseline_risk_averse,3a7f6aa43e67,pilot_identified_t1_0,1,1.0,0.0,2418.0,14.0,1
lane_b,persona_baseline_adv_adv,39efd28c3ff5,pilot_identified_t1_0,2,1.0,0.0,2414.0,14.0,1
lane_b,persona_baseline_adv_adv,3c01b643d9b9,pilot_identified_t1_0,4,1.0,0.0,2422.0,14.0,4
lane_b,persona_baseline_adv_adv,3e96465634bc,pilot_identified_t1_0,1,1.0,0.0,2437.0,14.0,1
lane_b,persona_baseline_adv_adv,3f9c32f3bd14,pilot_identified_t1_0,3,1.0,0.0,2431.0,14.0,3
lane_b,persona_baseline_adv_adv,408638c8016b,pilot_identified_t1_0,1,1.0,0.0,2440.0,14.0,1
lane_b,persona_baseline_adv_adv,426160f59728,pilot_identified_t1_0,1,1.0,0.0,2441.0,14.0,1
lane_b,persona_baseline_adv_adv,428cc90e6604,pilot_identified_t1_0,1,1.0,0.0,2433.0,14.0,1
lane_b,persona_baseline_adv_adv,44e95224e012,pilot_identified_t1_0,2,1.0,0.0,2414.0,14.0,1
lane_b,persona_baseline_adv_adv,4669477291ae,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_b,persona_baseline_adv_adv,24c712ed0375,pilot_identified_t1_0,2,1.0,0.0,2428.0,14.0,2
lane_b,persona_baseline_adv_adv,25a8088720ad,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_b,persona_baseline_adv_adv,25c6a1a580e2,pilot_identified_t1_0,1,1.0,0.0,2435.0,14.0,1
lane_b,persona_baseline_adv_adv,277adcc6eb54,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_b,persona_baseline_adv_adv,27a224906603,pilot_identified_t1_0,1,1.0,0.0,2426.0,14.0,1
lane_b,persona_baseline_adv_adv,2a8666d1faa6,pilot_identified_t1_0,1,1.0,0.0,2425.0,14.0,1
lane_b,persona_baseline_adv_adv,2b764df9c79e,pilot_identified_t1_0,1,1.0,0.0,2439.0,14.0,1
lane_b,persona_baseline_adv_adv,2fdad2a351de,pilot_identified_t1_0,1,1.0,0.0,2425.0,14.0,1
lane_b,persona_baseline_adv_adv,3422573eccb7,pilot_identified_t1_0,2,1.0,0.0,2432.0,14.0,2
lane_b,persona_baseline_adv_adv,35776fc0dfaa,pilot_identified_t1_0,1,1.0,0.0,2433.0,14.0,1
lane_b,persona_baseline_adv_adv,3678d6a64d47,pilot_identified_t1_0,1,1.0,0.0,2432.0,14.0,1
lane_b,persona_baseline_adv_adv,1e5837619e25,pilot_identified_t1_0,1,1.0,0.0,2428.0,14.0,1
lane_b,persona_baseline_adv_adv,1fb48169c058,pilot_identified_t1_0,1,1.0,0.0,2440.0,14.0,1
lane_b,persona_baseline_adv_adv,20421657179f,pilot_identified_t1_0,20,1.0,0.0,2311.0,14.0,10
lane_b,persona_baseline_adv_adv,2428c2120f91,pilot_identified_t1_0,1,1.0,0.0,2426.0,14.0,1
lane_a,persona_baseline_risk_averse,518c9fad213c,pilot_identified_t1_0,1,1.0,0.0,2421.0,14.0,1
lane_a,persona_baseline_risk_averse,53d9f54a5c38,pilot_identified_t1_0,1,1.0,0.0,2418.0,14.0,1
lane_a,persona_baseline_risk_averse,57b276aa0e0e,pilot_identified_t1_0,5,1.0,0.0,2417.0,14.0,5
lane_a,persona_baseline_risk_averse,4707040affb4,pilot_identified_t1_0,3,1.0,0.0,2412.0,14.0,3
lane_a,persona_baseline_risk_averse,49ffe3f713ad,pilot_identified_t1_0,1,1.0,0.0,2418.0,14.0,1
lane_a,persona_baseline_risk_averse,4a5c3fbda86d,pilot_identified_t1_0,1,1.0,0.0,2417.0,14.0,1
baseline,google-gemini-3-flash-preview,12791fd6003a,frontier,20,1.0,0.0,2229.0,14.0,10
baseline,google-gemini-3-flash-preview,16422ca9e976,frontier,2,1.0,0.0,2379.0,14.0,1
baseline,google-gemini-3-flash-preview,18823a79c773,frontier,1,1.0,0.0,2369.0,14.0,1
baseline,google-gemini-3-flash-preview,19abd80b7acd,frontier,1,1.0,0.0,2379.0,14.0,1
baseline,google-gemini-3-flash-preview,1ab761d09282,frontier,1,1.0,0.0,2374.0,14.0,1
baseline,google-gemini-3-flash-preview,27410e0a5559,frontier,1,1.0,0.0,2374.0,14.0,1
baseline,google-gemini-3-flash-preview,2a5a7e25cf91,frontier,2,1.0,0.0,2367.0,14.0,1
baseline,google-gemini-3-flash-preview,2fc6f00f4ceb,frontier,1,1.0,0.0,2375.0,14.0,1
