model,max_private_risk,persona_condition,prompt_version,protocol_signature,run_phase,run_status,n_players,n_races,n_decisions,n_decisions_round2plus,mean_phi_U,median_phi_U,sd_phi_U,mean_phi_U_round2plus,median_phi_U_round2plus,mean_n_rounds,median_n_rounds,parse_failure_rate,n_decisions_all_races,n_races_recorded,n_races_excluded
gpt-5.4-nano,0.6,R2-R4,ai-race-fairgame-v3,3513f1e762bdbfa23b7c3ffc4e8fb1b00dd46dad0f222bec1d716864e16795e7,pilot,completed,20,10,186,166,0.3457652763902764,0.2743055555555556,0.35878837743094083,0.3319642857142857,0.2625,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R2-R5,ai-race-fairgame-v3,bf51b8e841db1a542a5453f61caf7a817ab20f9d29654be0114506fe99623164,pilot,completed,20,10,186,166,0.42589715839715836,0.375,0.4413928458210497,0.41543650793650794,0.35714285714285715,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R2-R6,ai-race-fairgame-v3,dc44c15a97bdcaeeca1cc603ebe0e5833dcd121f580c736af1ffa7f5f4fe0b79,pilot,completed,20,10,186,166,0.5055555555555555,0.5555555555555556,0.507865361558637,0.50625,0.5625,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R3-R1,ai-race-fairgame-v3,b6840cdd42e066b1c1830abb7b86d60207b586b8cce8c450deeb667d87cc4713,pilot,completed,20,10,186,166,0.24552947052947052,0.19230769230769232,0.2566535241908624,0.25587301587301586,0.1875,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R3-R2,ai-race-fairgame-v3,892742e30f79fe5e25d819baa882ba26b67619f8bd88d6705e9efb512285abad,pilot,completed,20,10,186,166,0.20361603674103673,0.14285714285714285,0.21877614504557147,0.2295436507936508,0.125,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R3-R3,ai-race-fairgame-v3,4c9db714d0f58e17fa2bbe921493968c863b8901e7722348ac33d065f140afbd,pilot,completed,20,10,186,166,0.3916734654234654,0.3875,0.2076485357423625,0.4134325396825397,0.4097222222222222,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R3-R4,ai-race-fairgame-v3,2830c09b38bb37d1bd29f234b6ac3971d94a738135ca9563d8329343584dcacd,pilot,completed,20,10,186,166,0.441364121989122,0.4,0.2530045303431664,0.4083333333333333,0.3333333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R3-R5,ai-race-fairgame-v3,f376870287481d953dbfdb1e83a6e00c8fec7d6b4b38a82efede2c420adf984e,pilot,completed,20,10,186,166,0.5358766233766235,0.6031746031746031,0.36856574316193397,0.5258928571428572,0.575,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R3-R6,ai-race-fairgame-v3,8aa93f9603f9886407e606bf7c8c1e1bfaeb3223ae5faca36d7dc969d0fb3426,pilot,completed,20,10,186,166,0.6007631951381951,0.6615384615384616,0.40327134660108477,0.6147817460317461,0.6805555555555556,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R4-R1,ai-race-fairgame-v3,cd3bf97b35ef351f03e458adb5b0fc4b1ef31bd0e7f6005c0c61d86e861ed545,pilot,completed,20,10,186,166,0.29887348762348764,0.2222222222222222,0.3193689076174364,0.2732936507936508,0.1875,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R4-R2,ai-race-fairgame-v3,40f0ec77b4b4ad339ff8f882947aa20575f100b1a9b7ae411e365441b0305639,pilot,completed,20,10,186,166,0.25367431179931177,0.14285714285714285,0.2836301602877457,0.22924603174603173,0.08333333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R4-R3,ai-race-fairgame-v3,546ff927fced743988a3c4f273ba57621c9c4e497cb2b8b72b65c718f7a55d43,pilot,completed,20,10,186,166,0.3782129675879676,0.4,0.17850816275015977,0.3149801587301587,0.29166666666666663,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R4-R4,ai-race-fairgame-v3,d55292ad020e122eadb93c340da21dfe6473d58c7cf55eb641117717f87622c2,pilot,completed,20,10,186,166,0.466983016983017,0.4222222222222222,0.17485876898958932,0.41035714285714286,0.41666666666666663,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R4-R5,ai-race-fairgame-v3,839a5f0a132c026c28379a9b3a77befd56acf03cf75c89740accb61795613e8f,pilot,completed,20,10,186,166,0.5947440753690754,0.6333333333333333,0.27597132110903,0.5476388888888889,0.5833333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R4-R6,ai-race-fairgame-v3,98ef4d4ca954fbe7cedbb4d39273ee56cec5b4d97e8fade9fe920642a80d7b4c,pilot,completed,20,10,186,166,0.6884524503274504,0.7857142857142857,0.32988715660275886,0.6450595238095238,0.75,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R5-R1,ai-race-fairgame-v3,e690ccccb881fc8fd76487300e34d5f205e78628b314810075dda5c2fbb57486,pilot,completed,20,10,186,166,0.4201774614274615,0.3680555555555556,0.43134159472039185,0.40982142857142856,0.3482142857142857,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R5-R2,ai-race-fairgame-v3,57b7b4222c502aba189812eace974d1c7b6a8d9c4f20cebe5353ad0b9a6e7620,pilot,completed,20,10,186,166,0.44279761904761905,0.35714285714285715,0.4605200825007188,0.4343055555555555,0.3333333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R5-R3,ai-race-fairgame-v3,098c2fe751a39478dbdb361a3132318d077c6a3adafb3c6babbd30b364b0de2f,pilot,completed,20,10,186,166,0.6078686591186592,0.6623931623931625,0.35313437601009173,0.5842857142857143,0.6875,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R5-R4,ai-race-fairgame-v3,ac8f8e0ab3554337ad09d6611714a17cdec10cf632296bea03a08354eaac1f56,pilot,completed,20,10,186,166,0.6236930430680431,0.675,0.28496522217908865,0.5860515873015874,0.7321428571428572,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R5-R5,ai-race-fairgame-v3,b15738855eaa9bafc910d402618f6da3acdbc1cfcee06f78e14963555be8344e,pilot,completed,20,10,186,166,0.7425385031635032,0.75,0.17702019591355314,0.7111507936507937,0.7083333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R5-R6,ai-race-fairgame-v3,2d04fd170bc7bb5fbcdc843a43ee8fae810eb70281c229455d1e8644739432d9,pilot,completed,20,10,186,166,0.8943502331002332,1.0,0.15329979546016087,0.8807936507936509,1.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R6-R1,ai-race-fairgame-v3,ec855e1efcfef122e81677c465bd4e8e2df7743776b5a6af8b6a8f4aaaf12f8a,pilot,completed,20,10,186,166,0.4833116883116883,0.42857142857142855,0.49732634617357774,0.4811111111111111,0.4166666666666667,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R6-R2,ai-race-fairgame-v3,17cc57e2b1330bb6f522c609ac324e48dbb0f4880ca5b8068533d99e5a7a7e95,pilot,completed,20,10,186,166,0.5,0.5,0.512989176042577,0.5,0.5,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R6-R3,ai-race-fairgame-v3,d15d987d8b971c9d3dbcb80c7346458199cfd240dc0debef9147c7fc17513669,pilot,completed,20,10,186,166,0.6741468947718948,0.7472527472527473,0.3365235309333982,0.6278968253968255,0.7083333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R6-R4,ai-race-fairgame-v3,01d324f2d207c6cdd7d5516a283e6c7fcde78aa62cb38be017727d11e5ff1cb3,pilot,completed,20,10,186,166,0.6996378621378622,0.7857142857142857,0.3171415631266598,0.6635119047619048,0.75,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R6-R5,ai-race-fairgame-v3,9e8eaef3c9be2e6168cc351eef031a57e81b4dc5775205d630a85da7937173ca,pilot,completed,20,10,186,166,0.8381895188145189,0.9375,0.178547621253487,0.8167063492063493,0.9285714285714286,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R6-R6,ai-race-fairgame-v3,4dac1069c92ebcbc990b09b276fd83c73075a91282893ff3a6c62d7c27f891ec,pilot,completed,20,10,186,166,0.9905982905982906,1.0,0.029464515663292223,0.9895833333333334,1.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,S_AA,ai-race-fairgame-v3,07de2c65b6bca11ddc78e25f0023a80adb0cb301f6512c73b306f46fd52aa77d,pilot,completed,20,10,186,166,0.7400581363081363,0.7638888888888888,0.15099910431887842,0.7377380952380952,0.7321428571428572,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,S_AC,ai-race-fairgame-v3,6bf26b354abf3e09deea0c59f0349da8befbf2a27d7095fd6a27267d8fe1f484,pilot,completed,20,10,186,166,0.4183753052503052,0.17142857142857143,0.41689825275936193,0.4342261904761905,0.20833333333333331,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,S_CA,ai-race-fairgame-v3,55589946d1ef47d1d616f9702548c5877faae2d7331ccfe7ba779bc429406ad3,pilot,completed,20,10,186,166,0.4355021367521368,0.1875,0.46642439257767077,0.43180555555555555,0.2,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,S_CC,ai-race-fairgame-v3,74fda1aead71d0b87e0ef5cf357f4541b43f955ec9073f8d658609b4dde79bc9,pilot,completed,20,10,186,166,0.0383234126984127,0.0,0.07039789659708913,0.04375,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,none,ai-race-fairgame-v3,2c14ca861742c804ada49b96064181b1a72fe90a7bb69478fcc0ed023f9d7637,pilot,completed,20,10,186,166,0.4956769619269619,0.4807692307692308,0.14850702412291086,0.47581349206349205,0.5,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R+,ai-race-fairgame-v3,1e14675e95d07456076d2f6a53f5268aede4e8868c4ad6ecdc74355b8f789abd,pilot,completed,20,10,186,166,0.9195095182595182,0.91875,0.08464066277905818,0.9084126984126983,0.9111111111111111,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R-,ai-race-fairgame-v3,df5bf17a1e8b850f9a63f8a0c7b4ebcc60402687a2cc477eb182e728988ccfc2,pilot,completed,20,10,186,166,0.11481837606837605,0.08846153846153847,0.12742666501453564,0.1021031746031746,0.041666666666666664,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R0,ai-race-fairgame-v3,473f587c815245021ee46ad88f552703aba0ce3a605b301c5fcadfded6d9dbf3,pilot,completed,20,10,186,166,0.47326895326895324,0.4444444444444444,0.12974641553117788,0.47444444444444445,0.5,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R1-R1,ai-race-fairgame-v3,e7f3aa9c7230449a6e048a0f62adaa8b0d1e9e9aa4b69c43f20b0d9c4017c995,pilot,completed,20,10,186,166,0.005555555555555555,0.0,0.024845199749997663,0.00625,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R1-R2,ai-race-fairgame-v3,8219bbc0f7c1ec3c0ee5e17c8378db3487a889e421873a4df86f59e5d7d7edc1,pilot,completed,20,10,186,166,0.004545454545454545,0.0,0.020327890704543543,0.005,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R1-R3,ai-race-fairgame-v3,6a0d5348cd589698fed3bfbf50193b04ccd2e0320986cefa52c08846fba2954f,pilot,completed,20,10,186,166,0.2800749250749251,0.2375,0.29114690033116286,0.25773809523809527,0.2222222222222222,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R1-R4,ai-race-fairgame-v3,3fbb68ae29ee6f041ba3bd67d547317ebd7bb03278fa6ea5a5db33ae71569060,pilot,completed,20,10,186,166,0.3340340215340215,0.2727272727272727,0.3483778166851405,0.3113492063492064,0.25,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R1-R5,ai-race-fairgame-v3,fb4ef1909a17cff1427e189fea9e8956eda8ae89f1e6984aa7b49611b0118c31,pilot,completed,20,10,186,166,0.4004382423132423,0.4,0.39598458390398206,0.38654761904761903,0.375,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R1-R6,ai-race-fairgame-v3,0ac0975b6dc6e63cedf6111903a78cf88369f01b02825dc1410a5b1ba250fc26,pilot,completed,20,10,186,166,0.5055555555555555,0.5555555555555556,0.507865361558637,0.50625,0.5625,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R2-R1,ai-race-fairgame-v3,aaf86a62715a6ef2c79c8f7b785c83d9cb1244e04a04e863a710fe069b3264aa,pilot,completed,20,10,186,166,0.0038461538461538464,0.0,0.017200522903844537,0.004166666666666667,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R2-R2,ai-race-fairgame-v3,16fba94a5578f4d2a206def8ae0959413a3743ac9bab21acb013be500dfc7671,pilot,completed,20,10,186,166,0.0,0.0,0.0,0.0,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R2-R3,ai-race-fairgame-v3,eded429f49565f62100417227c14ceefb009b7447875eca83ebb5778f5c86e8a,pilot,completed,20,10,186,166,0.24540612165612163,0.20512820512820512,0.2531662517031659,0.2430952380952381,0.20833333333333331,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R2-R4,ai-race-fairgame-v3,3513f1e762bdbfa23b7c3ffc4e8fb1b00dd46dad0f222bec1d716864e16795e7,pilot,completed,20,10,186,166,0.27394272394272395,0.22916666666666666,0.3057140401883095,0.2614087301587301,0.19642857142857142,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R2-R5,ai-race-fairgame-v3,bf51b8e841db1a542a5453f61caf7a817ab20f9d29654be0114506fe99623164,pilot,completed,20,10,186,166,0.44020146520146525,0.4126984126984127,0.4415149276649539,0.4327976190476191,0.3958333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R2-R6,ai-race-fairgame-v3,dc44c15a97bdcaeeca1cc603ebe0e5833dcd121f580c736af1ffa7f5f4fe0b79,pilot,completed,20,10,186,166,0.48687500000000006,0.4,0.5014694689504773,0.4841666666666667,0.375,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R3-R1,ai-race-fairgame-v3,b6840cdd42e066b1c1830abb7b86d60207b586b8cce8c450deeb667d87cc4713,pilot,completed,20,10,186,166,0.13589653402153404,0.0,0.17348455647499264,0.13587301587301587,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R3-R2,ai-race-fairgame-v3,892742e30f79fe5e25d819baa882ba26b67619f8bd88d6705e9efb512285abad,pilot,completed,20,10,186,166,0.17157183094683096,0.0,0.2105032966758891,0.17990079365079364,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R3-R3,ai-race-fairgame-v3,4c9db714d0f58e17fa2bbe921493968c863b8901e7722348ac33d065f140afbd,pilot,completed,20,10,186,166,0.30830655455655454,0.275,0.1603501380790737,0.26115079365079363,0.225,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R3-R4,ai-race-fairgame-v3,2830c09b38bb37d1bd29f234b6ac3971d94a738135ca9563d8329343584dcacd,pilot,completed,20,10,186,166,0.3729761211011211,0.35,0.17791198348139334,0.3257936507936508,0.29166666666666663,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R3-R5,ai-race-fairgame-v3,f376870287481d953dbfdb1e83a6e00c8fec7d6b4b38a82efede2c420adf984e,pilot,completed,20,10,186,166,0.4771533327783327,0.5357142857142857,0.3134003355228402,0.45730158730158726,0.5555555555555556,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R3-R6,ai-race-fairgame-v3,8aa93f9603f9886407e606bf7c8c1e1bfaeb3223ae5faca36d7dc969d0fb3426,pilot,completed,20,10,186,166,0.5770245726495726,0.7545454545454545,0.44268064994580814,0.5780555555555555,0.825,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R4-R1,ai-race-fairgame-v3,cd3bf97b35ef351f03e458adb5b0fc4b1ef31bd0e7f6005c0c61d86e861ed545,pilot,completed,20,10,186,166,0.25667846042846043,0.16666666666666666,0.28185405487570625,0.23440476190476192,0.125,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R4-R2,ai-race-fairgame-v3,40f0ec77b4b4ad339ff8f882947aa20575f100b1a9b7ae411e365441b0305639,pilot,completed,20,10,186,166,0.25456716894216896,0.19230769230769232,0.27321818582756374,0.2198809523809524,0.125,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R4-R3,ai-race-fairgame-v3,546ff927fced743988a3c4f273ba57621c9c4e497cb2b8b72b65c718f7a55d43,pilot,completed,20,10,186,166,0.37240578865578866,0.38181818181818183,0.13332554663465224,0.30565476190476193,0.25,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R4-R4,ai-race-fairgame-v3,d55292ad020e122eadb93c340da21dfe6473d58c7cf55eb641117717f87622c2,pilot,completed,20,10,186,166,0.40943161005661005,0.4,0.14952093125531116,0.3404563492063492,0.31666666666666665,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R4-R5,ai-race-fairgame-v3,839a5f0a132c026c28379a9b3a77befd56acf03cf75c89740accb61795613e8f,pilot,completed,20,10,186,166,0.5572861166611166,0.6,0.2091224669554242,0.5128373015873016,0.5416666666666667,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R4-R6,ai-race-fairgame-v3,98ef4d4ca954fbe7cedbb4d39273ee56cec5b4d97e8fade9fe920642a80d7b4c,pilot,completed,20,10,186,166,0.6451015651015651,0.7323232323232323,0.3641982580649448,0.5947222222222222,0.7,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R5-R1,ai-race-fairgame-v3,e690ccccb881fc8fd76487300e34d5f205e78628b314810075dda5c2fbb57486,pilot,completed,20,10,186,166,0.39228674103674105,0.3125,0.4108749886626876,0.37805555555555553,0.3,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R5-R2,ai-race-fairgame-v3,57b7b4222c502aba189812eace974d1c7b6a8d9c4f20cebe5353ad0b9a6e7620,pilot,completed,20,10,186,166,0.41519098956598954,0.2857142857142857,0.43582839610079305,0.40361111111111114,0.25,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R5-R3,ai-race-fairgame-v3,098c2fe751a39478dbdb361a3132318d077c6a3adafb3c6babbd30b364b0de2f,pilot,completed,20,10,186,166,0.5457126900876901,0.5777777777777777,0.289556063478611,0.5111309523809524,0.5,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R5-R4,ai-race-fairgame-v3,ac8f8e0ab3554337ad09d6611714a17cdec10cf632296bea03a08354eaac1f56,pilot,completed,20,10,186,166,0.5999540043290044,0.7032967032967032,0.23939452778576017,0.5452579365079365,0.6666666666666666,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R5-R5,ai-race-fairgame-v3,b15738855eaa9bafc910d402618f6da3acdbc1cfcee06f78e14963555be8344e,pilot,completed,20,10,186,166,0.6698604173604173,0.64375,0.14735404553634682,0.6245039682539683,0.6111111111111112,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R5-R6,ai-race-fairgame-v3,2d04fd170bc7bb5fbcdc843a43ee8fae810eb70281c229455d1e8644739432d9,pilot,completed,20,10,186,166,0.814603243978244,0.8535353535353536,0.19554752645541904,0.7906547619047619,0.8375,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R6-R1,ai-race-fairgame-v3,ec855e1efcfef122e81677c465bd4e8e2df7743776b5a6af8b6a8f4aaaf12f8a,pilot,completed,20,10,186,166,0.47934343434343435,0.3888888888888889,0.49449506365656565,0.4769444444444444,0.375,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R6-R2,ai-race-fairgame-v3,17cc57e2b1330bb6f522c609ac324e48dbb0f4880ca5b8068533d99e5a7a7e95,pilot,completed,20,10,186,166,0.47177884615384613,0.4,0.48639904899232206,0.46730158730158733,0.375,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R6-R3,ai-race-fairgame-v3,d15d987d8b971c9d3dbcb80c7346458199cfd240dc0debef9147c7fc17513669,pilot,completed,20,10,186,166,0.6433003108003108,0.7333333333333334,0.36788662823801516,0.6067857142857143,0.6875,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R6-R4,ai-race-fairgame-v3,01d324f2d207c6cdd7d5516a283e6c7fcde78aa62cb38be017727d11e5ff1cb3,pilot,completed,20,10,186,166,0.6699367299367299,0.75,0.34809566777127304,0.6252777777777777,0.6944444444444444,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R6-R5,ai-race-fairgame-v3,9e8eaef3c9be2e6168cc351eef031a57e81b4dc5775205d630a85da7937173ca,pilot,completed,20,10,186,166,0.8002244977244978,0.8,0.1986667379834336,0.771765873015873,0.7777777777777777,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R6-R6,ai-race-fairgame-v3,4dac1069c92ebcbc990b09b276fd83c73075a91282893ff3a6c62d7c27f891ec,pilot,completed,20,10,186,166,0.9892045454545455,1.0,0.033684781846639256,0.9883333333333333,1.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,S_AA,ai-race-fairgame-v3,07de2c65b6bca11ddc78e25f0023a80adb0cb301f6512c73b306f46fd52aa77d,pilot,completed,20,10,186,166,0.6984102009102009,0.7008928571428572,0.1418042394799813,0.6721428571428572,0.6833333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,S_AC,ai-race-fairgame-v3,6bf26b354abf3e09deea0c59f0349da8befbf2a27d7095fd6a27267d8fe1f484,pilot,completed,20,10,186,166,0.43441287878787876,0.3769230769230769,0.3924806920701249,0.42652777777777773,0.3333333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,S_CA,ai-race-fairgame-v3,55589946d1ef47d1d616f9702548c5877faae2d7331ccfe7ba779bc429406ad3,pilot,completed,20,10,186,166,0.3885533216783217,0.41208791208791207,0.35236007094806915,0.37662698412698414,0.41666666666666663,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,S_CC,ai-race-fairgame-v3,74fda1aead71d0b87e0ef5cf357f4541b43f955ec9073f8d658609b4dde79bc9,pilot,completed,20,10,186,166,0.008680555555555556,0.0,0.027857615529957778,0.009583333333333333,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,none,ai-race-fairgame-v3,2c14ca861742c804ada49b96064181b1a72fe90a7bb69478fcc0ed023f9d7637,pilot,completed,20,10,186,166,0.5667745448995449,0.5669642857142857,0.12953292159992963,0.6000396825396825,0.5777777777777777,9.3,9.0,0.0,186,10,0
