model,max_private_risk,persona_condition,prompt_version,protocol_signature,run_phase,run_status,n_players,n_races,n_decisions,n_decisions_round2plus,mean_phi_U,median_phi_U,sd_phi_U,mean_phi_U_round2plus,median_phi_U_round2plus,mean_n_rounds,median_n_rounds,parse_failure_rate,n_decisions_all_races,n_races_recorded,n_races_excluded
gpt-5.4-nano,0.6,R2-R2,ai-race-fairgame-v3,23057ca869c47db7ed9c60d549854bad4c54d9f3da5bbb5ad67955a9c7f58f1e,pilot,completed,20,10,186,166,0.0,0.0,0.0,0.0,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R2-R3,ai-race-fairgame-v3,4c329810a855d9172e8bc4828efca98450f56d2c2e8f080940da80a0a6ecaa89,pilot,completed,20,10,186,166,0.33924970862470866,0.24786324786324787,0.36034133066019297,0.3198809523809524,0.22916666666666666,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R2-R4,ai-race-fairgame-v3,5480f7704f9543afee49c8a194da2be3fb24c90861c938f4c8ae695f6bc121b9,pilot,completed,20,10,186,166,0.3457652763902764,0.2743055555555556,0.35878837743094083,0.3319642857142857,0.2625,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R2-R5,ai-race-fairgame-v3,bbdc5278a9b3e412febc91a6ff0e08cf63475ababe107255c38b38b53a7c264e,pilot,completed,20,10,186,166,0.42589715839715836,0.375,0.4413928458210497,0.41543650793650794,0.35714285714285715,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R2-R6,ai-race-fairgame-v3,de5f80c6fcc136ddbd12d13d3986bfaa9c7e966b909e7351b7ddc080efa939e2,pilot,completed,20,10,186,166,0.5055555555555555,0.5555555555555556,0.507865361558637,0.50625,0.5625,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R3-R1,ai-race-fairgame-v3,ef8327325e4daa7f9e0a56c8e6887824d28890e57fdaa94ae12a3d22b4f929a4,pilot,completed,20,10,186,166,0.24552947052947052,0.19230769230769232,0.2566535241908624,0.25587301587301586,0.1875,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R3-R2,ai-race-fairgame-v3,4eacb19fd07c62fbecf58efbac4c5dd6edbbce7d184c9de84e1d149edeafd13b,pilot,completed,20,10,186,166,0.20361603674103673,0.14285714285714285,0.21877614504557144,0.2295436507936508,0.125,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R3-R3,ai-race-fairgame-v3,633c4faeafa05465068000c0b3eca6e2d3da1dbc0f3943c4c3995fbdee5da435,pilot,completed,20,10,186,166,0.3916734654234654,0.3875,0.20764853574236253,0.4134325396825397,0.4097222222222222,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R3-R4,ai-race-fairgame-v3,a04da013be14b81c0a96714a3b0c302d657fe44c095b5f80c4102d928ed2e133,pilot,completed,20,10,186,166,0.441364121989122,0.4,0.2530045303431664,0.4083333333333333,0.3333333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R3-R5,ai-race-fairgame-v3,f3594630606c2b3d90eb2aa7b651a2051d94797e4fed441bc5d97912c7fffc61,pilot,completed,20,10,186,166,0.5358766233766235,0.6031746031746031,0.36856574316193397,0.5258928571428572,0.575,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R3-R6,ai-race-fairgame-v3,22a284604e034bdf1f3d52c778444a919231d19eae85b3dd12e0d85c62e959ac,pilot,completed,20,10,186,166,0.6007631951381951,0.6615384615384616,0.4032713466010848,0.6147817460317461,0.6805555555555556,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R4-R1,ai-race-fairgame-v3,f9cf74c446b8064ed167dcfdd425bf181570a5d96aa555aa238dac6c6488ead0,pilot,completed,20,10,186,166,0.29887348762348764,0.2222222222222222,0.3193689076174364,0.2732936507936508,0.1875,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R4-R2,ai-race-fairgame-v3,83ce469cce4df11c237a1a2541f90df61bbed457209414a4bba62f1a53bb646f,pilot,completed,20,10,186,166,0.25367431179931177,0.14285714285714285,0.2836301602877457,0.22924603174603173,0.08333333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R4-R3,ai-race-fairgame-v3,74328960ac82cd23097f1c3144afb85747d52b547e9a398d45f2eb79822cc7b4,pilot,completed,20,10,186,166,0.3782129675879676,0.4,0.17850816275015977,0.3149801587301587,0.29166666666666663,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R4-R4,ai-race-fairgame-v3,735a80ac8cac8dea6ab019d93f6ed1424be5aed06ba75b92c3afea6a7a8fea20,pilot,completed,20,10,186,166,0.466983016983017,0.4222222222222222,0.17485876898958935,0.41035714285714286,0.41666666666666663,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R4-R5,ai-race-fairgame-v3,ed19b6f01a27804dcc4f58eef40600f2a9c0046f71e4890a16134a0abc61ca42,pilot,completed,20,10,186,166,0.5947440753690754,0.6333333333333333,0.27597132110903,0.5476388888888889,0.5833333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R4-R6,ai-race-fairgame-v3,d9a1b24a5804b568c5a978b6d3d280584886f62e84fec82584ee10a949abd553,pilot,completed,20,10,186,166,0.6884524503274504,0.7857142857142857,0.32988715660275886,0.6450595238095238,0.75,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R5-R1,ai-race-fairgame-v3,7350f8c0202e427dcfe9b37b61891f7146c23e52b002c8164fdc8296963f2abd,pilot,completed,20,10,186,166,0.4201774614274615,0.3680555555555556,0.43134159472039185,0.40982142857142856,0.3482142857142857,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R5-R2,ai-race-fairgame-v3,a10041be52c538467829267be58023275d5c50cb2879d8bcd5b58e82c7dc3157,pilot,completed,20,10,186,166,0.44279761904761905,0.35714285714285715,0.4605200825007188,0.4343055555555555,0.3333333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R5-R3,ai-race-fairgame-v3,b2c7a8fd7b6f9a83fd68ddbe34550d81253f44f313363b7860aeebc9c4955bb0,pilot,completed,20,10,186,166,0.6078686591186592,0.6623931623931625,0.35313437601009173,0.5842857142857143,0.6875,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R5-R4,ai-race-fairgame-v3,7dfba0ffec6167243614b69bf42677b14b1de1e29bf2971b0cc7f1eeb62db85b,pilot,completed,20,10,186,166,0.6236930430680431,0.675,0.28496522217908865,0.5860515873015874,0.7321428571428572,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R5-R5,ai-race-fairgame-v3,c550b8569943f18cfc320381a5908f7e182049d6a2058534c46721cde9ddebc7,pilot,completed,20,10,186,166,0.7425385031635032,0.75,0.17702019591355314,0.7111507936507937,0.7083333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R5-R6,ai-race-fairgame-v3,2207828956cabbf4a42c5ae35b01532d9ad804e87b3e2c4d2f04f82e3aa4f611,pilot,completed,20,10,186,166,0.8943502331002332,1.0,0.15329979546016087,0.8807936507936509,1.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R6-R1,ai-race-fairgame-v3,c2146b4027754257aeef006443f6beb16fe4b7687aa204c99f7fb422f93e41d5,pilot,completed,20,10,186,166,0.4833116883116883,0.42857142857142855,0.49732634617357774,0.4811111111111111,0.4166666666666667,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R6-R2,ai-race-fairgame-v3,f300c1c6cc38a86b7f5585391a417e9c2eb81fa839d6034d4e2822a58d91a5b7,pilot,completed,20,10,186,166,0.5,0.5,0.512989176042577,0.5,0.5,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R6-R3,ai-race-fairgame-v3,dbae065ef1ac3b92be73a8bcfe2d021d21f44f3b71fd43e0a5f94a7009745c52,pilot,completed,20,10,186,166,0.6741468947718948,0.7472527472527473,0.3365235309333982,0.6278968253968255,0.7083333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R6-R4,ai-race-fairgame-v3,57c1b80f90ca64628e5453fbdcbf7256e45ca32a0cc22644d4e899bf6ecdbae2,pilot,completed,20,10,186,166,0.6996378621378622,0.7857142857142857,0.3171415631266598,0.6635119047619048,0.75,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R6-R5,ai-race-fairgame-v3,5d82c75564636ef1b6ba8e9f5322db39a1cc1a4b87d5f84ad8a8a7d5128d135d,pilot,completed,20,10,186,166,0.8381895188145189,0.9375,0.178547621253487,0.8167063492063493,0.9285714285714286,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,R6-R6,ai-race-fairgame-v3,9e1692227f6419d104cb687bab97af6e16b356f6846f81460053831727879841,pilot,completed,20,10,186,166,0.9905982905982906,1.0,0.029464515663292227,0.9895833333333334,1.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,S_AA,ai-race-fairgame-v3,059ed82d8da80358ec947961ce4955acddce3f1d72c9e9c8ea52cef7e98419ef,pilot,completed,20,10,186,166,0.7400581363081363,0.7638888888888888,0.15099910431887842,0.7377380952380952,0.7321428571428572,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,S_AC,ai-race-fairgame-v3,251d5e12a3d486c6065e74b6993623a3c5bc08d3c426a6d4bba369b0cdc3da40,pilot,completed,20,10,186,166,0.4183753052503052,0.17142857142857143,0.41689825275936193,0.4342261904761905,0.20833333333333331,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,S_CA,ai-race-fairgame-v3,667c1ae85b9d7147526cbe63d656ed6c7d931ec18ab015f0691f89c7420fd644,pilot,completed,20,10,186,166,0.4355021367521368,0.1875,0.46642439257767077,0.43180555555555555,0.2,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,S_CC,ai-race-fairgame-v3,b4f57decd7ca9b9d2338bc3cb19127f29a259d340b6df241711bc461d1c31f92,pilot,completed,20,10,186,166,0.0383234126984127,0.0,0.07039789659708913,0.04375,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.6,none,ai-race-fairgame-v3,d53f3f7de9b2990bb2d452b4d7c5028d5046364f6f84901db4449e571a604287,pilot,completed,20,10,186,166,0.4956769619269619,0.4807692307692308,0.14850702412291086,0.47581349206349205,0.5,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R+,ai-race-fairgame-v3,56adcb96fbf2229c07383ca1132ca554e383ad90adaafbbe87f5ee5ce67cd8cf,pilot,completed,20,10,186,166,0.9195095182595182,0.91875,0.08464066277905818,0.9084126984126983,0.9111111111111111,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R-,ai-race-fairgame-v3,d3e1d3c8b9fa6e450260e8a4996789d5a341d360059e38e6e915be5c4a40c1c9,pilot,completed,20,10,186,166,0.11481837606837605,0.08846153846153847,0.12742666501453564,0.1021031746031746,0.041666666666666664,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R0,ai-race-fairgame-v3,80d3fc8302bd0315e686cdbc0453951ebacf615e81d5d7964a7c5d1a99d13027,pilot,completed,20,10,186,166,0.47326895326895324,0.4444444444444444,0.12974641553117788,0.47444444444444445,0.5,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R1-R1,ai-race-fairgame-v3,dff0d401360241af243e095054cfdc9c9dedeb05c49defe3504e61eb00a3c757,pilot,completed,20,10,186,166,0.005555555555555555,0.0,0.024845199749997663,0.00625,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R1-R2,ai-race-fairgame-v3,cc31d9395d7f3967d26101adb668d9ba2f3adec1d8d2546bdc080452c5a9518f,pilot,completed,20,10,186,166,0.004545454545454545,0.0,0.020327890704543543,0.005,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R1-R3,ai-race-fairgame-v3,b077c3613a75c82ffd9965f22504dd7698ee139485f23505607928228f246dff,pilot,completed,20,10,186,166,0.2800749250749251,0.2375,0.29114690033116286,0.25773809523809527,0.2222222222222222,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R1-R4,ai-race-fairgame-v3,252564852ae56970c37552c96a16f12e2648188e4be66f219a5f2f4a8f7e2224,pilot,completed,20,10,186,166,0.3340340215340215,0.2727272727272727,0.3483778166851405,0.3113492063492064,0.25,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R1-R5,ai-race-fairgame-v3,d751b0d45b47fac3c74c6338374de60d3e6fba3f39f49cbee7c8183c9cb54ce1,pilot,completed,20,10,186,166,0.4004382423132423,0.4,0.39598458390398206,0.38654761904761903,0.375,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R1-R6,ai-race-fairgame-v3,daad2389c00c79bcd7349e8a86370fa5bce7961f146269780a8c7f7c30d7ec21,pilot,completed,20,10,186,166,0.5055555555555555,0.5555555555555556,0.507865361558637,0.50625,0.5625,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R2-R1,ai-race-fairgame-v3,02d98791bb7dfd44709a67d5ae51547dd7848d6b331f8aff89072e5b8e51b641,pilot,completed,20,10,186,166,0.0038461538461538464,0.0,0.017200522903844537,0.004166666666666667,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R2-R2,ai-race-fairgame-v3,23057ca869c47db7ed9c60d549854bad4c54d9f3da5bbb5ad67955a9c7f58f1e,pilot,completed,20,10,186,166,0.0,0.0,0.0,0.0,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R2-R3,ai-race-fairgame-v3,4c329810a855d9172e8bc4828efca98450f56d2c2e8f080940da80a0a6ecaa89,pilot,completed,20,10,186,166,0.24540612165612163,0.20512820512820512,0.2531662517031659,0.2430952380952381,0.20833333333333331,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R2-R4,ai-race-fairgame-v3,5480f7704f9543afee49c8a194da2be3fb24c90861c938f4c8ae695f6bc121b9,pilot,completed,20,10,186,166,0.27394272394272395,0.22916666666666666,0.3057140401883095,0.2614087301587301,0.19642857142857142,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R2-R5,ai-race-fairgame-v3,bbdc5278a9b3e412febc91a6ff0e08cf63475ababe107255c38b38b53a7c264e,pilot,completed,20,10,186,166,0.44020146520146525,0.4126984126984127,0.4415149276649539,0.4327976190476191,0.3958333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R2-R6,ai-race-fairgame-v3,de5f80c6fcc136ddbd12d13d3986bfaa9c7e966b909e7351b7ddc080efa939e2,pilot,completed,20,10,186,166,0.48687500000000006,0.4,0.5014694689504773,0.4841666666666667,0.375,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R3-R1,ai-race-fairgame-v3,ef8327325e4daa7f9e0a56c8e6887824d28890e57fdaa94ae12a3d22b4f929a4,pilot,completed,20,10,186,166,0.13589653402153404,0.0,0.17348455647499264,0.13587301587301587,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R3-R2,ai-race-fairgame-v3,4eacb19fd07c62fbecf58efbac4c5dd6edbbce7d184c9de84e1d149edeafd13b,pilot,completed,20,10,186,166,0.17157183094683096,0.0,0.2105032966758891,0.17990079365079364,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R3-R3,ai-race-fairgame-v3,633c4faeafa05465068000c0b3eca6e2d3da1dbc0f3943c4c3995fbdee5da435,pilot,completed,20,10,186,166,0.30830655455655454,0.275,0.1603501380790737,0.26115079365079363,0.225,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R3-R4,ai-race-fairgame-v3,a04da013be14b81c0a96714a3b0c302d657fe44c095b5f80c4102d928ed2e133,pilot,completed,20,10,186,166,0.3729761211011211,0.35,0.17791198348139334,0.3257936507936508,0.29166666666666663,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R3-R5,ai-race-fairgame-v3,f3594630606c2b3d90eb2aa7b651a2051d94797e4fed441bc5d97912c7fffc61,pilot,completed,20,10,186,166,0.4771533327783327,0.5357142857142857,0.3134003355228402,0.45730158730158726,0.5555555555555556,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R3-R6,ai-race-fairgame-v3,22a284604e034bdf1f3d52c778444a919231d19eae85b3dd12e0d85c62e959ac,pilot,completed,20,10,186,166,0.5770245726495726,0.7545454545454545,0.44268064994580814,0.5780555555555555,0.825,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R4-R1,ai-race-fairgame-v3,f9cf74c446b8064ed167dcfdd425bf181570a5d96aa555aa238dac6c6488ead0,pilot,completed,20,10,186,166,0.25667846042846043,0.16666666666666666,0.28185405487570625,0.23440476190476192,0.125,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R4-R2,ai-race-fairgame-v3,83ce469cce4df11c237a1a2541f90df61bbed457209414a4bba62f1a53bb646f,pilot,completed,20,10,186,166,0.25456716894216896,0.19230769230769232,0.27321818582756374,0.2198809523809524,0.125,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R4-R3,ai-race-fairgame-v3,74328960ac82cd23097f1c3144afb85747d52b547e9a398d45f2eb79822cc7b4,pilot,completed,20,10,186,166,0.37240578865578866,0.38181818181818183,0.13332554663465224,0.30565476190476193,0.25,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R4-R4,ai-race-fairgame-v3,735a80ac8cac8dea6ab019d93f6ed1424be5aed06ba75b92c3afea6a7a8fea20,pilot,completed,20,10,186,166,0.40943161005661005,0.4,0.14952093125531116,0.3404563492063492,0.31666666666666665,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R4-R5,ai-race-fairgame-v3,ed19b6f01a27804dcc4f58eef40600f2a9c0046f71e4890a16134a0abc61ca42,pilot,completed,20,10,186,166,0.5572861166611166,0.6,0.20912246695542416,0.5128373015873016,0.5416666666666667,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R4-R6,ai-race-fairgame-v3,d9a1b24a5804b568c5a978b6d3d280584886f62e84fec82584ee10a949abd553,pilot,completed,20,10,186,166,0.6451015651015651,0.7323232323232323,0.3641982580649448,0.5947222222222222,0.7,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R5-R1,ai-race-fairgame-v3,7350f8c0202e427dcfe9b37b61891f7146c23e52b002c8164fdc8296963f2abd,pilot,completed,20,10,186,166,0.39228674103674105,0.3125,0.4108749886626877,0.37805555555555553,0.3,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R5-R2,ai-race-fairgame-v3,a10041be52c538467829267be58023275d5c50cb2879d8bcd5b58e82c7dc3157,pilot,completed,20,10,186,166,0.41519098956598954,0.2857142857142857,0.43582839610079305,0.40361111111111114,0.25,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R5-R3,ai-race-fairgame-v3,b2c7a8fd7b6f9a83fd68ddbe34550d81253f44f313363b7860aeebc9c4955bb0,pilot,completed,20,10,186,166,0.5457126900876901,0.5777777777777777,0.289556063478611,0.5111309523809524,0.5,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R5-R4,ai-race-fairgame-v3,7dfba0ffec6167243614b69bf42677b14b1de1e29bf2971b0cc7f1eeb62db85b,pilot,completed,20,10,186,166,0.5999540043290044,0.7032967032967032,0.23939452778576017,0.5452579365079365,0.6666666666666666,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R5-R5,ai-race-fairgame-v3,c550b8569943f18cfc320381a5908f7e182049d6a2058534c46721cde9ddebc7,pilot,completed,20,10,186,166,0.6698604173604173,0.64375,0.14735404553634682,0.6245039682539683,0.6111111111111112,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R5-R6,ai-race-fairgame-v3,2207828956cabbf4a42c5ae35b01532d9ad804e87b3e2c4d2f04f82e3aa4f611,pilot,completed,20,10,186,166,0.814603243978244,0.8535353535353536,0.19554752645541904,0.7906547619047619,0.8375,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R6-R1,ai-race-fairgame-v3,c2146b4027754257aeef006443f6beb16fe4b7687aa204c99f7fb422f93e41d5,pilot,completed,20,10,186,166,0.47934343434343435,0.3888888888888889,0.49449506365656565,0.4769444444444444,0.375,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R6-R2,ai-race-fairgame-v3,f300c1c6cc38a86b7f5585391a417e9c2eb81fa839d6034d4e2822a58d91a5b7,pilot,completed,20,10,186,166,0.47177884615384613,0.4,0.48639904899232206,0.46730158730158733,0.375,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R6-R3,ai-race-fairgame-v3,dbae065ef1ac3b92be73a8bcfe2d021d21f44f3b71fd43e0a5f94a7009745c52,pilot,completed,20,10,186,166,0.6433003108003108,0.7333333333333334,0.36788662823801516,0.6067857142857143,0.6875,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R6-R4,ai-race-fairgame-v3,57c1b80f90ca64628e5453fbdcbf7256e45ca32a0cc22644d4e899bf6ecdbae2,pilot,completed,20,10,186,166,0.6699367299367299,0.75,0.348095667771273,0.6252777777777777,0.6944444444444444,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R6-R5,ai-race-fairgame-v3,5d82c75564636ef1b6ba8e9f5322db39a1cc1a4b87d5f84ad8a8a7d5128d135d,pilot,completed,20,10,186,166,0.8002244977244978,0.8,0.1986667379834336,0.771765873015873,0.7777777777777777,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,R6-R6,ai-race-fairgame-v3,9e1692227f6419d104cb687bab97af6e16b356f6846f81460053831727879841,pilot,completed,20,10,186,166,0.9892045454545455,1.0,0.033684781846639256,0.9883333333333333,1.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,S_AA,ai-race-fairgame-v3,059ed82d8da80358ec947961ce4955acddce3f1d72c9e9c8ea52cef7e98419ef,pilot,completed,20,10,186,166,0.6984102009102009,0.7008928571428572,0.1418042394799813,0.6721428571428572,0.6833333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,S_AC,ai-race-fairgame-v3,251d5e12a3d486c6065e74b6993623a3c5bc08d3c426a6d4bba369b0cdc3da40,pilot,completed,20,10,186,166,0.43441287878787876,0.3769230769230769,0.3924806920701249,0.42652777777777773,0.3333333333333333,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,S_CA,ai-race-fairgame-v3,667c1ae85b9d7147526cbe63d656ed6c7d931ec18ab015f0691f89c7420fd644,pilot,completed,20,10,186,166,0.3885533216783217,0.41208791208791207,0.35236007094806915,0.37662698412698414,0.41666666666666663,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,S_CC,ai-race-fairgame-v3,b4f57decd7ca9b9d2338bc3cb19127f29a259d340b6df241711bc461d1c31f92,pilot,completed,20,10,186,166,0.008680555555555556,0.0,0.027857615529957778,0.009583333333333333,0.0,9.3,9.0,0.0,186,10,0
gpt-5.4-nano,0.9,none,ai-race-fairgame-v3,d53f3f7de9b2990bb2d452b4d7c5028d5046364f6f84901db4449e571a604287,pilot,completed,20,10,186,166,0.5667745448995449,0.5669642857142857,0.12953292159992963,0.6000396825396825,0.5777777777777777,9.3,9.0,0.0,186,10,0
