scope,residual_signature,n,events,unsafe_rate,formula,params,loglik,bic,aic,payload_json,formula_text,archetype,model_slug,family
signature_family,ambiguous_AU|CAS,2006,1808,0.901296111665005,abs_gap,2,-552.4626146966689,1120.1330253303815,1108.9252293933378,"{""coef"": [-3.396489256208138], ""features"": [""abs_gap""], ""intercept"": 2.878939058966448}",logit P(U) = 2.88 + -3.40*|gap|,gap magnitude is weak,,family_gemini
signature_family,ambiguous_AU|CAS,2006,1808,0.901296111665005,step_low_gap,3,-549.1854277887969,1121.1825494831594,1104.3708555775938,"{""loglik"": -549.1854277887969, ""n_left"": 1661, ""n_right"": 345, ""p_left"": 0.9497593261131168, ""p_right"": 0.6661849710982659, ""threshold"": 0.0}","P(U)= 0.95 if gap <= 0.00, else 0.67",threshold rule concentrated on behind/low-gap side,,family_gemini
signature_family,ambiguous_AU|CAS,2006,1808,0.901296111665005,step_high_gap,3,-549.1854277887969,1121.1825494831594,1104.3708555775938,"{""loglik"": -549.1854277887969, ""n_left"": 345, ""n_right"": 1661, ""p_left"": 0.6661849710982659, ""p_right"": 0.9497593261131168, ""threshold"": 0.25}","P(U)= 0.67 if gap >= 0.25, else 0.95",threshold rule concentrated on below-threshold side,,family_gemini
signature_family,ambiguous_AU|CAS,2006,1808,0.901296111665005,direction_bins,3,-609.3340064956702,1241.479706896906,1224.6680129913404,"{""coef"": [0.0, -2.6812630673638957], ""features"": [""behind"", ""ahead""], ""intercept"": 2.358515811431758}",logit P(U) = 2.36 + 0.00*behind + -2.68*ahead,catch-up rule: unsafe rises when behind,,family_gemini
signature_family,ambiguous_AU|CAS,2006,1808,0.901296111665005,constant,1,-646.3853169432477,1300.3745318550173,1294.7706338864955,"{""p"": 0.901096163428002}",P(U) = 0.90,residual is mostly unconditional unsafe,,family_gemini
signature_family,ambiguous_AU|CS,293,194,0.6621160409556314,linear_gap,2,-177.23894325541798,365.8382317288701,358.47788651083596,"{""coef"": [-0.6383626766801915], ""features"": [""gap""], ""intercept"": 1.046792247136124}",logit P(U) = 1.05 + -0.64*gap,catch-up rule: unsafe rises when behind,,family_chatgpt
signature_family,ambiguous_AU|CS,293,194,0.6621160409556314,gap_plus_lag,4,-173.4566274211242,369.6339452783167,354.9132548422484,"{""coef"": [-0.4991973877280447, 0.4579721497292952, -0.6997925211557426], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": 1.246584011861993}",logit P(U) = 1.25 + -0.50*gap + 0.46*opp_prevU + -0.70*own_prevU,catch-up rule: unsafe rises when behind,,family_chatgpt
signature_family,ambiguous_AU|CS,293,194,0.6621160409556314,quadratic_gap,3,-176.3395720235062,369.7196618740636,358.6791440470124,"{""coef"": [-0.4216643216076294, -0.16886722921480168], ""features"": [""gap"", ""gap_sq""], ""intercept"": 1.1067251122033919}",logit P(U) = 1.11 + -0.42*gap + -0.17*gap^2,catch-up rule: unsafe rises when behind,,family_chatgpt
signature_family,ambiguous_AU|CS,293,194,0.6621160409556314,abs_gap,2,-180.80087600023398,372.9620972185021,365.60175200046797,"{""coef"": [-0.6725955524558317], ""features"": [""abs_gap""], ""intercept"": 1.2388476218016502}",logit P(U) = 1.24 + -0.67*|gap|,gap magnitude is weak,,family_chatgpt
signature_family,ambiguous_AU|CS,293,194,0.6621160409556314,step_low_gap,3,-179.06331632827124,375.1671504835937,364.1266326565425,"{""loglik"": -179.06331632827124, ""n_left"": 264, ""n_right"": 29, ""p_left"": 0.7, ""p_right"": 0.31666666666666665, ""threshold"": 1.75}","P(U)= 0.70 if gap <= 1.75, else 0.32",threshold rule concentrated on behind/low-gap side,,family_chatgpt
signature_family,ambiguous_AU|CS,293,194,0.6621160409556314,step_high_gap,3,-179.06331632827124,375.1671504835937,364.1266326565425,"{""loglik"": -179.06331632827124, ""n_left"": 29, ""n_right"": 264, ""p_left"": 0.31666666666666665, ""p_right"": 0.7, ""threshold"": 1.75}","P(U)= 0.32 if gap >= 1.75, else 0.70",threshold rule concentrated on below-threshold side,,family_chatgpt
signature_family,ambiguous_AU|CS,293,194,0.6621160409556314,direction_bins,3,-180.7446987893381,378.52991540572737,367.4893975786762,"{""coef"": [0.778128582961817, -0.7931034859482153], ""features"": [""behind"", ""ahead""], ""intercept"": 0.9554512017420249}",logit P(U) = 0.96 + 0.78*behind + -0.79*ahead,catch-up rule: unsafe rises when behind,,family_chatgpt
signature_family,ambiguous_AU|CS,293,194,0.6621160409556314,constant,1,-187.4094254245944,380.49902345820584,376.8188508491888,"{""p"": 0.6615646258503401}",P(U) = 0.66,mixed residual not explained by gap,,family_chatgpt
signature_family,ambiguous_AU|CS,260,203,0.7807692307692308,gap_plus_lag,4,-109.68428353466345,241.611293593389,227.3685670693269,"{""coef"": [-3.396579234842181, -2.017168953376781, 1.8263912050610238], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -0.1875604479139537}",logit P(U) = -0.19 + -3.40*gap + -2.02*opp_prevU + 1.83*own_prevU,catch-up rule: unsafe rises when behind,,family_gemini
signature_family,ambiguous_AU|CS,260,203,0.7807692307692308,linear_gap,2,-129.57965595353875,270.2806751691086,263.1593119070775,"{""coef"": [-1.9244658410967177], ""features"": [""gap""], ""intercept"": 0.02819226853398268}",logit P(U) = 0.03 + -1.92*gap,catch-up rule: unsafe rises when behind,,family_gemini
signature_family,ambiguous_AU|CS,260,203,0.7807692307692308,abs_gap,2,-129.57965595353875,270.2806751691086,263.1593119070775,"{""coef"": [1.9244658410967177], ""features"": [""abs_gap""], ""intercept"": 0.02819226853398268}",logit P(U) = 0.03 + 1.92*|gap|,unsafe rises when the race is uneven,,family_gemini
signature_family,ambiguous_AU|CS,260,203,0.7807692307692308,quadratic_gap,3,-129.31598475790977,275.3140144088661,264.63196951581955,"{""coef"": [-3.0403364404065307, -0.7884686658175944], ""features"": [""gap"", ""gap_sq""], ""intercept"": -0.2936940611129996}",logit P(U) = -0.29 + -3.04*gap + -0.79*gap^2,catch-up rule: unsafe rises when behind,,family_gemini
signature_family,ambiguous_AU|CS,260,203,0.7807692307692308,constant,1,-136.74336488793404,279.0474114068836,275.48672977586807,"{""p"": 0.7796934865900383}",P(U) = 0.78,residual is mostly unconditional unsafe,,family_gemini
signature_family,ambiguous_AU|CS,260,203,0.7807692307692308,direction_bins,3,-131.9538088852126,280.58966266347176,269.9076177704252,"{""coef"": [1.0345751600975235, 0.0], ""features"": [""behind"", ""ahead""], ""intercept"": 0.9469203764596195}",logit P(U) = 0.95 + 1.03*behind + 0.00*ahead,catch-up rule: unsafe rises when behind,,family_gemini
signature_family,ambiguous_AU|CS,260,203,0.7807692307692308,step_low_gap,3,-131.96109729417702,280.6042394814006,269.92219458835405,"{""loglik"": -131.96109729417702, ""n_left"": 99, ""n_right"": 161, ""p_left"": 0.875, ""p_right"": 0.7191358024691358, ""threshold"": -1.0}","P(U)= 0.88 if gap <= -1.00, else 0.72",threshold rule concentrated on behind/low-gap side,,family_gemini
signature_family,ambiguous_AU|CS,260,203,0.7807692307692308,step_high_gap,3,-131.96109729417702,280.6042394814006,269.92219458835405,"{""loglik"": -131.96109729417702, ""n_left"": 161, ""n_right"": 99, ""p_left"": 0.7191358024691358, ""p_right"": 0.875, ""threshold"": -0.75}","P(U)= 0.72 if gap >= -0.75, else 0.88",threshold rule concentrated on below-threshold side,,family_gemini
signature_family,near_AS,10122,2675,0.2642758348152539,gap_plus_lag,4,-5365.834265093101,10768.558396393299,10739.668530186202,"{""coef"": [0.03571530909059381, -1.064353793079571, -1.035791077777545], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -0.314015531260158}",logit P(U) = -0.31 + 0.04*gap + -1.06*opp_prevU + -1.04*own_prevU,gap effect is present but shallow,,family_chatgpt
signature_family,near_AS,10122,2675,0.2642758348152539,abs_gap,2,-5812.312176931566,11643.06928696668,11628.624353863132,"{""coef"": [-0.19338325891962396], ""features"": [""abs_gap""], ""intercept"": -0.8622904062332029}",logit P(U) = -0.86 + -0.19*|gap|,gap magnitude is weak,,family_chatgpt
signature_family,near_AS,10122,2675,0.2642758348152539,linear_gap,2,-5817.608881464739,11653.662696033027,11639.217762929478,"{""coef"": [0.15278677102230542], ""features"": [""gap""], ""intercept"": -0.9245843864785048}",logit P(U) = -0.92 + 0.15*gap,leader-pressure rule: unsafe rises when ahead,,family_chatgpt
signature_family,near_AS,10122,2675,0.2642758348152539,direction_bins,3,-5815.540104852973,11658.747609361268,11637.080209705946,"{""coef"": [-0.3692819903667581, -0.09577995473460466], ""features"": [""behind"", ""ahead""], ""intercept"": -0.8901772832221609}",logit P(U) = -0.89 + -0.37*behind + -0.10*ahead,gap effect is present but shallow,,family_chatgpt
signature_family,near_AS,10122,2675,0.2642758348152539,step_low_gap,3,-5815.884519165747,11659.436437986817,11637.769038331495,"{""loglik"": -5815.884519165747, ""n_left"": 3765, ""n_right"": 6357, ""p_left"": 0.22105682421667552, ""p_right"": 0.28994966970745517, ""threshold"": -1.0}","P(U)= 0.22 if gap <= -1.00, else 0.29",threshold rule concentrated on above-threshold side,,family_chatgpt
signature_family,near_AS,10122,2675,0.2642758348152539,step_high_gap,3,-5815.884519165747,11659.436437986817,11637.769038331495,"{""loglik"": -5815.884519165747, ""n_left"": 6357, ""n_right"": 3765, ""p_left"": 0.28994966970745517, ""p_right"": 0.22105682421667552, ""threshold"": -0.75}","P(U)= 0.29 if gap >= -0.75, else 0.22",threshold rule concentrated on ahead/high-gap side,,family_chatgpt
signature_family,near_AS,10122,2675,0.2642758348152539,quadratic_gap,3,-5815.9024998171435,11659.472399289609,11637.804999634287,"{""coef"": [0.10356182586718568, -0.020961073247041488], ""features"": [""gap"", ""gap_sq""], ""intercept"": -0.9227717928294344}",logit P(U) = -0.92 + 0.10*gap + -0.02*gap^2,gap effect is present but shallow,,family_chatgpt
signature_family,near_AS,10122,2675,0.2642758348152539,constant,1,-5845.272421555033,11699.76730966184,11692.544843110067,"{""p"": 0.26429912081398793}",P(U) = 0.26,residual is mostly unconditional safe,,family_chatgpt
signature_family,near_AS,332,92,0.27710843373493976,gap_plus_lag,4,-171.3038953250092,365.82833052568435,350.6077906500184,"{""coef"": [-2.1914202362957114, -1.3005564203204085, -0.2832207715626535], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -1.5628348269013317}",logit P(U) = -1.56 + -2.19*gap + -1.30*opp_prevU + -0.28*own_prevU,catch-up rule: unsafe rises when behind,,family_gemini
signature_family,near_AS,332,92,0.27710843373493976,linear_gap,2,-181.58011205617296,374.7704940501789,367.16022411234593,"{""coef"": [-1.6576644212726857], ""features"": [""gap""], ""intercept"": -1.8150119638451543}",logit P(U) = -1.82 + -1.66*gap,catch-up rule: unsafe rises when behind,,family_gemini
signature_family,near_AS,332,92,0.27710843373493976,abs_gap,2,-183.29339143568842,378.1970528092098,370.58678287137684,"{""coef"": [1.6125071699045357], ""features"": [""abs_gap""], ""intercept"": -1.8132947125263066}",logit P(U) = -1.81 + 1.61*|gap|,unsafe rises when the race is uneven,,family_gemini
signature_family,near_AS,332,92,0.27710843373493976,quadratic_gap,3,-181.2641486377959,379.94370218234127,368.5282972755918,"{""coef"": [-2.1987857600019054, -0.377748100477008], ""features"": [""gap"", ""gap_sq""], ""intercept"": -1.9432187092552116}",logit P(U) = -1.94 + -2.20*gap + -0.38*gap^2,catch-up rule: unsafe rises when behind,,family_gemini
signature_family,near_AS,332,92,0.27710843373493976,step_low_gap,3,-185.18343720889524,387.78227932453996,376.3668744177905,"{""loglik"": -185.18343720889524, ""n_left"": 243, ""n_right"": 89, ""p_left"": 0.3422131147540984, ""p_right"": 0.10555555555555556, ""threshold"": -0.5}","P(U)= 0.34 if gap <= -0.50, else 0.11",threshold rule concentrated on behind/low-gap side,,family_gemini
signature_family,near_AS,332,92,0.27710843373493976,step_high_gap,3,-185.18343720889524,387.78227932453996,376.3668744177905,"{""loglik"": -185.18343720889524, ""n_left"": 89, ""n_right"": 243, ""p_left"": 0.10555555555555556, ""p_right"": 0.3422131147540984, ""threshold"": -0.25}","P(U)= 0.11 if gap >= -0.25, else 0.34",threshold rule concentrated on below-threshold side,,family_gemini
signature_family,near_AS,332,92,0.27710843373493976,constant,1,-195.94728988682064,397.6997147425578,393.8945797736413,"{""p"": 0.2777777777777778}",P(U) = 0.28,residual is mostly unconditional safe,,family_gemini
signature_family,near_AS,332,92,0.27710843373493976,direction_bins,3,-190.49410776071358,398.4036204281766,386.98821552142715,"{""coef"": [1.0143234012457034, 0.0], ""features"": [""behind"", ""ahead""], ""intercept"": -1.1574461779275813}",logit P(U) = -1.16 + 1.01*behind + 0.00*ahead,catch-up rule: unsafe rises when behind,,family_gemini
signature_family,near_AU,8437,6063,0.7186203626881593,gap_plus_lag,4,-4689.808828823559,9415.779185943782,9387.617657647119,"{""coef"": [-0.29181148774460025, -1.1622197243071923, -0.7298919385939432], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": 2.161188667574682}",logit P(U) = 2.16 + -0.29*gap + -1.16*opp_prevU + -0.73*own_prevU,gap effect is present but shallow,,family_chatgpt
signature_family,near_AU,8437,6063,0.7186203626881593,step_low_gap,3,-4959.854856200823,9946.830858624142,9925.709712401645,"{""loglik"": -4959.854856200823, ""n_left"": 5890, ""n_right"": 2547, ""p_left"": 0.7524189441520964, ""p_right"": 0.6403061224489796, ""threshold"": 1.75}","P(U)= 0.75 if gap <= 1.75, else 0.64",threshold rule concentrated on behind/low-gap side,,family_chatgpt
signature_family,near_AU,8437,6063,0.7186203626881593,step_high_gap,3,-4959.854856200823,9946.830858624142,9925.709712401645,"{""loglik"": -4959.854856200823, ""n_left"": 2547, ""n_right"": 5890, ""p_left"": 0.6403061224489796, ""p_right"": 0.7524189441520964, ""threshold"": 1.75}","P(U)= 0.64 if gap >= 1.75, else 0.75",threshold rule concentrated on below-threshold side,,family_chatgpt
signature_family,near_AU,8437,6063,0.7186203626881593,quadratic_gap,3,-4967.2330927948215,9961.58733181214,9940.466185589643,"{""coef"": [-0.3540210039781753, 0.04721570161494977], ""features"": [""gap"", ""gap_sq""], ""intercept"": 1.258775706638124}",logit P(U) = 1.26 + -0.35*gap + 0.05*gap^2,catch-up rule: unsafe rises when behind,,family_chatgpt
signature_family,near_AU,8437,6063,0.7186203626881593,abs_gap,2,-4975.865100077246,9969.810964302824,9955.730200154492,"{""coef"": [-0.17373954919777324], ""features"": [""abs_gap""], ""intercept"": 1.1797512725020556}",logit P(U) = 1.18 + -0.17*|gap|,gap magnitude is weak,,family_chatgpt
signature_family,near_AU,8437,6063,0.7186203626881593,linear_gap,2,-4976.397244288192,9970.875252724716,9956.794488576385,"{""coef"": [-0.1661447590643122], ""features"": [""gap""], ""intercept"": 1.161944121436275}",logit P(U) = 1.16 + -0.17*gap,catch-up rule: unsafe rises when behind,,family_chatgpt
signature_family,near_AU,8437,6063,0.7186203626881593,direction_bins,3,-4986.8037194394565,10000.72858510141,9979.607438878913,"{""coef"": [0.03813857044744208, -0.3663310824222168], ""features"": [""behind"", ""ahead""], ""intercept"": 1.1632964169957873}",logit P(U) = 1.16 + 0.04*behind + -0.37*ahead,gap effect is present but shallow,,family_chatgpt
signature_family,near_AU,8437,6063,0.7186203626881593,constant,1,-5013.700897473818,10036.442177021801,10029.401794947637,"{""p"": 0.7185944536620053}",P(U) = 0.72,residual is mostly unconditional unsafe,,family_chatgpt
signature_family,near_AU,1025,766,0.7473170731707317,gap_plus_lag,4,-560.6395500097644,1149.008891585819,1129.2791000195289,"{""coef"": [0.2786584351292486, -0.029414436899873643, -1.2146643377144968], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": 2.0217900206981696}",logit P(U) = 2.02 + 0.28*gap + -0.03*opp_prevU + -1.21*own_prevU,gap effect is present but shallow,,family_gemini
signature_family,near_AU,1025,766,0.7473170731707317,constant,1,-579.3952364921519,1165.7229208758763,1160.7904729843037,"{""p"": 0.7470760233918129}",P(U) = 0.75,residual is mostly unconditional unsafe,,family_gemini
signature_family,near_AU,1025,766,0.7473170731707317,abs_gap,2,-577.2823382880719,1168.4295723592888,1158.5646765761437,"{""coef"": [0.324857638756888], ""features"": [""abs_gap""], ""intercept"": 0.962260061668383}",logit P(U) = 0.96 + 0.32*|gap|,unsafe rises when the race is uneven,,family_gemini
signature_family,near_AU,1025,766,0.7473170731707317,step_low_gap,3,-575.7638746318427,1172.3250929384028,1157.5277492636853,"{""loglik"": -575.7638746318427, ""n_left"": 121, ""n_right"": 904, ""p_left"": 0.8401639344262295, ""p_right"": 0.7342541436464088, ""threshold"": -0.5}","P(U)= 0.84 if gap <= -0.50, else 0.73",threshold rule concentrated on behind/low-gap side,,family_gemini
signature_family,near_AU,1025,766,0.7473170731707317,step_high_gap,3,-575.7638746318427,1172.3250929384028,1157.5277492636853,"{""loglik"": -575.7638746318427, ""n_left"": 904, ""n_right"": 121, ""p_left"": 0.7342541436464088, ""p_right"": 0.8401639344262295, ""threshold"": -0.25}","P(U)= 0.73 if gap >= -0.25, else 0.84",threshold rule concentrated on below-threshold side,,family_gemini
signature_family,near_AU,1025,766,0.7473170731707317,linear_gap,2,-579.3525188215854,1172.5699334263159,1162.7050376431707,"{""coef"": [0.03697755764691388], ""features"": [""gap""], ""intercept"": 1.0758410578842696}",logit P(U) = 1.08 + 0.04*gap,gap effect is present but shallow,,family_gemini
signature_family,near_AU,1025,766,0.7473170731707317,direction_bins,3,-577.8465979341796,1176.4905395430767,1161.6931958683592,"{""coef"": [-0.22599588292139203, 0.31423265948703105], ""features"": [""behind"", ""ahead""], ""intercept"": 1.0354031936120187}",logit P(U) = 1.04 + -0.23*behind + 0.31*ahead,gap effect is present but shallow,,family_gemini
signature_family,near_AU,1025,766,0.7473170731707317,quadratic_gap,3,-579.2283311256851,1179.2540059260878,1164.4566622513703,"{""coef"": [-0.007358081650459779, 0.0687253741315519], ""features"": [""gap"", ""gap_sq""], ""intercept"": 1.060753699710997}",logit P(U) = 1.06 + -0.01*gap + 0.07*gap^2,gap effect is present but shallow,,family_gemini
signature_family,near_CAS,1036,409,0.3947876447876448,gap_plus_lag,4,-646.9705106808706,1321.713511053019,1301.9410213617412,"{""coef"": [-0.20361806727728343, 1.1115319185564174, -0.6285222770520371], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -0.17723466678991606}",logit P(U) = -0.18 + -0.20*gap + 1.11*opp_prevU + -0.63*own_prevU,catch-up rule: unsafe rises when behind,,family_chatgpt
signature_family,near_CAS,1036,409,0.3947876447876448,linear_gap,2,-671.739402511384,1357.365049868407,1347.478805022768,"{""coef"": [-0.44383937204464124], ""features"": [""gap""], ""intercept"": -0.0184849072102769}",logit P(U) = -0.02 + -0.44*gap,catch-up rule: unsafe rises when behind,,family_chatgpt
signature_family,near_CAS,1036,409,0.3947876447876448,quadratic_gap,3,-671.1067797243561,1363.0429267171705,1348.2135594487122,"{""coef"": [-0.5572359011405392, 0.05495229763194256], ""features"": [""gap"", ""gap_sq""], ""intercept"": -0.012800173928888657}",logit P(U) = -0.01 + -0.56*gap + 0.05*gap^2,catch-up rule: unsafe rises when behind,,family_chatgpt
signature_family,near_CAS,1036,409,0.3947876447876448,direction_bins,3,-674.0854144538781,1369.0001961762146,1354.1708289077562,"{""coef"": [1.2903633437092736, -0.6023074528541821], ""features"": [""behind"", ""ahead""], ""intercept"": -0.15565442554207068}",logit P(U) = -0.16 + 1.29*behind + -0.60*ahead,catch-up rule: unsafe rises when behind,,family_chatgpt
signature_family,near_CAS,1036,409,0.3947876447876448,step_low_gap,3,-676.5738414463767,1373.9770501612118,1359.1476828927534,"{""loglik"": -676.5738414463767, ""n_left"": 100, ""n_right"": 936, ""p_left"": 0.6782178217821783, ""p_right"": 0.3644610458911419, ""threshold"": -0.5}","P(U)= 0.68 if gap <= -0.50, else 0.36",threshold rule concentrated on behind/low-gap side,,family_chatgpt
signature_family,near_CAS,1036,409,0.3947876447876448,step_high_gap,3,-676.5738414463767,1373.9770501612118,1359.1476828927534,"{""loglik"": -676.5738414463767, ""n_left"": 936, ""n_right"": 100, ""p_left"": 0.3644610458911419, ""p_right"": 0.6782178217821783, ""threshold"": -0.25}","P(U)= 0.36 if gap >= -0.25, else 0.68",threshold rule concentrated on below-threshold side,,family_chatgpt
signature_family,near_CAS,1036,409,0.3947876447876448,abs_gap,2,-683.6393524376865,1381.164949721012,1371.278704875373,"{""coef"": [-0.3645867389664413], ""features"": [""abs_gap""], ""intercept"": -0.03278516268858013}",logit P(U) = -0.03 + -0.36*|gap|,gap magnitude is weak,,family_chatgpt
signature_family,near_CAS,1036,409,0.3947876447876448,constant,1,-694.9918725581788,1396.926867539177,1391.9837451163576,"{""p"": 0.3948891031822565}",P(U) = 0.39,mixed residual not explained by gap,,family_chatgpt
signature_family,near_CAS,1609,863,0.5363579863269111,gap_plus_lag,4,-786.3513996256863,1602.2362718393422,1580.7027992513727,"{""coef"": [-1.1597378209173288, 2.252574597197008, -0.7595105473078864], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -0.21165967540836395}",logit P(U) = -0.21 + -1.16*gap + 2.25*opp_prevU + -0.76*own_prevU,catch-up rule: unsafe rises when behind,,family_gemini
signature_family,near_CAS,1609,863,0.5363579863269111,quadratic_gap,3,-937.8764198870892,1897.9029442151557,1881.7528397741785,"{""coef"": [-3.9240211743862363, 1.4069795192707408], ""features"": [""gap"", ""gap_sq""], ""intercept"": 0.9358925651891468}",logit P(U) = 0.94 + -3.92*gap + 1.41*gap^2,catch-up rule: unsafe rises when behind,,family_gemini
signature_family,near_CAS,1609,863,0.5363579863269111,linear_gap,2,-943.6485831934818,1902.0639026809486,1891.2971663869637,"{""coef"": [-3.0310627703701107], ""features"": [""gap""], ""intercept"": 0.9217456154109693}",logit P(U) = 0.92 + -3.03*gap,catch-up rule: unsafe rises when behind,,family_gemini
signature_family,near_CAS,1609,863,0.5363579863269111,step_low_gap,3,-965.760666236134,1953.6714369132453,1937.521332472268,"{""loglik"": -965.760666236134, ""n_left"": 830, ""n_right"": 779, ""p_left"": 0.7382671480144405, ""p_right"": 0.3211538461538462, ""threshold"": 0.0}","P(U)= 0.74 if gap <= 0.00, else 0.32",threshold rule concentrated on behind/low-gap side,,family_gemini
signature_family,near_CAS,1609,863,0.5363579863269111,step_high_gap,3,-965.760666236134,1953.6714369132453,1937.521332472268,"{""loglik"": -965.760666236134, ""n_left"": 779, ""n_right"": 830, ""p_left"": 0.3211538461538462, ""p_right"": 0.7382671480144405, ""threshold"": 0.25}","P(U)= 0.32 if gap >= 0.25, else 0.74",threshold rule concentrated on below-threshold side,,family_gemini
signature_family,near_CAS,1609,863,0.5363579863269111,abs_gap,2,-1013.2795245112586,2041.325785316502,2030.5590490225172,"{""coef"": [-2.4195065294140496], ""features"": [""abs_gap""], ""intercept"": 0.8769185794387298}",logit P(U) = 0.88 + -2.42*|gap|,gap magnitude is weak,,family_gemini
signature_family,near_CAS,1609,863,0.5363579863269111,direction_bins,3,-1086.4970872238214,2195.1442788886197,2178.9941744476428,"{""coef"": [0.0, -1.6554212429876873], ""features"": [""behind"", ""ahead""], ""intercept"": 0.23056767601847555}",logit P(U) = 0.23 + 0.00*behind + -1.66*ahead,catch-up rule: unsafe rises when behind,,family_gemini
signature_family,near_CAS,1609,863,0.5363579863269111,constant,1,-1111.0161740035528,2229.415716154098,2224.0323480071056,"{""p"": 0.5363354037267081}",P(U) = 0.54,mixed residual not explained by gap,,family_gemini
signature_family,near_CS,930,483,0.5193548387096775,gap_plus_lag,4,-570.3354093436569,1168.011557031903,1148.6708186873138,"{""coef"": [-0.08031068488788881, 1.569564958283781, -0.5742328880041793], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -0.32894152115534364}",logit P(U) = -0.33 + -0.08*gap + 1.57*opp_prevU + -0.57*own_prevU,gap effect is present but shallow,,family_chatgpt
signature_family,near_CS,930,483,0.5193548387096775,step_low_gap,3,-607.9148595640692,1236.3352728865802,1221.8297191281383,"{""loglik"": -607.9148595640692, ""n_left"": 363, ""n_right"": 567, ""p_left"": 0.6909340659340659, ""p_right"": 0.40933098591549294, ""threshold"": -0.5}","P(U)= 0.69 if gap <= -0.50, else 0.41",threshold rule concentrated on behind/low-gap side,,family_chatgpt
signature_family,near_CS,930,483,0.5193548387096775,step_high_gap,3,-607.9148595640692,1236.3352728865802,1221.8297191281383,"{""loglik"": -607.9148595640692, ""n_left"": 567, ""n_right"": 363, ""p_left"": 0.40933098591549294, ""p_right"": 0.6909340659340659, ""threshold"": -0.25}","P(U)= 0.41 if gap >= -0.25, else 0.69",threshold rule concentrated on below-threshold side,,family_chatgpt
signature_family,near_CS,930,483,0.5193548387096775,linear_gap,2,-620.4261134532413,1254.5225960787773,1244.8522269064827,"{""coef"": [-0.5347563223095053], ""features"": [""gap""], ""intercept"": 0.0939931014183786}",logit P(U) = 0.09 + -0.53*gap,catch-up rule: unsafe rises when behind,,family_chatgpt
signature_family,near_CS,930,483,0.5193548387096775,quadratic_gap,3,-620.2850508423775,1261.0756554431969,1246.570101684755,"{""coef"": [-0.55371744479388, 0.0303236303079376], ""features"": [""gap"", ""gap_sq""], ""intercept"": 0.07355194960387082}",logit P(U) = 0.07 + -0.55*gap + 0.03*gap^2,catch-up rule: unsafe rises when behind,,family_chatgpt
signature_family,near_CS,930,483,0.5193548387096775,direction_bins,3,-628.6623523392063,1277.8302584368546,1263.3247046784127,"{""coef"": [0.7064796736905318, -0.6606129933683592], ""features"": [""behind"", ""ahead""], ""intercept"": 0.09848734946178292}",logit P(U) = 0.10 + 0.71*behind + -0.66*ahead,catch-up rule: unsafe rises when behind,,family_chatgpt
signature_family,near_CS,930,483,0.5193548387096775,constant,1,-643.92993041562,1294.6950454173873,1289.85986083124,"{""p"": 0.5193340494092373}",P(U) = 0.52,mixed residual not explained by gap,,family_chatgpt
signature_family,near_CS,930,483,0.5193548387096775,abs_gap,2,-643.9116247377566,1301.4936186478078,1291.8232494755132,"{""coef"": [0.01976386363197259], ""features"": [""abs_gap""], ""intercept"": 0.0652616293549588}",logit P(U) = 0.07 + 0.02*|gap|,gap magnitude is weak,,family_chatgpt
signature_family,near_CS,1162,672,0.5783132530120482,gap_plus_lag,4,-557.7591037546697,1143.7497992589867,1123.5182075093394,"{""coef"": [-2.976865892329211, 1.4272274540846708, -0.012841564324944299], ""features"": [""gap"", ""opp_prev_unsafe"", ""own_prev_unsafe""], ""intercept"": -1.7399265128431158}",logit P(U) = -1.74 + -2.98*gap + 1.43*opp_prevU + -0.01*own_prevU,catch-up rule: unsafe rises when behind,,family_gemini
signature_family,near_CS,1162,672,0.5783132530120482,quadratic_gap,3,-584.6413199850513,1190.456333782338,1175.2826399701025,"{""coef"": [-6.020347078607515, -2.1078727526021654], ""features"": [""gap"", ""gap_sq""], ""intercept"": -1.6158427419720804}",logit P(U) = -1.62 + -6.02*gap + -2.11*gap^2,catch-up rule: unsafe rises when behind,,family_gemini
signature_family,near_CS,1162,672,0.5783132530120482,linear_gap,2,-593.2154700594574,1200.5467359937386,1190.4309401189148,"{""coef"": [-4.308199030402133], ""features"": [""gap""], ""intercept"": -1.417117695238983}",logit P(U) = -1.42 + -4.31*gap,catch-up rule: unsafe rises when behind,,family_gemini
