scope,spec,term,coef,odds_ratio,ci95_low,ci95_high,or_ci95_low,or_ci95_high,p_value,n,pseudo_r2_mcfadden,error
all_completed,M3_interactions,own_prev_unsafe:opponent_prev_unsafe,-0.41991996177448504,0.6570994107812107,-0.549614183756072,-0.29022573979289806,0.5771724499354793,0.7480946737795297,2.211129142379329e-10,55518,0.20001742369656883,
all_completed,M3_interactions,progress_gap_before,0.4625068923058381,1.58805006960499,0.41653116128872747,0.5084826233229487,1.5166912626403026,1.6627662370667367,1.545424397346228e-86,55518,0.20001742369656883,
all_completed,M3_interactions,own_prev_unsafe:progress_gap_before,-0.12462597403141983,0.8828270410796901,-0.1923378001549889,-0.05691414790785074,0.8250281267857388,0.9446751682248138,0.000309302163129444,55518,0.20001742369656883,
all_completed,M3_interactions,opponent_prev_unsafe:progress_gap_before,0.43371582386111074,1.542980327616181,0.34281251591703754,0.5246191318051839,1.4089045899781731,1.689815128963006,8.654733585254268e-21,55518,0.20001742369656883,
all_completed,M3_interactions,own_prev_unsafe:opponent_prev_unsafe:progress_gap_before,-0.47458092843623784,0.6221457254237723,-0.6081147662153699,-0.34104709065710587,0.544376178660251,0.7110254247635662,3.266901121068593e-12,55518,0.20001742369656883,
all_completed,M4_model_fixed_effects,Intercept,-1.1891779244111897,0.30447145976728884,-1.314395850153278,-1.0639599986691015,0.2686365709665052,0.3450865586889226,2.496806034589836e-77,55518,0.2035274723671322,
all_completed,M4_model_fixed_effects,C(max_private_risk)[T.0.6000000000000001],-0.13797377778407488,0.8711215341832738,-0.21535088321232243,-0.060596672355827344,0.806258487970419,0.9412027763305386,0.0004742763843399018,55518,0.2035274723671322,
all_completed,M4_model_fixed_effects,C(max_private_risk)[T.0.9],-0.2601035358683555,0.7709717584406522,-0.33751421103224116,-0.18269286070446983,0.713541834468436,0.8330239708452091,4.531379182914414e-11,55518,0.2035274723671322,
all_completed,M4_model_fixed_effects,C(model_slug)[T.google-gemini-3.1-flash-lite-preview],0.4143060289923485,1.5133201758760966,0.12288026034490046,0.7057317976397965,1.1307490173437198,2.025328273194965,0.005329924130370268,55518,0.2035274723671322,
all_completed,M4_model_fixed_effects,C(model_slug)[T.google-gemini-3.5-flash-lite],-0.22609177571221858,0.7976448938781441,-0.3993880995324124,-0.05279545189202475,0.6707303407021891,0.9485740216609218,0.010555638554805496,55518,0.2035274723671322,
all_completed,M4_model_fixed_effects,C(model_slug)[T.gpt-5-nano],-0.0404559517031429,0.9603514654262008,-0.15073490122446617,0.06982299781818038,0.8600756734478492,1.0723183617658425,0.4721317367239557,55518,0.2035274723671322,
all_completed,M4_model_fixed_effects,C(model_slug)[T.gpt-5.4-nano],-0.3870139095499041,0.679081649140856,-0.48933236078649517,-0.28469545831331305,0.6130355441554861,0.7522433088853673,1.2304998876323574e-13,55518,0.2035274723671322,
all_completed,M4_model_fixed_effects,first_round_unsafe,1.4024446910570465,4.065125805799526,1.3146446685535167,1.4902447135605763,3.723427699212331,4.438181469314701,3.766308130227955e-215,55518,0.2035274723671322,
all_completed,M4_model_fixed_effects,own_prev_unsafe,0.5637597270996908,1.7572669400170111,0.45603405132337543,0.6714854028760061,1.5778040701683786,1.9571423073761045,1.100045620701812e-24,55518,0.2035274723671322,
all_completed,M4_model_fixed_effects,opponent_prev_unsafe,1.0310505994111216,2.80401017920801,0.912516079344471,1.1495851194777722,2.4905811562902134,3.1568829087318306,3.593298425925875e-65,55518,0.2035274723671322,
all_completed,M4_model_fixed_effects,own_prev_unsafe:opponent_prev_unsafe,-0.3881217907994727,0.6783297239136863,-0.5208941529515444,-0.25534942864740096,0.5939891932590665,0.7746457672406392,1.0079203160757186e-08,55518,0.2035274723671322,
all_completed,M4_model_fixed_effects,progress_gap_before,0.4568429674881074,1.5790808977391246,0.40979564957468934,0.5038902854015254,1.5065098977171316,1.655147759323111,9.297928747437053e-81,55518,0.2035274723671322,
all_completed,M4_model_fixed_effects,own_prev_unsafe:progress_gap_before,-0.08129104773615321,0.9219253281135827,-0.15133689309289428,-0.011245202379412164,0.8595580706981553,0.9888177885724333,0.022928868090492126,55518,0.2035274723671322,
all_completed,M4_model_fixed_effects,opponent_prev_unsafe:progress_gap_before,0.3568376347312733,1.4288038628962938,0.2665545325820894,0.44712073688045717,1.3054587774322306,1.5638030965963219,9.437060128787109e-15,55518,0.2035274723671322,
all_completed,M4_model_fixed_effects,own_prev_unsafe:opponent_prev_unsafe:progress_gap_before,-0.4652524083178398,0.6279765786719113,-0.5963440715698114,-0.33416074506586824,0.5508217242876566,0.7159386893653719,3.4998737517279123e-12,55518,0.2035274723671322,
