scope,scope_label,rule,depth,support,support_share,unsafe_rate,baseline_unsafe_rate,lift,abs_lift,direction
common_all_r2,Common all completed round 2+,prev_state=both_prev_unsafe & gap_direction=near_tied & gap_magnitude=gap_0_0_5,3,4954,0.08923232104902915,0.682276947920872,0.389135055297381,0.293141892623491,0.293141892623491,unsafe_rule
common_all_r2,Common all completed round 2+,prev_state=both_prev_unsafe & gap_magnitude=gap_0_5_1 & persona_mode=persona_risk_aware,3,2990,0.05385640693108541,0.6812709030100335,0.389135055297381,0.29213584771265244,0.29213584771265244,unsafe_rule
common_all_r2,Common all completed round 2+,prev_state=both_prev_safe & model_slug=google-gemini-3-flash-preview,2,3800,0.06844626967830253,0.09789473684210526,0.389135055297381,-0.29124031845527576,0.29124031845527576,safe_rule
common_all_r2,Common all completed round 2+,prev_state=both_prev_safe & family=family_gemini & model_slug=google-gemini-3-flash-preview,3,3800,0.06844626967830253,0.09789473684210526,0.389135055297381,-0.29124031845527576,0.29124031845527576,safe_rule
common_all_r2,Common all completed round 2+,prev_state=own_prev_unsafe & gap_magnitude=gap_1plus & family=family_chatgpt,3,6591,0.11871825353939262,0.6803216507358519,0.389135055297381,0.2911865954384709,0.2911865954384709,unsafe_rule
common_all_r2,Common all completed round 2+,gap_direction=behind & own_risk_state=risk_zero & experiment_mode=mode_risk_matrix,3,7988,0.14388126373428436,0.09802203304957437,0.389135055297381,-0.29111302224780666,0.29111302224780666,safe_rule
common_all_r2,Common all completed round 2+,prev_state=own_prev_unsafe & gap_magnitude=gap_1plus & max_risk_level=risk_0.6,3,2294,0.04131993227421737,0.6800348735832606,0.389135055297381,0.29089981828587963,0.29089981828587963,unsafe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero & family=family_gemini,2,3599,0.06482582225584495,0.09836065573770492,0.389135055297381,-0.2907743995596761,0.2907743995596761,safe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero & model_slug=google-gemini-3-flash-preview,2,3599,0.06482582225584495,0.09836065573770492,0.389135055297381,-0.2907743995596761,0.2907743995596761,safe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero & family=family_gemini & model_slug=google-gemini-3-flash-preview,3,3599,0.06482582225584495,0.09836065573770492,0.389135055297381,-0.2907743995596761,0.2907743995596761,safe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero & family=family_gemini & persona_mode=persona_risk_aware,3,3599,0.06482582225584495,0.09836065573770492,0.389135055297381,-0.2907743995596761,0.2907743995596761,safe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero & model_slug=google-gemini-3-flash-preview & persona_mode=persona_risk_aware,3,3599,0.06482582225584495,0.09836065573770492,0.389135055297381,-0.2907743995596761,0.2907743995596761,safe_rule
common_all_r2,Common all completed round 2+,gap_direction=near_tied & round_phase=mid_r5_8 & model_slug=gpt-5-nano,3,2926,0.05270362765229295,0.09911141490088858,0.389135055297381,-0.2900236403964924,0.2900236403964924,safe_rule
common_all_r2,Common all completed round 2+,gap_magnitude=gap_0_0_5 & round_phase=mid_r5_8 & model_slug=gpt-5-nano,3,2926,0.05270362765229295,0.09911141490088858,0.389135055297381,-0.2900236403964924,0.2900236403964924,safe_rule
common_all_r2,Common all completed round 2+,gap_direction=behind & own_risk_state=risk_zero & max_risk_level=risk_0.6,3,3159,0.05690046471414676,0.09939854384298828,0.389135055297381,-0.2897365114543927,0.2897365114543927,safe_rule
common_all_r2,Common all completed round 2+,prev_state=both_prev_safe & gap_direction=near_tied & experiment_mode=mode_strategy_persona,3,3366,0.06062898519399114,0.09952465834818776,0.389135055297381,-0.28961039694919327,0.28961039694919327,safe_rule
common_all_r2,Common all completed round 2+,prev_state=both_prev_safe & gap_magnitude=gap_0_0_5 & experiment_mode=mode_strategy_persona,3,3366,0.06062898519399114,0.09952465834818776,0.389135055297381,-0.28961039694919327,0.28961039694919327,safe_rule
common_all_r2,Common all completed round 2+,gap_direction=behind & own_risk_state=risk_zero & persona_mode=persona_risk_aware,3,9214,0.16596419179365252,0.1000651182982418,0.389135055297381,-0.2890699369991392,0.2890699369991392,safe_rule
common_all_r2,Common all completed round 2+,gap_direction=ahead & max_risk_level=risk_0.1 & experiment_mode=mode_risk_matrix,3,4729,0.08517958139702439,0.67794459716642,0.389135055297381,0.28880954186903895,0.28880954186903895,unsafe_rule
common_all_r2,Common all completed round 2+,prev_state=both_prev_unsafe & gap_magnitude=gap_0_5_1 & experiment_mode=mode_risk_matrix,3,2604,0.04690370690586837,0.6778033794162827,0.389135055297381,0.28866832411890164,0.28866832411890164,unsafe_rule
common_all_r2,Common all completed round 2+,prev_state=both_prev_unsafe & gap_magnitude=gap_0_5_1,2,3056,0.055045210562340144,0.6776832460732984,0.389135055297381,0.2885481907759174,0.2885481907759174,unsafe_rule
common_all_r2,Common all completed round 2+,prev_state=own_prev_unsafe & own_risk_state=risk_high & experiment_mode=mode_risk_matrix,3,2557,0.046057134623005154,0.677356276886977,0.389135055297381,0.28822122158959596,0.28822122158959596,unsafe_rule
common_all_r2,Common all completed round 2+,prev_state=own_prev_unsafe & gap_direction=ahead & family=family_chatgpt,3,8767,0.1579127490183364,0.6773126497091365,0.389135055297381,0.2881775944117555,0.2881775944117555,unsafe_rule
common_all_r2,Common all completed round 2+,prev_state=own_prev_unsafe & gap_magnitude=gap_1plus & experiment_mode=mode_risk_matrix,3,5936,0.106920278108001,0.6772237196765498,0.389135055297381,0.2880886643791688,0.2880886643791688,unsafe_rule
common_all_r2,Common all completed round 2+,prev_state=both_prev_safe & family=family_gemini & experiment_mode=mode_risk_matrix,3,2708,0.04877697323390612,0.10118168389955687,0.389135055297381,-0.2879533713978242,0.2879533713978242,safe_rule
common_all_r2,Common all completed round 2+,prev_state=both_prev_safe & model_slug=google-gemini-3-flash-preview & experiment_mode=mode_risk_matrix,3,2708,0.04877697323390612,0.10118168389955687,0.389135055297381,-0.2879533713978242,0.2879533713978242,safe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero & max_risk_level=risk_0.9 & persona_mode=persona_risk_aware,3,7298,0.13145286213480312,0.10167169087421211,0.389135055297381,-0.2874633644231689,0.2874633644231689,safe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero & max_risk_level=risk_0.6 & persona_mode=persona_risk_aware,3,7251,0.13060628985193992,0.10219280099296649,0.389135055297381,-0.28694225430441456,0.28694225430441456,safe_rule
common_all_r2,Common all completed round 2+,prev_state=own_prev_unsafe & own_risk_state=risk_high & persona_mode=persona_risk_aware,3,2927,0.05272163982852408,0.6757772463272975,0.389135055297381,0.2866421910299165,0.2866421910299165,unsafe_rule
common_all_r2,Common all completed round 2+,gap_direction=ahead & gap_magnitude=gap_1plus & max_risk_level=risk_0.1,3,3323,0.05985446161605245,0.6755943424616311,0.389135055297381,0.28645928716425006,0.28645928716425006,unsafe_rule
common_all_r2,Common all completed round 2+,gap_direction=behind & own_risk_state=risk_zero,2,9284,0.16722504412983177,0.10308056872037914,0.389135055297381,-0.2860544865770019,0.2860544865770019,safe_rule
common_all_r2,Common all completed round 2+,prev_state=own_prev_unsafe & gap_magnitude=gap_1plus & persona_mode=persona_risk_aware,3,6717,0.1209877877445153,0.675152597885961,0.389135055297381,0.28601754258858003,0.28601754258858003,unsafe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero & persona_mode=persona_risk_aware,2,21574,0.38859469001044705,0.1037823305831093,0.389135055297381,-0.2853527247142717,0.2853527247142717,safe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero & max_risk_level=risk_0.6,2,7359,0.1325516048849022,0.10381845359423834,0.389135055297381,-0.28531660170314266,0.28531660170314266,safe_rule
common_all_r2,Common all completed round 2+,prev_state=own_prev_unsafe & gap_magnitude=gap_1plus,2,6781,0.12214056702330775,0.674384309098953,0.389135055297381,0.28524925380157196,0.28524925380157196,unsafe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero & max_risk_level=risk_0.9,2,7393,0.1331640188767607,0.10428783984850534,0.389135055297381,-0.2848472154488757,0.2848472154488757,safe_rule
common_all_r2,Common all completed round 2+,prev_state=own_prev_unsafe & max_risk_level=risk_0.1 & family=family_chatgpt,3,3146,0.05666630642314204,0.6735537190082644,0.389135055297381,0.2844186637108834,0.2844186637108834,unsafe_rule
common_all_r2,Common all completed round 2+,prev_state=both_prev_unsafe & own_risk_state=risk_low & persona_mode=persona_risk_aware,3,3592,0.06469973702222702,0.6734409799554566,0.389135055297381,0.2843059246580756,0.2843059246580756,unsafe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero & family=family_chatgpt & persona_mode=persona_risk_aware,3,17975,0.3237688677546021,0.10486787204450626,0.389135055297381,-0.28426718325287476,0.28426718325287476,safe_rule
common_all_r2,Common all completed round 2+,gap_direction=ahead & gap_magnitude=gap_1plus & own_risk_state=risk_low,3,3342,0.060196692964443965,0.6732495511669659,0.389135055297381,0.2841144958695849,0.2841144958695849,unsafe_rule
common_all_r2,Common all completed round 2+,gap_direction=behind & own_risk_state=risk_zero & model_slug=gpt-5-nano,3,3729,0.06716740516589215,0.10512201662644141,0.389135055297381,-0.28401303867093963,0.28401303867093963,safe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero & opponent_risk_state=risk_low & experiment_mode=mode_risk_matrix,3,2629,0.047354011311646675,0.10536325599087105,0.389135055297381,-0.28377179930651,0.28377179930651,safe_rule
common_all_r2,Common all completed round 2+,gap_direction=near_tied & own_risk_state=risk_zero & max_risk_level=risk_0.1,3,4248,0.07651572462984978,0.10569679849340867,0.389135055297381,-0.28343825680397233,0.28343825680397233,safe_rule
common_all_r2,Common all completed round 2+,gap_direction=near_tied & opponent_risk_state=risk_zero & max_risk_level=risk_0.1,3,4248,0.07651572462984978,0.10569679849340867,0.389135055297381,-0.28343825680397233,0.28343825680397233,safe_rule
common_all_r2,Common all completed round 2+,gap_magnitude=gap_0_0_5 & own_risk_state=risk_zero & max_risk_level=risk_0.1,3,4248,0.07651572462984978,0.10569679849340867,0.389135055297381,-0.28343825680397233,0.28343825680397233,safe_rule
common_all_r2,Common all completed round 2+,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_zero & max_risk_level=risk_0.1,3,4248,0.07651572462984978,0.10569679849340867,0.389135055297381,-0.28343825680397233,0.28343825680397233,safe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero & opponent_risk_state=risk_zero & max_risk_level=risk_0.1,3,4248,0.07651572462984978,0.10569679849340867,0.389135055297381,-0.28343825680397233,0.28343825680397233,safe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero,1,21870,0.3939262941748622,0.10603566529492456,0.389135055297381,-0.28309939000245643,0.28309939000245643,safe_rule
common_all_r2,Common all completed round 2+,gap_direction=ahead & round_phase=early_r2_4 & experiment_mode=mode_risk_matrix,3,4211,0.07584927410929788,0.6720493944431252,0.389135055297381,0.28291433914574415,0.28291433914574415,unsafe_rule
common_all_r2,Common all completed round 2+,prev_state=own_prev_unsafe & gap_magnitude=gap_1plus & opponent_risk_state=risk_zero,3,4586,0.08260384019597247,0.6718273004797208,0.389135055297381,0.2826922451823398,0.2826922451823398,unsafe_rule
common_all_r2,Common all completed round 2+,gap_direction=near_tied & own_risk_state=risk_zero & persona_mode=persona_risk_aware,3,12360,0.22263049821679456,0.10655339805825242,0.389135055297381,-0.2825816572391286,0.2825816572391286,safe_rule
common_all_r2,Common all completed round 2+,gap_direction=near_tied & opponent_risk_state=risk_zero & persona_mode=persona_risk_aware,3,12360,0.22263049821679456,0.10655339805825242,0.389135055297381,-0.2825816572391286,0.2825816572391286,safe_rule
common_all_r2,Common all completed round 2+,gap_magnitude=gap_0_0_5 & own_risk_state=risk_zero & persona_mode=persona_risk_aware,3,12360,0.22263049821679456,0.10655339805825242,0.389135055297381,-0.2825816572391286,0.2825816572391286,safe_rule
common_all_r2,Common all completed round 2+,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_zero & persona_mode=persona_risk_aware,3,12360,0.22263049821679456,0.10655339805825242,0.389135055297381,-0.2825816572391286,0.2825816572391286,safe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero & opponent_risk_state=risk_zero & persona_mode=persona_risk_aware,3,12360,0.22263049821679456,0.10655339805825242,0.389135055297381,-0.2825816572391286,0.2825816572391286,safe_rule
common_all_r2,Common all completed round 2+,prev_state=both_prev_safe & gap_direction=near_tied & model_slug=gpt-5.4-nano,3,3506,0.06315068986634965,0.10667427267541357,0.389135055297381,-0.28246078262196744,0.28246078262196744,safe_rule
common_all_r2,Common all completed round 2+,prev_state=both_prev_safe & gap_magnitude=gap_0_0_5 & model_slug=gpt-5.4-nano,3,3506,0.06315068986634965,0.10667427267541357,0.389135055297381,-0.28246078262196744,0.28246078262196744,safe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero & max_risk_level=risk_0.6 & family=family_chatgpt,3,6094,0.1097662019525199,0.10682638660978011,0.389135055297381,-0.2823086686876009,0.2823086686876009,safe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero & family=family_chatgpt & experiment_mode=mode_risk_matrix,3,14780,0.26621996469613457,0.10683355886332882,0.389135055297381,-0.2823014964340522,0.2823014964340522,safe_rule
common_all_r2,Common all completed round 2+,gap_direction=near_tied & own_risk_state=risk_zero & max_risk_level=risk_0.6,3,4200,0.07565114017075543,0.10714285714285714,0.389135055297381,-0.28199219815452387,0.28199219815452387,safe_rule
common_all_r2,Common all completed round 2+,gap_direction=near_tied & opponent_risk_state=risk_zero & max_risk_level=risk_0.6,3,4200,0.07565114017075543,0.10714285714285714,0.389135055297381,-0.28199219815452387,0.28199219815452387,safe_rule
common_all_r2,Common all completed round 2+,gap_magnitude=gap_0_0_5 & own_risk_state=risk_zero & max_risk_level=risk_0.6,3,4200,0.07565114017075543,0.10714285714285714,0.389135055297381,-0.28199219815452387,0.28199219815452387,safe_rule
common_all_r2,Common all completed round 2+,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_zero & max_risk_level=risk_0.6,3,4200,0.07565114017075543,0.10714285714285714,0.389135055297381,-0.28199219815452387,0.28199219815452387,safe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero & opponent_risk_state=risk_zero & max_risk_level=risk_0.6,3,4200,0.07565114017075543,0.10714285714285714,0.389135055297381,-0.28199219815452387,0.28199219815452387,safe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero & family=family_chatgpt,2,18271,0.32910047191901726,0.10754747961250069,0.389135055297381,-0.28158757568488035,0.28158757568488035,safe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero & max_risk_level=risk_0.1 & family=family_chatgpt,3,6116,0.11016246982960481,0.10758665794637018,0.389135055297381,-0.28154839735101084,0.28154839735101084,safe_rule
common_all_r2,Common all completed round 2+,own_risk_state=risk_zero & max_risk_level=risk_0.1 & persona_mode=persona_risk_aware,3,7025,0.12653553802370401,0.10761565836298932,0.389135055297381,-0.2815193969343917,0.2815193969343917,safe_rule
