participant_id,group_id,round_number,max_private_risk,decision,decision_opponent,decision_lag,decision_opponent_lag,acc_steps,acc_steps_opponent,acc_steps_lag,acc_steps_opponent_lag,delta_steps_lag,won_race,num_rounds,sex,age,nationality_group,risk_gamble_choice
P0113,G0008,10,0.6,0.0,0.0,1,1,12.5,12.5,11.5,11.5,0.0,0.0,18.0,Male,28-32,Other,2.0
P0113,G0008,11,0.6,1.0,1.0,0,0,14.0,14.0,12.5,12.5,0.0,0.0,18.0,Male,28-32,Other,2.0
P0113,G0008,12,0.6,0.0,0.0,1,1,15.0,15.0,14.0,14.0,0.0,0.0,18.0,Male,28-32,Other,2.0
P0113,G0008,13,0.6,1.0,1.0,0,0,16.5,16.5,15.0,15.0,0.0,0.0,18.0,Male,28-32,Other,2.0
P0113,G0008,14,0.6,1.0,0.0,1,1,18.0,17.5,16.5,16.5,0.0,0.0,18.0,Male,28-32,Other,2.0
P0113,G0008,15,0.6,1.0,1.0,1,0,19.5,19.0,18.0,17.5,0.5,0.0,18.0,Male,28-32,Other,2.0
P0113,G0008,16,0.6,0.0,0.0,1,1,20.5,20.0,19.5,19.0,0.5,0.0,18.0,Male,28-32,Other,2.0
P0113,G0008,17,0.6,1.0,1.0,0,0,22.0,21.5,20.5,20.0,0.5,0.0,18.0,Male,28-32,Other,2.0
P0113,G0008,18,0.6,0.0,0.0,1,1,23.0,22.5,22.0,21.5,0.5,1.0,18.0,Male,28-32,Other,2.0
P0114,G0048,1,0.1,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,7.0,Male,23-27,South Africa,1.0
P0114,G0048,2,0.1,1.0,1.0,1,1,3.0,3.0,1.5,1.5,0.0,0.0,7.0,Male,23-27,South Africa,1.0
P0114,G0048,3,0.1,0.0,0.0,1,1,4.0,4.0,3.0,3.0,0.0,0.0,7.0,Male,23-27,South Africa,1.0
P0114,G0048,4,0.1,0.0,0.0,0,0,5.0,5.0,4.0,4.0,0.0,0.0,7.0,Male,23-27,South Africa,1.0
P0114,G0048,5,0.1,1.0,1.0,0,0,6.5,6.5,5.0,5.0,0.0,0.0,7.0,Male,23-27,South Africa,1.0
P0114,G0048,6,0.1,0.0,0.0,1,1,7.5,7.5,6.5,6.5,0.0,0.0,7.0,Male,23-27,South Africa,1.0
P0114,G0048,7,0.1,1.0,0.0,0,0,9.0,8.5,7.5,7.5,0.0,1.0,7.0,Male,23-27,South Africa,1.0
P0115,G0036,1,0.6,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,9.0,Female,38-42,Other,2.0
P0115,G0036,2,0.6,1.0,0.0,0,1,2.5,2.5,1.0,1.5,-0.5,0.0,9.0,Female,38-42,Other,2.0
P0115,G0036,3,0.6,0.0,0.0,1,0,3.5,3.5,2.5,2.5,0.0,0.0,9.0,Female,38-42,Other,2.0
P0115,G0036,4,0.6,1.0,1.0,0,0,5.0,5.0,3.5,3.5,0.0,0.0,9.0,Female,38-42,Other,2.0
P0115,G0036,5,0.6,0.0,1.0,1,1,6.0,6.5,5.0,5.0,0.0,0.0,9.0,Female,38-42,Other,2.0
P0115,G0036,6,0.6,1.0,0.0,0,1,7.5,7.5,6.0,6.5,-0.5,0.0,9.0,Female,38-42,Other,2.0
P0115,G0036,7,0.6,0.0,1.0,1,0,8.5,9.0,7.5,7.5,0.0,0.0,9.0,Female,38-42,Other,2.0
P0115,G0036,8,0.6,0.0,1.0,0,1,9.5,10.5,8.5,9.0,-0.5,0.0,9.0,Female,38-42,Other,2.0
P0115,G0036,9,0.6,1.0,0.0,0,1,11.0,11.5,9.5,10.5,-1.0,0.0,9.0,Female,38-42,Other,2.0
P0116,G0162,1,0.9,0.0,0.0,-1,-1,1.0,1.0,0.0,0.0,0.0,0.0,9.0,Female,18-22,South Africa,0.0
P0116,G0162,2,0.9,0.0,0.0,0,0,2.0,2.0,1.0,1.0,0.0,0.0,9.0,Female,18-22,South Africa,0.0
P0116,G0162,3,0.9,1.0,0.0,0,0,3.5,3.0,2.0,2.0,0.0,0.0,9.0,Female,18-22,South Africa,0.0
P0116,G0162,4,0.9,0.0,0.0,1,0,4.5,4.0,3.5,3.0,0.5,0.0,9.0,Female,18-22,South Africa,0.0
P0116,G0162,5,0.9,0.0,0.0,0,0,5.5,5.0,4.5,4.0,0.5,0.0,9.0,Female,18-22,South Africa,0.0
P0116,G0162,6,0.9,0.0,0.0,0,0,6.5,6.0,5.5,5.0,0.5,0.0,9.0,Female,18-22,South Africa,0.0
P0116,G0162,7,0.9,0.0,0.0,0,0,7.5,7.0,6.5,6.0,0.5,0.0,9.0,Female,18-22,South Africa,0.0
P0116,G0162,8,0.9,0.0,0.0,0,0,8.5,8.0,7.5,7.0,0.5,0.0,9.0,Female,18-22,South Africa,0.0
P0116,G0162,9,0.9,0.0,0.0,0,0,9.5,9.0,8.5,8.0,0.5,1.0,9.0,Female,18-22,South Africa,0.0
P0117,G0086,1,0.1,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,7.0,Male,18-22,Other,3.0
P0117,G0086,2,0.1,0.0,0.0,1,0,2.5,2.0,1.5,1.0,0.5,0.0,7.0,Male,18-22,Other,3.0
P0117,G0086,3,0.1,0.0,1.0,0,0,3.5,3.5,2.5,2.0,0.5,0.0,7.0,Male,18-22,Other,3.0
P0117,G0086,4,0.1,1.0,0.0,0,1,5.0,4.5,3.5,3.5,0.0,0.0,7.0,Male,18-22,Other,3.0
P0117,G0086,5,0.1,0.0,0.0,1,0,6.0,5.5,5.0,4.5,0.5,0.0,7.0,Male,18-22,Other,3.0
P0117,G0086,6,0.1,1.0,1.0,0,0,7.5,7.0,6.0,5.5,0.5,0.0,7.0,Male,18-22,Other,3.0
P0117,G0086,7,0.1,0.0,1.0,1,1,8.5,8.5,7.5,7.0,0.5,1.0,7.0,Male,18-22,Other,3.0
P0118,G0055,1,0.1,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,6.0,Female,33-37,South Africa,0.0
P0118,G0055,2,0.1,0.0,1.0,1,1,2.5,3.0,1.5,1.5,0.0,0.0,6.0,Female,33-37,South Africa,0.0
P0118,G0055,3,0.1,1.0,1.0,0,1,4.0,4.5,2.5,3.0,-0.5,0.0,6.0,Female,33-37,South Africa,0.0
P0118,G0055,4,0.1,1.0,1.0,1,1,5.5,6.0,4.0,4.5,-0.5,0.0,6.0,Female,33-37,South Africa,0.0
P0118,G0055,5,0.1,1.0,1.0,1,1,7.0,7.5,5.5,6.0,-0.5,0.0,6.0,Female,33-37,South Africa,0.0
P0118,G0055,6,0.1,1.0,1.0,1,1,8.5,9.0,7.0,7.5,-0.5,0.0,6.0,Female,33-37,South Africa,0.0
P0119,G0017,1,0.1,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,5.0,Male,23-27,South Africa,0.0
P0119,G0017,2,0.1,1.0,0.0,1,1,3.0,2.5,1.5,1.5,0.0,0.0,5.0,Male,23-27,South Africa,0.0
P0119,G0017,3,0.1,1.0,1.0,1,0,4.5,4.0,3.0,2.5,0.5,0.0,5.0,Male,23-27,South Africa,0.0
P0119,G0017,4,0.1,1.0,1.0,1,1,6.0,5.5,4.5,4.0,0.5,0.0,5.0,Male,23-27,South Africa,0.0
P0119,G0017,5,0.1,1.0,0.0,1,1,7.5,6.5,6.0,5.5,0.5,1.0,5.0,Male,23-27,South Africa,0.0
P0120,G0057,1,0.1,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,6.0,Male,18-22,South Africa,0.0
P0120,G0057,2,0.1,1.0,1.0,1,1,3.0,3.0,1.5,1.5,0.0,0.0,6.0,Male,18-22,South Africa,0.0
P0120,G0057,3,0.1,1.0,1.0,1,1,4.5,4.5,3.0,3.0,0.0,0.0,6.0,Male,18-22,South Africa,0.0
P0120,G0057,4,0.1,1.0,1.0,1,1,6.0,6.0,4.5,4.5,0.0,0.0,6.0,Male,18-22,South Africa,0.0
P0120,G0057,5,0.1,1.0,1.0,1,1,7.5,7.5,6.0,6.0,0.0,0.0,6.0,Male,18-22,South Africa,0.0
P0120,G0057,6,0.1,0.0,1.0,1,1,8.5,9.0,7.5,7.5,0.0,0.0,6.0,Male,18-22,South Africa,0.0
P0121,G0107,1,0.9,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,5.0,Male,23-27,Other,2.0
P0121,G0107,2,0.9,1.0,0.0,0,1,2.5,2.5,1.0,1.5,-0.5,0.0,5.0,Male,23-27,Other,2.0
P0121,G0107,3,0.9,0.0,1.0,1,0,3.5,4.0,2.5,2.5,0.0,0.0,5.0,Male,23-27,Other,2.0
P0121,G0107,4,0.9,1.0,1.0,0,1,5.0,5.5,3.5,4.0,-0.5,0.0,5.0,Male,23-27,Other,2.0
P0121,G0107,5,0.9,0.0,0.0,1,1,6.0,6.5,5.0,5.5,-0.5,0.0,5.0,Male,23-27,Other,2.0
P0122,G0125,1,0.6,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,8.0,Male,28-32,Other,3.0
P0122,G0125,2,0.6,1.0,0.0,1,1,3.0,2.5,1.5,1.5,0.0,0.0,8.0,Male,28-32,Other,3.0
P0122,G0125,3,0.6,0.0,0.0,1,0,4.0,3.5,3.0,2.5,0.5,0.0,8.0,Male,28-32,Other,3.0
P0122,G0125,4,0.6,1.0,1.0,0,0,5.5,5.0,4.0,3.5,0.5,0.0,8.0,Male,28-32,Other,3.0
P0122,G0125,5,0.6,1.0,1.0,1,1,7.0,6.5,5.5,5.0,0.5,0.0,8.0,Male,28-32,Other,3.0
P0122,G0125,6,0.6,0.0,1.0,1,1,8.0,8.0,7.0,6.5,0.5,0.0,8.0,Male,28-32,Other,3.0
P0122,G0125,7,0.6,1.0,0.0,0,1,9.5,9.0,8.0,8.0,0.0,0.0,8.0,Male,28-32,Other,3.0
P0122,G0125,8,0.6,1.0,1.0,1,0,11.0,10.5,9.5,9.0,0.5,1.0,8.0,Male,28-32,Other,3.0
P0123,G0108,1,0.9,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,5.0,Female,33-37,Other,3.0
P0123,G0108,2,0.9,0.0,1.0,1,0,2.5,2.5,1.5,1.0,0.5,0.0,5.0,Female,33-37,Other,3.0
P0123,G0108,3,0.9,0.0,0.0,0,1,3.5,3.5,2.5,2.5,0.0,0.0,5.0,Female,33-37,Other,3.0
P0123,G0108,4,0.9,1.0,0.0,0,0,5.0,4.5,3.5,3.5,0.0,0.0,5.0,Female,33-37,Other,3.0
P0123,G0108,5,0.9,0.0,0.0,1,0,6.0,5.5,5.0,4.5,0.5,1.0,5.0,Female,33-37,Other,3.0
P0124,G0169,1,0.1,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,5.0,Female,58-62,Other,3.0
P0124,G0169,2,0.1,1.0,1.0,1,1,3.0,3.0,1.5,1.5,0.0,0.0,5.0,Female,58-62,Other,3.0
P0124,G0169,3,0.1,0.0,1.0,1,1,4.0,4.5,3.0,3.0,0.0,0.0,5.0,Female,58-62,Other,3.0
P0124,G0169,4,0.1,0.0,1.0,0,1,5.0,6.0,4.0,4.5,-0.5,0.0,5.0,Female,58-62,Other,3.0
P0124,G0169,5,0.1,1.0,0.0,0,1,6.5,7.0,5.0,6.0,-1.0,0.0,5.0,Female,58-62,Other,3.0
P0125,G0149,1,0.6,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,7.0,Male,33-37,Other,4.0
P0125,G0149,2,0.6,0.0,0.0,1,1,2.5,2.5,1.5,1.5,0.0,0.0,7.0,Male,33-37,Other,4.0
P0125,G0149,3,0.6,0.0,1.0,0,0,3.5,4.0,2.5,2.5,0.0,0.0,7.0,Male,33-37,Other,4.0
P0125,G0149,4,0.6,1.0,0.0,0,1,5.0,5.0,3.5,4.0,-0.5,0.0,7.0,Male,33-37,Other,4.0
P0125,G0149,5,0.6,1.0,1.0,1,0,6.5,6.5,5.0,5.0,0.0,0.0,7.0,Male,33-37,Other,4.0
P0125,G0149,6,0.6,1.0,0.0,1,1,8.0,7.5,6.5,6.5,0.0,0.0,7.0,Male,33-37,Other,4.0
P0125,G0149,7,0.6,1.0,1.0,1,0,9.5,9.0,8.0,7.5,0.5,1.0,7.0,Male,33-37,Other,4.0
P0126,G0079,1,0.6,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,11.0,Male,38-42,Other,1.0
P0126,G0079,2,0.6,1.0,1.0,0,1,2.5,3.0,1.0,1.5,-0.5,0.0,11.0,Male,38-42,Other,1.0
P0126,G0079,3,0.6,0.0,1.0,1,1,3.5,4.5,2.5,3.0,-0.5,0.0,11.0,Male,38-42,Other,1.0
P0126,G0079,4,0.6,0.0,1.0,0,1,4.5,6.0,3.5,4.5,-1.0,0.0,11.0,Male,38-42,Other,1.0
P0126,G0079,5,0.6,1.0,0.0,0,1,6.0,7.0,4.5,6.0,-1.5,0.0,11.0,Male,38-42,Other,1.0
P0126,G0079,6,0.6,1.0,1.0,1,0,7.5,8.5,6.0,7.0,-1.0,0.0,11.0,Male,38-42,Other,1.0
P0126,G0079,7,0.6,1.0,1.0,1,1,9.0,10.0,7.5,8.5,-1.0,0.0,11.0,Male,38-42,Other,1.0
P0126,G0079,8,0.6,1.0,1.0,1,1,10.5,11.5,9.0,10.0,-1.0,0.0,11.0,Male,38-42,Other,1.0
P0126,G0079,9,0.6,1.0,1.0,1,1,12.0,13.0,10.5,11.5,-1.0,0.0,11.0,Male,38-42,Other,1.0
P0126,G0079,10,0.6,1.0,1.0,1,1,13.5,14.5,12.0,13.0,-1.0,0.0,11.0,Male,38-42,Other,1.0
P0126,G0079,11,0.6,0.0,0.0,1,1,14.5,15.5,13.5,14.5,-1.0,0.0,11.0,Male,38-42,Other,1.0
P0127,G0114,1,0.1,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,13.0,Male,23-27,South Africa,5.0
P0127,G0114,2,0.1,1.0,0.0,1,0,3.0,2.0,1.5,1.0,0.5,0.0,13.0,Male,23-27,South Africa,5.0
P0127,G0114,3,0.1,1.0,1.0,1,0,4.5,3.5,3.0,2.0,1.0,0.0,13.0,Male,23-27,South Africa,5.0
P0127,G0114,4,0.1,1.0,1.0,1,1,6.0,5.0,4.5,3.5,1.0,0.0,13.0,Male,23-27,South Africa,5.0
P0127,G0114,5,0.1,1.0,0.0,1,1,7.5,6.0,6.0,5.0,1.0,0.0,13.0,Male,23-27,South Africa,5.0
P0127,G0114,6,0.1,1.0,1.0,1,0,9.0,7.5,7.5,6.0,1.5,0.0,13.0,Male,23-27,South Africa,5.0
P0127,G0114,7,0.1,1.0,1.0,1,1,10.5,9.0,9.0,7.5,1.5,0.0,13.0,Male,23-27,South Africa,5.0
P0127,G0114,8,0.1,1.0,1.0,1,1,12.0,10.5,10.5,9.0,1.5,0.0,13.0,Male,23-27,South Africa,5.0
P0127,G0114,9,0.1,1.0,0.0,1,1,13.5,11.5,12.0,10.5,1.5,0.0,13.0,Male,23-27,South Africa,5.0
P0127,G0114,10,0.1,1.0,1.0,1,0,15.0,13.0,13.5,11.5,2.0,0.0,13.0,Male,23-27,South Africa,5.0
P0127,G0114,11,0.1,1.0,1.0,1,1,16.5,14.5,15.0,13.0,2.0,0.0,13.0,Male,23-27,South Africa,5.0
P0127,G0114,12,0.1,1.0,1.0,1,1,18.0,16.0,16.5,14.5,2.0,0.0,13.0,Male,23-27,South Africa,5.0
P0127,G0114,13,0.1,1.0,1.0,1,1,19.5,17.5,18.0,16.0,2.0,1.0,13.0,Male,23-27,South Africa,5.0
P0128,G0106,1,0.1,0.0,0.0,-1,-1,1.0,1.0,0.0,0.0,0.0,0.0,7.0,Female,28-32,Other,1.0
P0128,G0106,2,0.1,0.0,1.0,0,0,2.0,2.5,1.0,1.0,0.0,0.0,7.0,Female,28-32,Other,1.0
P0128,G0106,3,0.1,1.0,0.0,0,1,3.5,3.5,2.0,2.5,-0.5,0.0,7.0,Female,28-32,Other,1.0
P0128,G0106,4,0.1,1.0,1.0,1,0,5.0,5.0,3.5,3.5,0.0,0.0,7.0,Female,28-32,Other,1.0
P0128,G0106,5,0.1,0.0,0.0,1,1,6.0,6.0,5.0,5.0,0.0,0.0,7.0,Female,28-32,Other,1.0
P0128,G0106,6,0.1,0.0,1.0,0,0,7.0,7.5,6.0,6.0,0.0,0.0,7.0,Female,28-32,Other,1.0
P0128,G0106,7,0.1,1.0,1.0,0,1,8.5,9.0,7.0,7.5,-0.5,0.0,7.0,Female,28-32,Other,1.0
P0129,G0151,1,0.9,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,5.0,Male,28-32,Other,2.0
P0129,G0151,2,0.9,1.0,1.0,0,1,2.5,3.0,1.0,1.5,-0.5,0.0,5.0,Male,28-32,Other,2.0
P0129,G0151,3,0.9,1.0,0.0,1,1,4.0,4.0,2.5,3.0,-0.5,0.0,5.0,Male,28-32,Other,2.0
P0129,G0151,4,0.9,1.0,0.0,1,0,5.5,5.0,4.0,4.0,0.0,0.0,5.0,Male,28-32,Other,2.0
P0129,G0151,5,0.9,0.0,0.0,1,0,6.5,6.0,5.5,5.0,0.5,1.0,5.0,Male,28-32,Other,2.0
P0130,G0137,1,0.6,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,9.0,Male,23-27,Other,5.0
P0130,G0137,2,0.6,0.0,0.0,1,1,2.5,2.5,1.5,1.5,0.0,0.0,9.0,Male,23-27,Other,5.0
P0130,G0137,3,0.6,0.0,1.0,0,0,3.5,4.0,2.5,2.5,0.0,0.0,9.0,Male,23-27,Other,5.0
P0130,G0137,4,0.6,1.0,0.0,0,1,5.0,5.0,3.5,4.0,-0.5,0.0,9.0,Male,23-27,Other,5.0
P0130,G0137,5,0.6,1.0,1.0,1,0,6.5,6.5,5.0,5.0,0.0,0.0,9.0,Male,23-27,Other,5.0
P0130,G0137,6,0.6,1.0,1.0,1,1,8.0,8.0,6.5,6.5,0.0,0.0,9.0,Male,23-27,Other,5.0
P0130,G0137,7,0.6,0.0,1.0,1,1,9.0,9.5,8.0,8.0,0.0,0.0,9.0,Male,23-27,Other,5.0
P0130,G0137,8,0.6,1.0,0.0,0,1,10.5,10.5,9.0,9.5,-0.5,0.0,9.0,Male,23-27,Other,5.0
P0130,G0137,9,0.6,1.0,1.0,1,0,12.0,12.0,10.5,10.5,0.0,1.0,9.0,Male,23-27,Other,5.0
P0131,G0037,1,0.6,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,5.0,Prefer not to say,28-32,Other,5.0
P0131,G0037,2,0.6,1.0,1.0,1,1,3.0,3.0,1.5,1.5,0.0,0.0,5.0,Prefer not to say,28-32,Other,5.0
P0131,G0037,3,0.6,1.0,1.0,1,1,4.5,4.5,3.0,3.0,0.0,0.0,5.0,Prefer not to say,28-32,Other,5.0
P0131,G0037,4,0.6,1.0,1.0,1,1,6.0,6.0,4.5,4.5,0.0,0.0,5.0,Prefer not to say,28-32,Other,5.0
P0131,G0037,5,0.6,1.0,0.0,1,1,7.5,7.0,6.0,6.0,0.0,1.0,5.0,Prefer not to say,28-32,Other,5.0
P0132,G0023,1,0.1,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,5.0,Male,18-22,South Africa,1.0
P0132,G0023,2,0.1,1.0,0.0,1,0,3.0,2.0,1.5,1.0,0.5,0.0,5.0,Male,18-22,South Africa,1.0
P0132,G0023,3,0.1,0.0,1.0,1,0,4.0,3.5,3.0,2.0,1.0,0.0,5.0,Male,18-22,South Africa,1.0
P0132,G0023,4,0.1,0.0,1.0,0,1,5.0,5.0,4.0,3.5,0.5,0.0,5.0,Male,18-22,South Africa,1.0
P0132,G0023,5,0.1,1.0,0.0,0,1,6.5,6.0,5.0,5.0,0.0,1.0,5.0,Male,18-22,South Africa,1.0
P0133,G0144,1,0.9,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,15.0,Male,18-22,Other,5.0
P0133,G0144,2,0.9,1.0,0.0,1,1,3.0,2.5,1.5,1.5,0.0,0.0,15.0,Male,18-22,Other,5.0
P0133,G0144,3,0.9,0.0,1.0,1,0,4.0,4.0,3.0,2.5,0.5,0.0,15.0,Male,18-22,Other,5.0
P0133,G0144,4,0.9,0.0,1.0,0,1,5.0,5.5,4.0,4.0,0.0,0.0,15.0,Male,18-22,Other,5.0
P0133,G0144,5,0.9,1.0,0.0,0,1,6.5,6.5,5.0,5.5,-0.5,0.0,15.0,Male,18-22,Other,5.0
P0133,G0144,6,0.9,0.0,1.0,1,0,7.5,8.0,6.5,6.5,0.0,0.0,15.0,Male,18-22,Other,5.0
P0133,G0144,7,0.9,0.0,1.0,0,1,8.5,9.5,7.5,8.0,-0.5,0.0,15.0,Male,18-22,Other,5.0
P0133,G0144,8,0.9,1.0,0.0,0,1,10.0,10.5,8.5,9.5,-1.0,0.0,15.0,Male,18-22,Other,5.0
P0133,G0144,9,0.9,1.0,1.0,1,0,11.5,12.0,10.0,10.5,-0.5,0.0,15.0,Male,18-22,Other,5.0
P0133,G0144,10,0.9,0.0,1.0,1,1,12.5,13.5,11.5,12.0,-0.5,0.0,15.0,Male,18-22,Other,5.0
P0133,G0144,11,0.9,1.0,0.0,0,1,14.0,14.5,12.5,13.5,-1.0,0.0,15.0,Male,18-22,Other,5.0
P0133,G0144,12,0.9,0.0,1.0,1,0,15.0,16.0,14.0,14.5,-0.5,0.0,15.0,Male,18-22,Other,5.0
P0133,G0144,13,0.9,0.0,1.0,0,1,16.0,17.5,15.0,16.0,-1.0,0.0,15.0,Male,18-22,Other,5.0
P0133,G0144,14,0.9,1.0,0.0,0,1,17.5,18.5,16.0,17.5,-1.5,0.0,15.0,Male,18-22,Other,5.0
P0133,G0144,15,0.9,0.0,0.0,1,0,18.5,19.5,17.5,18.5,-1.0,0.0,15.0,Male,18-22,Other,5.0
P0134,G0141,1,0.1,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,13.0,Male,23-27,Other,2.0
P0134,G0141,2,0.1,1.0,1.0,1,1,3.0,3.0,1.5,1.5,0.0,0.0,13.0,Male,23-27,Other,2.0
P0134,G0141,3,0.1,0.0,0.0,1,1,4.0,4.0,3.0,3.0,0.0,0.0,13.0,Male,23-27,Other,2.0
P0134,G0141,4,0.1,1.0,1.0,0,0,5.5,5.5,4.0,4.0,0.0,0.0,13.0,Male,23-27,Other,2.0
P0134,G0141,5,0.1,1.0,0.0,1,1,7.0,6.5,5.5,5.5,0.0,0.0,13.0,Male,23-27,Other,2.0
P0134,G0141,6,0.1,0.0,1.0,1,0,8.0,8.0,7.0,6.5,0.5,0.0,13.0,Male,23-27,Other,2.0
P0134,G0141,7,0.1,1.0,1.0,0,1,9.5,9.5,8.0,8.0,0.0,0.0,13.0,Male,23-27,Other,2.0
P0134,G0141,8,0.1,1.0,0.0,1,1,11.0,10.5,9.5,9.5,0.0,0.0,13.0,Male,23-27,Other,2.0
P0134,G0141,9,0.1,0.0,1.0,1,0,12.0,12.0,11.0,10.5,0.5,0.0,13.0,Male,23-27,Other,2.0
P0134,G0141,10,0.1,1.0,1.0,0,1,13.5,13.5,12.0,12.0,0.0,0.0,13.0,Male,23-27,Other,2.0
P0134,G0141,11,0.1,1.0,1.0,1,1,15.0,15.0,13.5,13.5,0.0,0.0,13.0,Male,23-27,Other,2.0
P0134,G0141,12,0.1,1.0,1.0,1,1,16.5,16.5,15.0,15.0,0.0,0.0,13.0,Male,23-27,Other,2.0
P0134,G0141,13,0.1,1.0,1.0,1,1,18.0,18.0,16.5,16.5,0.0,1.0,13.0,Male,23-27,Other,2.0
P0135,G0127,1,0.9,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,7.0,Male,38-42,Other,5.0
P0135,G0127,2,0.9,0.0,1.0,1,1,2.5,3.0,1.5,1.5,0.0,0.0,7.0,Male,38-42,Other,5.0
P0135,G0127,3,0.9,1.0,0.0,0,1,4.0,4.0,2.5,3.0,-0.5,0.0,7.0,Male,38-42,Other,5.0
P0135,G0127,4,0.9,1.0,1.0,1,0,5.5,5.5,4.0,4.0,0.0,0.0,7.0,Male,38-42,Other,5.0
P0135,G0127,5,0.9,1.0,1.0,1,1,7.0,7.0,5.5,5.5,0.0,0.0,7.0,Male,38-42,Other,5.0
P0135,G0127,6,0.9,0.0,0.0,1,1,8.0,8.0,7.0,7.0,0.0,0.0,7.0,Male,38-42,Other,5.0
P0135,G0127,7,0.9,0.0,1.0,0,0,9.0,9.5,8.0,8.0,0.0,0.0,7.0,Male,38-42,Other,5.0
P0136,G0118,1,0.1,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,7.0,Female,33-37,South Africa,0.0
P0136,G0118,2,0.1,1.0,1.0,1,1,3.0,3.0,1.5,1.5,0.0,0.0,7.0,Female,33-37,South Africa,0.0
P0136,G0118,3,0.1,1.0,1.0,1,1,4.5,4.5,3.0,3.0,0.0,0.0,7.0,Female,33-37,South Africa,0.0
P0136,G0118,4,0.1,1.0,1.0,1,1,6.0,6.0,4.5,4.5,0.0,0.0,7.0,Female,33-37,South Africa,0.0
P0136,G0118,5,0.1,1.0,1.0,1,1,7.5,7.5,6.0,6.0,0.0,0.0,7.0,Female,33-37,South Africa,0.0
P0136,G0118,6,0.1,1.0,1.0,1,1,9.0,9.0,7.5,7.5,0.0,0.0,7.0,Female,33-37,South Africa,0.0
P0136,G0118,7,0.1,1.0,1.0,1,1,10.5,10.5,9.0,9.0,0.0,1.0,7.0,Female,33-37,South Africa,0.0
P0137,G0070,1,0.1,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,6.0,Male,18-22,South Africa,0.0
P0137,G0070,2,0.1,0.0,1.0,1,0,2.5,2.5,1.5,1.0,0.5,0.0,6.0,Male,18-22,South Africa,0.0
P0137,G0070,3,0.1,1.0,1.0,0,1,4.0,4.0,2.5,2.5,0.0,0.0,6.0,Male,18-22,South Africa,0.0
P0137,G0070,4,0.1,1.0,1.0,1,1,5.5,5.5,4.0,4.0,0.0,0.0,6.0,Male,18-22,South Africa,0.0
P0137,G0070,5,0.1,1.0,1.0,1,1,7.0,7.0,5.5,5.5,0.0,0.0,6.0,Male,18-22,South Africa,0.0
P0137,G0070,6,0.1,1.0,1.0,1,1,8.5,8.5,7.0,7.0,0.0,1.0,6.0,Male,18-22,South Africa,0.0
P0138,G0169,1,0.1,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,5.0,Female,28-32,Poland,5.0
P0138,G0169,2,0.1,1.0,1.0,1,1,3.0,3.0,1.5,1.5,0.0,0.0,5.0,Female,28-32,Poland,5.0
P0138,G0169,3,0.1,1.0,0.0,1,1,4.5,4.0,3.0,3.0,0.0,0.0,5.0,Female,28-32,Poland,5.0
P0138,G0169,4,0.1,1.0,0.0,1,0,6.0,5.0,4.5,4.0,0.5,0.0,5.0,Female,28-32,Poland,5.0
P0138,G0169,5,0.1,0.0,1.0,1,0,7.0,6.5,6.0,5.0,1.0,1.0,5.0,Female,28-32,Poland,5.0
P0139,G0152,1,0.1,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,17.0,Male,18-22,South Africa,1.0
P0139,G0152,2,0.1,1.0,0.0,0,1,2.5,2.5,1.0,1.5,-0.5,0.0,17.0,Male,18-22,South Africa,1.0
P0139,G0152,3,0.1,1.0,1.0,1,0,4.0,4.0,2.5,2.5,0.0,0.0,17.0,Male,18-22,South Africa,1.0
P0139,G0152,4,0.1,1.0,0.0,1,1,5.5,5.0,4.0,4.0,0.0,0.0,17.0,Male,18-22,South Africa,1.0
