id,horizon,base_rate,best_strategies,unique_best,best_mismatch_rate,null_median_mismatch,p_value,beats_chance,n_degenerate_pairs,degenerate,population
P0289,27,0.5555555555555556,['AU'],AU,0.4444444444444444,0.4074074074074074,0.8475,False,0,False,human
P0290,9,0.4444444444444444,['AS'],AS,0.4444444444444444,0.3333333333333333,1.0,False,0,False,human
P0291,22,0.5454545454545454,['AU'],AU,0.45454545454545453,0.4090909090909091,0.915,False,0,False,human
P0292,7,0.5714285714285714,"['AU', 'CAS']",,0.42857142857142855,0.2857142857142857,1.0,False,0,False,human
P0293,19,0.42105263157894735,"['AS', 'CAS']",,0.42105263157894735,0.3684210526315789,0.84,False,0,False,human
P0294,12,0.5,['CAS'],CAS,0.0,0.3333333333333333,0.0,True,0,False,human
P0295,6,0.5,"['AS', 'AU', 'CAS']",,0.5,0.3333333333333333,1.0,False,0,False,human
P0296,8,1.0,['AU'],AU,0.0,0.0,1.0,False,0,False,human
P0297,12,0.16666666666666666,"['AS', 'CS']",,0.16666666666666666,0.16666666666666666,0.72,False,1,True,human
P0298,11,0.9090909090909091,['AU'],AU,0.09090909090909091,0.09090909090909091,0.7275,False,0,False,human
P0299,7,0.42857142857142855,"['AS', 'CAS']",,0.42857142857142855,0.2857142857142857,1.0,False,0,False,human
P0300,18,0.6666666666666666,['AU'],AU,0.3333333333333333,0.3333333333333333,0.6825,False,0,False,human
P0301,22,0.7272727272727273,"['AU', 'CAS']",,0.2727272727272727,0.2727272727272727,0.575,False,0,False,human
P0302,6,0.16666666666666666,['CS'],CS,0.0,0.16666666666666666,0.3825,False,0,False,human
P0303,5,0.8,['AU'],AU,0.2,0.2,0.8125,False,0,False,human
P0304,12,0.3333333333333333,['AS'],AS,0.3333333333333333,0.25,0.76,False,0,False,human
P0305,7,0.7142857142857143,"['AU', 'CAS']",,0.2857142857142857,0.2857142857142857,0.7875,False,0,False,human
P0306,10,0.3,"['AS', 'CS']",,0.3,0.3,0.73,False,0,False,human
P0307,6,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,human
P0308,5,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,human
P0309,6,1.0,['AU'],AU,0.0,0.0,1.0,False,0,False,human
P0310,9,0.0,['AS'],AS,0.0,0.0,1.0,False,0,False,human
P0311,5,1.0,['AU'],AU,0.0,0.0,1.0,False,0,False,human
P0312,5,0.4,"['AS', 'CS']",,0.4,0.2,1.0,False,0,False,human
P0313,6,0.3333333333333333,['CS'],CS,0.0,0.3333333333333333,0.1125,False,0,False,human
P0314,21,0.14285714285714285,['CAS'],CAS,0.047619047619047616,0.14285714285714285,0.22,False,0,False,human
P0315,5,0.6,"['AU', 'CS']",,0.4,0.2,1.0,False,0,False,human
P0316,8,0.75,"['AU', 'CS']",,0.25,0.25,0.7725,False,0,False,human
P0317,5,0.4,"['AS', 'CS']",,0.4,0.2,1.0,False,0,False,human
P0318,6,1.0,['AU'],AU,0.0,0.0,1.0,False,0,False,human
P0319,5,0.4,['AS'],AS,0.4,0.2,1.0,False,0,False,human
P0320,17,0.47058823529411764,"['AS', 'CS']",,0.47058823529411764,0.4117647058823529,1.0,False,0,False,human
P0321,6,1.0,['AU'],AU,0.0,0.0,1.0,False,0,False,human
P0322,9,0.4444444444444444,['CS'],CS,0.3333333333333333,0.3333333333333333,0.7,False,0,False,human
P0323,5,0.4,['AS'],AS,0.4,0.2,1.0,False,0,False,human
P0324,13,0.9230769230769231,['AU'],AU,0.07692307692307693,0.07692307692307693,0.75,False,0,False,human
P0325,15,0.6,['CAS'],CAS,0.3333333333333333,0.3333333333333333,0.555,False,0,False,human
P0326,5,0.2,['AS'],AS,0.2,0.2,0.805,False,0,False,human
P0327,5,0.6,['AU'],AU,0.4,0.2,1.0,False,0,False,human
P0328,5,0.6,['CAS'],CAS,0.0,0.2,0.1875,False,0,False,human
P0329,5,0.4,"['AS', 'CS']",,0.4,0.2,1.0,False,0,False,human
P0330,5,0.6,"['AU', 'CAS']",,0.4,0.2,1.0,False,1,True,human
P0331,6,0.16666666666666666,['AS'],AS,0.16666666666666666,0.16666666666666666,0.765,False,0,False,human
P0332,18,0.6111111111111112,['CS'],CS,0.3333333333333333,0.3333333333333333,0.5175,False,0,False,human
P0333,13,0.23076923076923078,['AS'],AS,0.23076923076923078,0.23076923076923078,0.6675,False,0,False,human
P0334,9,0.5555555555555556,"['AU', 'CS']",,0.4444444444444444,0.3333333333333333,1.0,False,0,False,human
P0335,5,0.4,"['AS', 'CS']",,0.4,0.2,1.0,False,0,False,human
P0336,12,0.5,"['AS', 'AU', 'CS']",,0.5,0.3333333333333333,1.0,False,0,False,human
P0337,12,0.4166666666666667,['CAS'],CAS,0.25,0.3333333333333333,0.3075,False,0,False,human
P0338,6,0.8333333333333334,"['AU', 'CAS']",,0.16666666666666666,0.16666666666666666,0.8125,False,1,True,human
P0339,11,0.45454545454545453,"['AS', 'CS']",,0.45454545454545453,0.36363636363636365,1.0,False,0,False,human
P0340,6,0.5,"['AS', 'AU', 'CS']",,0.5,0.3333333333333333,1.0,False,1,True,human
P0341,9,0.4444444444444444,['AS'],AS,0.4444444444444444,0.3333333333333333,1.0,False,0,False,human
ai_race_risk_10__gpt-5-nano__en__companies_default__rep0000::Company_1,5,0.2,['AS'],AS,0.2,0.2,0.8525,False,0,False,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__companies_default__rep0000::Company_2,5,0.2,['AS'],AS,0.2,0.2,0.8425,False,0,False,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__companies_default__rep0001::Company_1,7,0.14285714285714285,['AS'],AS,0.14285714285714285,0.14285714285714285,0.8075,False,0,False,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__companies_default__rep0001::Company_2,7,0.14285714285714285,['AS'],AS,0.14285714285714285,0.14285714285714285,0.82,False,0,False,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__companies_default__rep0002::Company_1,9,0.1111111111111111,['AS'],AS,0.1111111111111111,0.1111111111111111,0.775,False,0,False,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__companies_default__rep0002::Company_2,9,0.1111111111111111,['AS'],AS,0.1111111111111111,0.1111111111111111,0.7925,False,0,False,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__companies_default__rep0003::Company_1,11,0.09090909090909091,['AS'],AS,0.09090909090909091,0.09090909090909091,0.72,False,0,False,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__companies_default__rep0003::Company_2,11,0.36363636363636365,['AS'],AS,0.36363636363636365,0.2727272727272727,0.7875,False,0,False,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__companies_default__rep0004::Company_1,5,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__companies_default__rep0004::Company_2,5,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__companies_default__rep0005::Company_1,10,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__companies_default__rep0005::Company_2,10,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__companies_default__rep0006::Company_1,9,0.2222222222222222,['AS'],AS,0.2222222222222222,0.2222222222222222,0.735,False,0,False,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__companies_default__rep0006::Company_2,9,0.2222222222222222,['AS'],AS,0.2222222222222222,0.2222222222222222,0.7575,False,0,False,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__companies_default__rep0007::Company_1,16,0.0625,['AS'],AS,0.0625,0.0625,0.7525,False,0,False,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__companies_default__rep0007::Company_2,16,0.0625,['AS'],AS,0.0625,0.0625,0.765,False,0,False,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__companies_default__rep0008::Company_1,8,0.25,['AS'],AS,0.25,0.25,0.78,False,0,False,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__companies_default__rep0008::Company_2,8,0.125,['AS'],AS,0.125,0.125,0.7325,False,0,False,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__companies_default__rep0009::Company_1,13,0.07692307692307693,['AS'],AS,0.07692307692307693,0.07692307692307693,0.755,False,0,False,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__companies_default__rep0009::Company_2,13,0.07692307692307693,['AS'],AS,0.07692307692307693,0.07692307692307693,0.8025,False,0,False,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__companies_default__rep0000::Company_1,5,0.2,['CS'],CS,0.0,0.2,0.4325,False,0,False,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__companies_default__rep0000::Company_2,5,0.4,['AS'],AS,0.4,0.2,1.0,False,0,False,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__companies_default__rep0001::Company_1,7,0.14285714285714285,['AS'],AS,0.14285714285714285,0.14285714285714285,0.815,False,0,False,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__companies_default__rep0001::Company_2,7,0.14285714285714285,['AS'],AS,0.14285714285714285,0.14285714285714285,0.805,False,0,False,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__companies_default__rep0002::Company_1,9,0.1111111111111111,['AS'],AS,0.1111111111111111,0.1111111111111111,0.825,False,0,False,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__companies_default__rep0002::Company_2,9,0.1111111111111111,['AS'],AS,0.1111111111111111,0.1111111111111111,0.765,False,0,False,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__companies_default__rep0003::Company_1,11,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__companies_default__rep0003::Company_2,11,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__companies_default__rep0004::Company_1,5,0.2,['CS'],CS,0.0,0.2,0.43,False,0,False,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__companies_default__rep0004::Company_2,5,0.4,['AS'],AS,0.4,0.2,1.0,False,0,False,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__companies_default__rep0005::Company_1,10,0.2,['AS'],AS,0.2,0.2,0.77,False,0,False,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__companies_default__rep0005::Company_2,10,0.2,['AS'],AS,0.2,0.2,0.725,False,0,False,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__companies_default__rep0006::Company_1,9,0.1111111111111111,"['AS', 'CS']",,0.1111111111111111,0.1111111111111111,0.7975,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__companies_default__rep0006::Company_2,9,0.0,['AS'],AS,0.0,0.0,1.0,False,0,False,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__companies_default__rep0007::Company_1,16,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__companies_default__rep0007::Company_2,16,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__companies_default__rep0008::Company_1,8,0.25,['AS'],AS,0.25,0.25,0.7875,False,0,False,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__companies_default__rep0008::Company_2,8,0.25,['AS'],AS,0.25,0.25,0.765,False,0,False,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__companies_default__rep0009::Company_1,13,0.15384615384615385,['AS'],AS,0.15384615384615385,0.15384615384615385,0.725,False,0,False,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__companies_default__rep0009::Company_2,13,0.15384615384615385,['AS'],AS,0.15384615384615385,0.15384615384615385,0.7,False,0,False,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__companies_default__rep0000::Company_1,5,0.2,['AS'],AS,0.2,0.2,0.81,False,0,False,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__companies_default__rep0000::Company_2,5,0.4,['AS'],AS,0.4,0.2,1.0,False,0,False,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__companies_default__rep0001::Company_1,7,0.2857142857142857,['AS'],AS,0.2857142857142857,0.2857142857142857,0.82,False,0,False,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__companies_default__rep0001::Company_2,7,0.14285714285714285,['AS'],AS,0.14285714285714285,0.14285714285714285,0.7825,False,0,False,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__companies_default__rep0002::Company_1,9,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__companies_default__rep0002::Company_2,9,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__companies_default__rep0003::Company_1,11,0.09090909090909091,['AS'],AS,0.09090909090909091,0.09090909090909091,0.7725,False,0,False,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__companies_default__rep0003::Company_2,11,0.09090909090909091,['AS'],AS,0.09090909090909091,0.09090909090909091,0.7475,False,0,False,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__companies_default__rep0004::Company_1,5,0.2,"['AS', 'CS']",,0.2,0.2,0.795,False,1,True,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__companies_default__rep0004::Company_2,5,0.0,['AS'],AS,0.0,0.0,1.0,False,0,False,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__companies_default__rep0005::Company_1,10,0.2,['AS'],AS,0.2,0.2,0.695,False,0,False,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__companies_default__rep0005::Company_2,10,0.4,['AS'],AS,0.4,0.3,0.9025,False,0,False,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__companies_default__rep0006::Company_1,9,0.2222222222222222,['AS'],AS,0.2222222222222222,0.1111111111111111,0.785,False,0,False,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__companies_default__rep0006::Company_2,9,0.1111111111111111,['AS'],AS,0.1111111111111111,0.1111111111111111,0.76,False,0,False,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__companies_default__rep0007::Company_1,16,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__companies_default__rep0007::Company_2,16,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__companies_default__rep0008::Company_1,8,0.125,['CS'],CS,0.0,0.125,0.425,False,0,False,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__companies_default__rep0008::Company_2,8,0.125,['AS'],AS,0.125,0.125,0.7925,False,0,False,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__companies_default__rep0009::Company_1,13,0.15384615384615385,"['AS', 'CS']",,0.15384615384615385,0.15384615384615385,0.7075,False,0,False,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__companies_default__rep0009::Company_2,13,0.15384615384615385,['AS'],AS,0.15384615384615385,0.15384615384615385,0.705,False,0,False,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__persona_neutral__rep0000::Company_1,5,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__persona_neutral__rep0000::Company_2,5,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__persona_neutral__rep0001::Company_1,7,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__persona_neutral__rep0001::Company_2,7,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__persona_neutral__rep0002::Company_1,9,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__persona_neutral__rep0002::Company_2,9,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__persona_neutral__rep0003::Company_1,11,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__persona_neutral__rep0003::Company_2,11,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__persona_neutral__rep0004::Company_1,5,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__persona_neutral__rep0004::Company_2,5,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__persona_neutral__rep0005::Company_1,10,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__persona_neutral__rep0005::Company_2,10,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__persona_neutral__rep0006::Company_1,9,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__persona_neutral__rep0006::Company_2,9,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__persona_neutral__rep0007::Company_1,16,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__persona_neutral__rep0007::Company_2,16,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__persona_neutral__rep0008::Company_1,8,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__persona_neutral__rep0008::Company_2,8,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__persona_neutral__rep0009::Company_1,13,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5-nano__en__persona_neutral__rep0009::Company_2,13,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__persona_neutral__rep0000::Company_1,5,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__persona_neutral__rep0000::Company_2,5,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__persona_neutral__rep0001::Company_1,7,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__persona_neutral__rep0001::Company_2,7,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__persona_neutral__rep0002::Company_1,9,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__persona_neutral__rep0002::Company_2,9,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__persona_neutral__rep0003::Company_1,11,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__persona_neutral__rep0003::Company_2,11,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__persona_neutral__rep0004::Company_1,5,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__persona_neutral__rep0004::Company_2,5,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__persona_neutral__rep0005::Company_1,10,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__persona_neutral__rep0005::Company_2,10,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__persona_neutral__rep0006::Company_1,9,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__persona_neutral__rep0006::Company_2,9,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__persona_neutral__rep0007::Company_1,16,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__persona_neutral__rep0007::Company_2,16,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__persona_neutral__rep0008::Company_1,8,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__persona_neutral__rep0008::Company_2,8,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__persona_neutral__rep0009::Company_1,13,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_60__gpt-5-nano__en__persona_neutral__rep0009::Company_2,13,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__persona_neutral__rep0000::Company_1,5,0.2,"['AS', 'CS']",,0.2,0.2,0.825,False,1,True,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__persona_neutral__rep0000::Company_2,5,0.2,['AS'],AS,0.2,0.2,0.845,False,0,False,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__persona_neutral__rep0001::Company_1,7,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__persona_neutral__rep0001::Company_2,7,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__persona_neutral__rep0002::Company_1,9,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__persona_neutral__rep0002::Company_2,9,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__persona_neutral__rep0003::Company_1,11,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__persona_neutral__rep0003::Company_2,11,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__persona_neutral__rep0004::Company_1,5,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__persona_neutral__rep0004::Company_2,5,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__persona_neutral__rep0005::Company_1,10,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__persona_neutral__rep0005::Company_2,10,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__persona_neutral__rep0006::Company_1,9,0.1111111111111111,['AS'],AS,0.1111111111111111,0.1111111111111111,0.7575,False,0,False,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__persona_neutral__rep0006::Company_2,9,0.1111111111111111,['AS'],AS,0.1111111111111111,0.1111111111111111,0.77,False,0,False,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__persona_neutral__rep0007::Company_1,16,0.1875,['AS'],AS,0.1875,0.1875,0.71,False,0,False,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__persona_neutral__rep0007::Company_2,16,0.0625,['AS'],AS,0.0625,0.0625,0.725,False,0,False,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__persona_neutral__rep0008::Company_1,8,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__persona_neutral__rep0008::Company_2,8,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__persona_neutral__rep0009::Company_1,13,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_90__gpt-5-nano__en__persona_neutral__rep0009::Company_2,13,0.0,"['AS', 'CS']",,0.0,0.0,1.0,False,1,True,gpt-5-nano
ai_race_risk_10__gpt-5.4-nano__en__companies_default__rep0000::Company_1,5,0.6,['AU'],AU,0.4,0.2,1.0,False,0,False,gpt-5.4-nano
