model,max_private_risk,persona_condition,prompt_version,protocol_signature,run_phase,run_status,parameter_point,beta,mu,nominal_mu,mutation_regime,Z,n_players,observed_median_phi_U,observed_mean_phi_U,predicted_phi_U,difference
gpt-5.4-nano,0.1,R2-R3,ai-race-fairgame-v3,4c329810a855d9172e8bc4828efca98450f56d2c2e8f080940da80a0a6ecaa89,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.2,0.2450967782217782,0.9999999999997908,-0.7999999999997909
gpt-5.4-nano,0.1,R2-R4,ai-race-fairgame-v3,5480f7704f9543afee49c8a194da2be3fb24c90861c938f4c8ae695f6bc121b9,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.2722222222222222,0.3336112498612499,0.9999999999999991,-0.727777777777777
gpt-5.4-nano,0.1,R2-R4,ai-race-fairgame-v3,5480f7704f9543afee49c8a194da2be3fb24c90861c938f4c8ae695f6bc121b9,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.2722222222222222,0.3336112498612499,0.9999999999997908,-0.7277777777775687
gpt-5.4-nano,0.1,R2-R5,ai-race-fairgame-v3,bbdc5278a9b3e412febc91a6ff0e08cf63475ababe107255c38b38b53a7c264e,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.35714285714285715,0.44400051337551333,0.9999999999999991,-0.6428571428571419
gpt-5.4-nano,0.1,R2-R5,ai-race-fairgame-v3,bbdc5278a9b3e412febc91a6ff0e08cf63475ababe107255c38b38b53a7c264e,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.35714285714285715,0.44400051337551333,0.9999999999997908,-0.6428571428569336
gpt-5.4-nano,0.1,R2-R6,ai-race-fairgame-v3,de5f80c6fcc136ddbd12d13d3986bfaa9c7e966b909e7351b7ddc080efa939e2,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.46153846153846156,0.4930288461538462,0.9999999999999991,-0.5384615384615375
gpt-5.4-nano,0.1,R2-R6,ai-race-fairgame-v3,de5f80c6fcc136ddbd12d13d3986bfaa9c7e966b909e7351b7ddc080efa939e2,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.46153846153846156,0.4930288461538462,0.9999999999997908,-0.5384615384613293
gpt-5.4-nano,0.1,R3-R1,ai-race-fairgame-v3,ef8327325e4daa7f9e0a56c8e6887824d28890e57fdaa94ae12a3d22b4f929a4,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.1,0.18600364912864914,0.9999999999999991,-0.8999999999999991
gpt-5.4-nano,0.1,R3-R1,ai-race-fairgame-v3,ef8327325e4daa7f9e0a56c8e6887824d28890e57fdaa94ae12a3d22b4f929a4,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.1,0.18600364912864914,0.9999999999997908,-0.8999999999997909
gpt-5.4-nano,0.1,R3-R2,ai-race-fairgame-v3,4eacb19fd07c62fbecf58efbac4c5dd6edbbce7d184c9de84e1d149edeafd13b,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.1,0.19211115273615273,0.9999999999999991,-0.8999999999999991
gpt-5.4-nano,0.1,R3-R2,ai-race-fairgame-v3,4eacb19fd07c62fbecf58efbac4c5dd6edbbce7d184c9de84e1d149edeafd13b,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.1,0.19211115273615273,0.9999999999997908,-0.8999999999997909
gpt-5.4-nano,0.1,R3-R3,ai-race-fairgame-v3,633c4faeafa05465068000c0b3eca6e2d3da1dbc0f3943c4c3995fbdee5da435,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.41428571428571426,0.454228687978688,0.9999999999999991,-0.5857142857142849
gpt-5.4-nano,0.1,R3-R3,ai-race-fairgame-v3,633c4faeafa05465068000c0b3eca6e2d3da1dbc0f3943c4c3995fbdee5da435,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.41428571428571426,0.454228687978688,0.9999999999997908,-0.5857142857140766
gpt-5.4-nano,0.1,R3-R4,ai-race-fairgame-v3,a04da013be14b81c0a96714a3b0c302d657fe44c095b5f80c4102d928ed2e133,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.5,0.4297921522921523,0.9999999999999991,-0.4999999999999991
gpt-5.4-nano,0.1,R3-R4,ai-race-fairgame-v3,a04da013be14b81c0a96714a3b0c302d657fe44c095b5f80c4102d928ed2e133,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.5,0.4297921522921523,0.9999999999997908,-0.49999999999979083
gpt-5.4-nano,0.1,R3-R5,ai-race-fairgame-v3,f3594630606c2b3d90eb2aa7b651a2051d94797e4fed441bc5d97912c7fffc61,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.5,0.5436378205128205,0.9999999999999991,-0.4999999999999991
gpt-5.4-nano,0.1,R3-R5,ai-race-fairgame-v3,f3594630606c2b3d90eb2aa7b651a2051d94797e4fed441bc5d97912c7fffc61,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.5,0.5436378205128205,0.9999999999997908,-0.49999999999979083
gpt-5.4-nano,0.1,R3-R6,ai-race-fairgame-v3,22a284604e034bdf1f3d52c778444a919231d19eae85b3dd12e0d85c62e959ac,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.65,0.6187709512709513,0.9999999999999991,-0.3499999999999991
gpt-5.4-nano,0.1,R3-R6,ai-race-fairgame-v3,22a284604e034bdf1f3d52c778444a919231d19eae85b3dd12e0d85c62e959ac,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.65,0.6187709512709513,0.9999999999997908,-0.3499999999997908
gpt-5.4-nano,0.1,R4-R1,ai-race-fairgame-v3,f9cf74c446b8064ed167dcfdd425bf181570a5d96aa555aa238dac6c6488ead0,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.2,0.2807266344766345,0.9999999999999991,-0.7999999999999992
gpt-5.4-nano,0.1,R4-R1,ai-race-fairgame-v3,f9cf74c446b8064ed167dcfdd425bf181570a5d96aa555aa238dac6c6488ead0,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.2,0.2807266344766345,0.9999999999997908,-0.7999999999997909
gpt-5.4-nano,0.1,R4-R2,ai-race-fairgame-v3,83ce469cce4df11c237a1a2541f90df61bbed457209414a4bba62f1a53bb646f,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.125,0.2969359113109113,0.9999999999999991,-0.8749999999999991
gpt-5.4-nano,0.1,R4-R2,ai-race-fairgame-v3,83ce469cce4df11c237a1a2541f90df61bbed457209414a4bba62f1a53bb646f,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.125,0.2969359113109113,0.9999999999997908,-0.8749999999997908
gpt-5.4-nano,0.1,R4-R3,ai-race-fairgame-v3,74328960ac82cd23097f1c3144afb85747d52b547e9a398d45f2eb79822cc7b4,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.42857142857142855,0.42206800144300144,0.9999999999999991,-0.5714285714285705
gpt-5.4-nano,0.1,R4-R3,ai-race-fairgame-v3,74328960ac82cd23097f1c3144afb85747d52b547e9a398d45f2eb79822cc7b4,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.42857142857142855,0.42206800144300144,0.9999999999997908,-0.5714285714283622
gpt-5.4-nano,0.1,R4-R4,ai-race-fairgame-v3,735a80ac8cac8dea6ab019d93f6ed1424be5aed06ba75b92c3afea6a7a8fea20,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.44155844155844154,0.46290036352536357,0.9999999999999991,-0.5584415584415576
gpt-5.4-nano,0.1,R4-R4,ai-race-fairgame-v3,735a80ac8cac8dea6ab019d93f6ed1424be5aed06ba75b92c3afea6a7a8fea20,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.44155844155844154,0.46290036352536357,0.9999999999997908,-0.5584415584413494
gpt-5.4-nano,0.1,R4-R5,ai-race-fairgame-v3,ed19b6f01a27804dcc4f58eef40600f2a9c0046f71e4890a16134a0abc61ca42,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.5777777777777777,0.5536179792429793,0.9999999999999991,-0.4222222222222214
gpt-5.4-nano,0.1,R4-R5,ai-race-fairgame-v3,ed19b6f01a27804dcc4f58eef40600f2a9c0046f71e4890a16134a0abc61ca42,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.5777777777777777,0.5536179792429793,0.9999999999997908,-0.4222222222220131
gpt-5.4-nano,0.1,R4-R6,ai-race-fairgame-v3,d9a1b24a5804b568c5a978b6d3d280584886f62e84fec82584ee10a949abd553,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.7857142857142857,0.6823243423243424,0.9999999999999991,-0.2142857142857134
gpt-5.4-nano,0.1,R4-R6,ai-race-fairgame-v3,d9a1b24a5804b568c5a978b6d3d280584886f62e84fec82584ee10a949abd553,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.7857142857142857,0.6823243423243424,0.9999999999997908,-0.21428571428550514
gpt-5.4-nano,0.1,R5-R1,ai-race-fairgame-v3,7350f8c0202e427dcfe9b37b61891f7146c23e52b002c8164fdc8296963f2abd,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.35714285714285715,0.44531995781995787,0.9999999999999991,-0.6428571428571419
gpt-5.4-nano,0.1,R5-R1,ai-race-fairgame-v3,7350f8c0202e427dcfe9b37b61891f7146c23e52b002c8164fdc8296963f2abd,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.35714285714285715,0.44531995781995787,0.9999999999997908,-0.6428571428569336
gpt-5.4-nano,0.1,R5-R2,ai-race-fairgame-v3,a10041be52c538467829267be58023275d5c50cb2879d8bcd5b58e82c7dc3157,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.36363636363636365,0.44883692696192695,0.9999999999999991,-0.6363636363636355
gpt-5.4-nano,0.1,R5-R2,ai-race-fairgame-v3,a10041be52c538467829267be58023275d5c50cb2879d8bcd5b58e82c7dc3157,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.36363636363636365,0.44883692696192695,0.9999999999997908,-0.6363636363634272
gpt-5.4-nano,0.1,R5-R3,ai-race-fairgame-v3,b2c7a8fd7b6f9a83fd68ddbe34550d81253f44f313363b7860aeebc9c4955bb0,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.47916666666666663,0.547777084027084,0.9999999999999991,-0.5208333333333325
gpt-5.4-nano,0.1,R5-R3,ai-race-fairgame-v3,b2c7a8fd7b6f9a83fd68ddbe34550d81253f44f313363b7860aeebc9c4955bb0,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.47916666666666663,0.547777084027084,0.9999999999997908,-0.5208333333331242
gpt-5.4-nano,0.1,R5-R4,ai-race-fairgame-v3,7dfba0ffec6167243614b69bf42677b14b1de1e29bf2971b0cc7f1eeb62db85b,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.7638888888888888,0.6287469474969475,0.9999999999999991,-0.23611111111111027
gpt-5.4-nano,0.1,R5-R4,ai-race-fairgame-v3,7dfba0ffec6167243614b69bf42677b14b1de1e29bf2971b0cc7f1eeb62db85b,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.7638888888888888,0.6287469474969475,0.9999999999997908,-0.236111111110902
gpt-5.4-nano,0.1,R5-R5,ai-race-fairgame-v3,c550b8569943f18cfc320381a5908f7e182049d6a2058534c46721cde9ddebc7,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.788888888888889,0.7735094766344767,0.9999999999999991,-0.21111111111111014
gpt-5.4-nano,0.1,R5-R5,ai-race-fairgame-v3,c550b8569943f18cfc320381a5908f7e182049d6a2058534c46721cde9ddebc7,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.788888888888889,0.7735094766344767,0.9999999999997908,-0.21111111111090186
gpt-5.4-nano,0.1,R5-R6,ai-race-fairgame-v3,2207828956cabbf4a42c5ae35b01532d9ad804e87b3e2c4d2f04f82e3aa4f611,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,1.0,0.880389194139194,0.9999999999999991,8.881784197001252e-16
gpt-5.4-nano,0.1,R5-R6,ai-race-fairgame-v3,2207828956cabbf4a42c5ae35b01532d9ad804e87b3e2c4d2f04f82e3aa4f611,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,1.0,0.880389194139194,0.9999999999997908,2.091660178393795e-13
gpt-5.4-nano,0.1,R6-R1,ai-race-fairgame-v3,c2146b4027754257aeef006443f6beb16fe4b7687aa204c99f7fb422f93e41d5,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.53125,0.503125,0.9999999999999991,-0.4687499999999991
gpt-5.4-nano,0.1,R6-R1,ai-race-fairgame-v3,c2146b4027754257aeef006443f6beb16fe4b7687aa204c99f7fb422f93e41d5,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.53125,0.503125,0.9999999999997908,-0.46874999999979083
gpt-5.4-nano,0.1,R6-R2,ai-race-fairgame-v3,f300c1c6cc38a86b7f5585391a417e9c2eb81fa839d6034d4e2822a58d91a5b7,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.4375,0.49375,0.9999999999999991,-0.5624999999999991
gpt-5.4-nano,0.1,R6-R2,ai-race-fairgame-v3,f300c1c6cc38a86b7f5585391a417e9c2eb81fa839d6034d4e2822a58d91a5b7,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.4375,0.49375,0.9999999999997908,-0.5624999999997908
gpt-5.4-nano,0.1,R6-R3,ai-race-fairgame-v3,dbae065ef1ac3b92be73a8bcfe2d021d21f44f3b71fd43e0a5f94a7009745c52,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.625,0.5861910311910312,0.9999999999999991,-0.3749999999999991
gpt-5.4-nano,0.1,R6-R3,ai-race-fairgame-v3,dbae065ef1ac3b92be73a8bcfe2d021d21f44f3b71fd43e0a5f94a7009745c52,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.625,0.5861910311910312,0.9999999999997908,-0.37499999999979083
gpt-5.4-nano,0.1,R6-R4,ai-race-fairgame-v3,57c1b80f90ca64628e5453fbdcbf7256e45ca32a0cc22644d4e899bf6ecdbae2,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.7272727272727273,0.6247419247419248,0.9999999999999991,-0.2727272727272718
gpt-5.4-nano,0.1,R6-R4,ai-race-fairgame-v3,57c1b80f90ca64628e5453fbdcbf7256e45ca32a0cc22644d4e899bf6ecdbae2,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.7272727272727273,0.6247419247419248,0.9999999999997908,-0.27272727272706354
gpt-5.4-nano,0.1,R6-R5,ai-race-fairgame-v3,5d82c75564636ef1b6ba8e9f5322db39a1cc1a4b87d5f84ad8a8a7d5128d135d,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,1.0,0.8310199522699524,0.9999999999999991,8.881784197001252e-16
gpt-5.4-nano,0.1,R6-R5,ai-race-fairgame-v3,5d82c75564636ef1b6ba8e9f5322db39a1cc1a4b87d5f84ad8a8a7d5128d135d,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,1.0,0.8310199522699524,0.9999999999997908,2.091660178393795e-13
gpt-5.4-nano,0.1,R6-R6,ai-race-fairgame-v3,9e1692227f6419d104cb687bab97af6e16b356f6846f81460053831727879841,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,1.0,0.9854545454545456,0.9999999999999991,8.881784197001252e-16
gpt-5.4-nano,0.1,R6-R6,ai-race-fairgame-v3,9e1692227f6419d104cb687bab97af6e16b356f6846f81460053831727879841,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,1.0,0.9854545454545456,0.9999999999997908,2.091660178393795e-13
gpt-5.4-nano,0.1,S_AA,ai-race-fairgame-v3,059ed82d8da80358ec947961ce4955acddce3f1d72c9e9c8ea52cef7e98419ef,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.7321428571428572,0.7178832278832279,0.9999999999999991,-0.2678571428571419
gpt-5.4-nano,0.1,S_AA,ai-race-fairgame-v3,059ed82d8da80358ec947961ce4955acddce3f1d72c9e9c8ea52cef7e98419ef,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.7321428571428572,0.7178832278832279,0.9999999999997908,-0.2678571428569336
gpt-5.4-nano,0.1,S_AC,ai-race-fairgame-v3,251d5e12a3d486c6065e74b6993623a3c5bc08d3c426a6d4bba369b0cdc3da40,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.4326923076923077,0.43825951825951825,0.9999999999999991,-0.5673076923076914
gpt-5.4-nano,0.1,S_AC,ai-race-fairgame-v3,251d5e12a3d486c6065e74b6993623a3c5bc08d3c426a6d4bba369b0cdc3da40,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.4326923076923077,0.43825951825951825,0.9999999999997908,-0.5673076923074831
gpt-5.4-nano,0.1,S_CA,ai-race-fairgame-v3,667c1ae85b9d7147526cbe63d656ed6c7d931ec18ab015f0691f89c7420fd644,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.45738636363636365,0.48362352924852925,0.9999999999999991,-0.5426136363636355
gpt-5.4-nano,0.1,S_CA,ai-race-fairgame-v3,667c1ae85b9d7147526cbe63d656ed6c7d931ec18ab015f0691f89c7420fd644,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.45738636363636365,0.48362352924852925,0.9999999999997908,-0.5426136363634272
gpt-5.4-nano,0.1,S_CC,ai-race-fairgame-v3,b4f57decd7ca9b9d2338bc3cb19127f29a259d340b6df241711bc461d1c31f92,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.0175267094017094,0.9999999999999991,-0.9999999999999991
gpt-5.4-nano,0.1,S_CC,ai-race-fairgame-v3,b4f57decd7ca9b9d2338bc3cb19127f29a259d340b6df241711bc461d1c31f92,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.0175267094017094,0.9999999999997908,-0.9999999999997908
gpt-5.4-nano,0.1,none,ai-race-fairgame-v3,d53f3f7de9b2990bb2d452b4d7c5028d5046364f6f84901db4449e571a604287,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.5857142857142856,0.5769413919413919,0.9999999999999991,-0.4142857142857135
gpt-5.4-nano,0.1,none,ai-race-fairgame-v3,d53f3f7de9b2990bb2d452b4d7c5028d5046364f6f84901db4449e571a604287,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.5857142857142856,0.5769413919413919,0.9999999999997908,-0.4142857142855052
gpt-5.4-nano,0.6,R+,ai-race-fairgame-v3,56adcb96fbf2229c07383ca1132ca554e383ad90adaafbbe87f5ee5ce67cd8cf,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,1.0,0.9547761266511265,0.9999999999999984,1.5543122344752192e-15
gpt-5.4-nano,0.6,R+,ai-race-fairgame-v3,56adcb96fbf2229c07383ca1132ca554e383ad90adaafbbe87f5ee5ce67cd8cf,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,1.0,0.9547761266511265,0.930623649795965,0.06937635020403499
gpt-5.4-nano,0.6,R-,ai-race-fairgame-v3,d3e1d3c8b9fa6e450260e8a4996789d5a341d360059e38e6e915be5c4a40c1c9,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.13392857142857142,0.18588855588855588,0.9999999999999984,-0.866071428571427
gpt-5.4-nano,0.6,R-,ai-race-fairgame-v3,d3e1d3c8b9fa6e450260e8a4996789d5a341d360059e38e6e915be5c4a40c1c9,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.13392857142857142,0.18588855588855588,0.930623649795965,-0.7966950783673936
gpt-5.4-nano,0.6,R0,ai-race-fairgame-v3,80d3fc8302bd0315e686cdbc0453951ebacf615e81d5d7964a7c5d1a99d13027,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.5555555555555556,0.5154074397824397,0.9999999999999984,-0.44444444444444287
gpt-5.4-nano,0.6,R0,ai-race-fairgame-v3,80d3fc8302bd0315e686cdbc0453951ebacf615e81d5d7964a7c5d1a99d13027,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.5555555555555556,0.5154074397824397,0.930623649795965,-0.37506809424040943
gpt-5.4-nano,0.6,R1-R1,ai-race-fairgame-v3,dff0d401360241af243e095054cfdc9c9dedeb05c49defe3504e61eb00a3c757,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.0,0.9999999999999984,-0.9999999999999984
gpt-5.4-nano,0.6,R1-R1,ai-race-fairgame-v3,dff0d401360241af243e095054cfdc9c9dedeb05c49defe3504e61eb00a3c757,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.0,0.930623649795965,-0.930623649795965
gpt-5.4-nano,0.6,R1-R2,ai-race-fairgame-v3,cc31d9395d7f3967d26101adb668d9ba2f3adec1d8d2546bdc080452c5a9518f,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.0,0.9999999999999984,-0.9999999999999984
gpt-5.4-nano,0.6,R1-R2,ai-race-fairgame-v3,cc31d9395d7f3967d26101adb668d9ba2f3adec1d8d2546bdc080452c5a9518f,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.0,0.930623649795965,-0.930623649795965
gpt-5.4-nano,0.6,R1-R3,ai-race-fairgame-v3,b077c3613a75c82ffd9965f22504dd7698ee139485f23505607928228f246dff,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.16666666666666666,0.27266622266622265,0.9999999999999984,-0.8333333333333318
gpt-5.4-nano,0.6,R1-R3,ai-race-fairgame-v3,b077c3613a75c82ffd9965f22504dd7698ee139485f23505607928228f246dff,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.16666666666666666,0.27266622266622265,0.930623649795965,-0.7639569831292984
gpt-5.4-nano,0.6,R1-R4,ai-race-fairgame-v3,252564852ae56970c37552c96a16f12e2648188e4be66f219a5f2f4a8f7e2224,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.25,0.3529369935619936,0.9999999999999984,-0.7499999999999984
gpt-5.4-nano,0.6,R1-R4,ai-race-fairgame-v3,252564852ae56970c37552c96a16f12e2648188e4be66f219a5f2f4a8f7e2224,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.25,0.3529369935619936,0.930623649795965,-0.680623649795965
gpt-5.4-nano,0.6,R1-R5,ai-race-fairgame-v3,d751b0d45b47fac3c74c6338374de60d3e6fba3f39f49cbee7c8183c9cb54ce1,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.3181818181818182,0.42229360916860914,0.9999999999999984,-0.6818181818181803
gpt-5.4-nano,0.6,R1-R5,ai-race-fairgame-v3,d751b0d45b47fac3c74c6338374de60d3e6fba3f39f49cbee7c8183c9cb54ce1,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.3181818181818182,0.42229360916860914,0.930623649795965,-0.6124418316141469
gpt-5.4-nano,0.6,R1-R6,ai-race-fairgame-v3,daad2389c00c79bcd7349e8a86370fa5bce7961f146269780a8c7f7c30d7ec21,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.47857142857142854,0.4911477411477412,0.9999999999999984,-0.5214285714285699
gpt-5.4-nano,0.6,R1-R6,ai-race-fairgame-v3,daad2389c00c79bcd7349e8a86370fa5bce7961f146269780a8c7f7c30d7ec21,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.47857142857142854,0.4911477411477412,0.930623649795965,-0.4520522212245365
gpt-5.4-nano,0.6,R2-R1,ai-race-fairgame-v3,02d98791bb7dfd44709a67d5ae51547dd7848d6b331f8aff89072e5b8e51b641,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.0,0.9999999999999984,-0.9999999999999984
gpt-5.4-nano,0.6,R2-R1,ai-race-fairgame-v3,02d98791bb7dfd44709a67d5ae51547dd7848d6b331f8aff89072e5b8e51b641,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.0,0.930623649795965,-0.930623649795965
gpt-5.4-nano,0.6,R2-R2,ai-race-fairgame-v3,23057ca869c47db7ed9c60d549854bad4c54d9f3da5bbb5ad67955a9c7f58f1e,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.0,0.9999999999999984,-0.9999999999999984
gpt-5.4-nano,0.6,R2-R2,ai-race-fairgame-v3,23057ca869c47db7ed9c60d549854bad4c54d9f3da5bbb5ad67955a9c7f58f1e,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.0,0.930623649795965,-0.930623649795965
gpt-5.4-nano,0.6,R2-R3,ai-race-fairgame-v3,4c329810a855d9172e8bc4828efca98450f56d2c2e8f080940da80a0a6ecaa89,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.24786324786324787,0.33924970862470866,0.9999999999999984,-0.7521367521367506
gpt-5.4-nano,0.6,R2-R3,ai-race-fairgame-v3,4c329810a855d9172e8bc4828efca98450f56d2c2e8f080940da80a0a6ecaa89,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.24786324786324787,0.33924970862470866,0.930623649795965,-0.6827604019327171
gpt-5.4-nano,0.6,R2-R4,ai-race-fairgame-v3,5480f7704f9543afee49c8a194da2be3fb24c90861c938f4c8ae695f6bc121b9,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.2743055555555556,0.3457652763902764,0.9999999999999984,-0.7256944444444429
gpt-5.4-nano,0.6,R2-R4,ai-race-fairgame-v3,5480f7704f9543afee49c8a194da2be3fb24c90861c938f4c8ae695f6bc121b9,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.2743055555555556,0.3457652763902764,0.930623649795965,-0.6563180942404094
gpt-5.4-nano,0.6,R2-R5,ai-race-fairgame-v3,bbdc5278a9b3e412febc91a6ff0e08cf63475ababe107255c38b38b53a7c264e,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.375,0.42589715839715836,0.9999999999999984,-0.6249999999999984
gpt-5.4-nano,0.6,R2-R5,ai-race-fairgame-v3,bbdc5278a9b3e412febc91a6ff0e08cf63475ababe107255c38b38b53a7c264e,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.375,0.42589715839715836,0.930623649795965,-0.555623649795965
gpt-5.4-nano,0.6,R2-R6,ai-race-fairgame-v3,de5f80c6fcc136ddbd12d13d3986bfaa9c7e966b909e7351b7ddc080efa939e2,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.5555555555555556,0.5055555555555555,0.9999999999999984,-0.44444444444444287
